Team,Date,Opponent,Location,Result,home_team,away_team,home_score,away_score,home_elo,away_elo
Lamar University,2024-05-17,New Orleans,Away,L6 - 8,New Orleans,Lamar University,8,6,1385.5,1508.98
Lamar University,2024-05-22,UIW,Neutral,L3 - 6,Lamar University,UIW,3,6,1508.98,1286.18
Lamar University,2024-05-23,Northwestern St.,Neutral,W12 - 5,Lamar University,Northwestern St.,12,5,1508.98,1348.2
Lamar University,2024-05-24,UIW,Neutral,W18 - 6(7 Innings),UIW,Lamar University,6,18,1286.18,1508.98
Lamar University,2024-05-24,McNeese,Neutral,W18 - 9,McNeese,Lamar University,9,18,1439.07,1508.98
Lamar University,2024-05-25,McNeese,Neutral,L4 - 14(7 Innings),Lamar University,McNeese,4,14,1508.98,1439.07
Stetson,2024-02-16,West Virginia,Home,L4 - 6,Stetson,West Virginia,4,6,1509.11,1576.15
Stetson,2024-02-17,West Virginia,Home,W7 - 5(11 Innings),Stetson,West Virginia,7,5,1509.11,1576.15
Stetson,2024-02-19,West Virginia,Home,W5 - 4,Stetson,West Virginia,5,4,1509.11,1576.15
Stetson,2024-02-19,West Virginia,Home,L5 - 7,Stetson,West Virginia,5,7,1509.11,1576.15
Stetson,2024-02-23,Maine,Home,W12 - 2(8 Innings),Stetson,Maine,12,2,1509.11,1143.4
Stetson,2024-02-24,Army West Point,Home,L8 - 13,Stetson,Army West Point,8,13,1509.11,1406.25
Stetson,2024-02-25,Fordham,Home,W9 - 1,Stetson,Fordham,9,1,1509.11,1205.95
Stetson,2024-02-27,Florida,Home,W7 - 4,Stetson,Florida,7,4,1509.11,1686.87
Stetson,2024-03-01,Brown,Home,W7 - 2,Stetson,Brown,7,2,1509.11,1170.99
Stetson,2024-03-02,Brown,Home,L4 - 5(7 Innings),Stetson,Brown,4,5,1509.11,1170.99
Stetson,2024-03-02,Brown,Home,W4 - 2(7 Innings),Stetson,Brown,4,2,1509.11,1170.99
Stetson,2024-03-03,Brown,Home,W14 - 2(7 Innings),Stetson,Brown,14,2,1509.11,1170.99
Stetson,2024-03-06,Georgia,Away,L5 - 11,Georgia,Stetson,11,5,1675.78,1509.11
Stetson,2024-03-08,Bradley,Home,W14 - 5,Stetson,Bradley,14,5,1509.11,1190.39
Stetson,2024-03-09,Bradley,Home,W6 - 4(7 Innings),Stetson,Bradley,6,4,1509.11,1190.39
Stetson,2024-03-09,Bradley,Home,W7 - 1(7 Innings),Stetson,Bradley,7,1,1509.11,1190.39
Stetson,2024-03-10,Bradley,Home,W7 - 3,Stetson,Bradley,7,3,1509.11,1190.39
Stetson,2024-03-13,UCF,Away,L1 - 7,UCF,Stetson,7,1,1565.29,1509.11
Stetson,2024-03-15,Jacksonville,Away,W7 - 2,Jacksonville,Stetson,2,7,1335.77,1509.11
Stetson,2024-03-16,Jacksonville,Away,L6 - 8,Jacksonville,Stetson,8,6,1335.77,1509.11
Stetson,2024-03-17,Jacksonville,Away,L2 - 5,Jacksonville,Stetson,5,2,1335.77,1509.11
Stetson,2024-03-19,Florida St.,Away,L0 - 1,Florida St.,Stetson,1,0,1703.04,1509.11
Stetson,2024-03-22,Lipscomb,Home,W9 - 8,Stetson,Lipscomb,9,8,1509.11,1321.36
Stetson,2024-03-24,Lipscomb,Home,W7 - 6,Stetson,Lipscomb,7,6,1509.11,1321.36
Stetson,2024-03-24,Lipscomb,Home,W7 - 6(8 Innings),Stetson,Lipscomb,7,6,1509.11,1321.36
Stetson,2024-03-28,Eastern Ky.,Away,W11 - 3,Eastern Ky.,Stetson,3,11,1301.29,1509.11
Stetson,2024-03-29,Eastern Ky.,Away,W14 - 3(7 Innings),Eastern Ky.,Stetson,3,14,1301.29,1509.11
Stetson,2024-03-30,Eastern Ky.,Away,W13 - 9,Eastern Ky.,Stetson,9,13,1301.29,1509.11
Stetson,2024-04-02,South Fla.,Home,W19 - 9(8 Innings),Stetson,South Fla.,19,9,1509.11,1362.47
Stetson,2024-04-05,Kennesaw St.,Home,W8 - 7,Stetson,Kennesaw St.,8,7,1509.11,1452.03
Stetson,2024-04-06,Kennesaw St.,Home,L3 - 4,Stetson,Kennesaw St.,3,4,1509.11,1452.03
Stetson,2024-04-07,Kennesaw St.,Home,W7 - 2,Stetson,Kennesaw St.,7,2,1509.11,1452.03
Stetson,2024-04-10,UCF,Home,W5 - 3,Stetson,UCF,5,3,1509.11,1565.29
Stetson,2024-04-12,FGCU,Home,L0 - 6,Stetson,FGCU,0,6,1509.11,1435.41
Stetson,2024-04-13,FGCU,Home,W12 - 2(8 Innings),Stetson,FGCU,12,2,1509.11,1435.41
Stetson,2024-04-14,FGCU,Home,L3 - 8,Stetson,FGCU,3,8,1509.11,1435.41
Stetson,2024-04-16,Bethune-Cookman,Away,L7 - 8,Bethune-Cookman,Stetson,8,7,1344.82,1509.11
Stetson,2024-04-19,North Ala.,Away,W8 - 4,North Ala.,Stetson,4,8,1233.36,1509.11
Stetson,2024-04-20,North Ala.,Away,L4 - 5,North Ala.,Stetson,5,4,1233.36,1509.11
Stetson,2024-04-21,North Ala.,Away,W4 - 1,North Ala.,Stetson,1,4,1233.36,1509.11
Stetson,2024-04-23,Florida,Away,L3 - 13(7 Innings),Florida,Stetson,13,3,1686.87,1509.11
Stetson,2024-04-26,North Florida,Away,W6 - 3,North Florida,Stetson,3,6,1244.6,1509.11
Stetson,2024-04-27,North Florida,Away,W10 - 6(10 Innings),North Florida,Stetson,6,10,1244.6,1509.11
Stetson,2024-04-28,North Florida,Away,L0 - 2,North Florida,Stetson,2,0,1244.6,1509.11
Stetson,2024-04-30,South Fla.,Away,W5 - 2,South Fla.,Stetson,2,5,1362.47,1509.11
Stetson,2024-05-03,Austin Peay,Home,W12 - 8,Stetson,Austin Peay,12,8,1509.11,1425.33
Stetson,2024-05-04,Austin Peay,Home,L4 - 12,Stetson,Austin Peay,4,12,1509.11,1425.33
Stetson,2024-05-05,Austin Peay,Home,L7 - 12,Stetson,Austin Peay,7,12,1509.11,1425.33
Stetson,2024-05-07,Bethune-Cookman,Home,W8 - 7,Stetson,Bethune-Cookman,8,7,1509.11,1344.82
Stetson,2024-05-10,Queens (NC),Away,W12 - 3,Queens (NC),Stetson,3,12,1171.66,1509.11
Stetson,2024-05-11,Queens (NC),Away,W9 - 3,Queens (NC),Stetson,3,9,1171.66,1509.11
Stetson,2024-05-12,Queens (NC),Away,L10 - 12(10 Innings),Queens (NC),Stetson,12,10,1171.66,1509.11
Stetson,2024-05-14,Florida St.,Home,W10 - 5,Stetson,Florida St.,10,5,1509.11,1703.04
Stetson,2024-05-16,Central Ark.,Home,W3 - 1,Stetson,Central Ark.,3,1,1509.11,1374.85
Stetson,2024-05-17,Central Ark.,Home,W7 - 4,Stetson,Central Ark.,7,4,1509.11,1374.85
Stetson,2024-05-18,Central Ark.,Home,W10 - 8(7 Innings),Stetson,Central Ark.,10,8,1509.11,1374.85
Stetson,2024-05-21,Kennesaw St.,Neutral,L5 - 6,Kennesaw St.,Stetson,6,5,1452.03,1509.11
Stetson,2024-05-23,Austin Peay,Neutral,W5 - 3,Austin Peay,Stetson,3,5,1425.33,1509.11
Stetson,2024-05-25,FGCU,Neutral,W9 - 3,Stetson,FGCU,9,3,1509.11,1435.41
Stetson,2024-05-26,Kennesaw St.,Neutral,W5 - 3,Kennesaw St.,Stetson,3,5,1452.03,1509.11
Stetson,2024-05-31,Florida St.,Away,L2 - 7,Florida St.,Stetson,7,2,1703.04,1509.11
Stetson,2024-06-01,Alabama,Neutral,W4 - 0,Stetson,Alabama,4,0,1509.11,1546.15
Stetson,2024-06-02,UCF,Neutral,L2 - 5,UCF,Stetson,5,2,1565.29,1509.11
Cincinnati,2024-02-16,Jacksonville,Away,L6 - 8,Jacksonville,Cincinnati,8,6,1335.77,1515.67
Cincinnati,2024-02-16,Jacksonville,Away,L3 - 11,Jacksonville,Cincinnati,11,3,1335.77,1515.67
Cincinnati,2024-02-20,Northern Ky.,Home,W10 - 2,Cincinnati,Northern Ky.,10,2,1515.67,1378.35
Cincinnati,2024-02-24,Ball St.,Neutral,W6 - 5,Cincinnati,Ball St.,6,5,1515.67,1407.02
Cincinnati,2024-02-24,Illinois,Neutral,W10 - 3,Illinois,Cincinnati,3,10,1541.47,1515.67
Cincinnati,2024-02-25,Coastal Carolina,Away,L2 - 25,Coastal Carolina,Cincinnati,25,2,1517.05,1515.67
Cincinnati,2024-02-27,Xavier,Away,L9 - 11,Xavier,Cincinnati,11,9,1452.27,1515.67
Cincinnati,2024-02-29,Oakland,Home,W9 - 6,Cincinnati,Oakland,9,6,1515.67,1318.52
Cincinnati,2024-03-01,NIU,Home,W13 - 5,Cincinnati,NIU,13,5,1515.67,1290.33
Cincinnati,2024-03-02,NIU,Home,W6 - 5(7 Innings),Cincinnati,NIU,6,5,1515.67,1290.33
Cincinnati,2024-03-02,NIU,Home,L4 - 6,Cincinnati,NIU,4,6,1515.67,1290.33
Cincinnati,2024-03-03,NIU,Home,W14 - 1(7 Innings),Cincinnati,NIU,14,1,1515.67,1290.33
Cincinnati,2024-03-06,Akron,Home,W19 - 8,Cincinnati,Akron,19,8,1515.67,1213.3
Cincinnati,2024-03-08,Kansas St.,Away,L0 - 4,Kansas St.,Cincinnati,4,0,1542.5,1515.67
Cincinnati,2024-03-09,Kansas St.,Away,W11 - 7,Kansas St.,Cincinnati,7,11,1542.5,1515.67
Cincinnati,2024-03-10,Kansas St.,Away,L13 - 14(12 Innings),Kansas St.,Cincinnati,14,13,1542.5,1515.67
Cincinnati,2024-03-12,Western Ill.,Home,L11 - 12,Cincinnati,Western Ill.,11,12,1515.67,1155.83
Cincinnati,2024-03-13,Western Ill.,Home,W8 - 3,Cincinnati,Western Ill.,8,3,1515.67,1155.83
Cincinnati,2024-03-15,Kansas,Home,L4 - 14,Cincinnati,Kansas,4,14,1515.67,1524.39
Cincinnati,2024-03-16,Kansas,Home,W1 - 0,Cincinnati,Kansas,1,0,1515.67,1524.39
Cincinnati,2024-03-17,Kansas,Home,W10 - 1,Cincinnati,Kansas,10,1,1515.67,1524.39
Cincinnati,2024-03-20,Miami (OH),Away,W11 - 3,Miami (OH),Cincinnati,3,11,1350.21,1515.67
Cincinnati,2024-03-22,Saint Louis,Away,L12 - 14,Saint Louis,Cincinnati,14,12,1418.52,1515.67
Cincinnati,2024-03-23,Saint Louis,Away,W13 - 4,Saint Louis,Cincinnati,4,13,1418.52,1515.67
Cincinnati,2024-03-24,Saint Louis,Away,W8 - 3,Saint Louis,Cincinnati,3,8,1418.52,1515.67
Cincinnati,2024-03-26,Louisville,Away,L5 - 11,Louisville,Cincinnati,11,5,1547.39,1515.67
Cincinnati,2024-03-28,Baylor,Away,W8 - 3,Baylor,Cincinnati,3,8,1406.25,1515.67
Cincinnati,2024-03-29,Baylor,Away,L6 - 8,Baylor,Cincinnati,8,6,1406.25,1515.67
Cincinnati,2024-03-30,Baylor,Away,L2 - 9,Baylor,Cincinnati,9,2,1406.25,1515.67
Cincinnati,2024-04-05,TCU,Home,W4 - 2,Cincinnati,TCU,4,2,1515.67,1553.1
Cincinnati,2024-04-06,TCU,Home,W6 - 2,Cincinnati,TCU,6,2,1515.67,1553.1
Cincinnati,2024-04-07,TCU,Home,W13 - 2(7 Innings),Cincinnati,TCU,13,2,1515.67,1553.1
Cincinnati,2024-04-09,Xavier,Neutral,W5 - 2,Xavier,Cincinnati,2,5,1452.27,1515.67
Cincinnati,2024-04-12,Oklahoma St.,Away,L4 - 8(10 Innings),Oklahoma St.,Cincinnati,8,4,1651.46,1515.67
Cincinnati,2024-04-13,Oklahoma St.,Away,L5 - 12,Oklahoma St.,Cincinnati,12,5,1651.46,1515.67
Cincinnati,2024-04-14,Oklahoma St.,Away,L6 - 10,Oklahoma St.,Cincinnati,10,6,1651.46,1515.67
Cincinnati,2024-04-16,Eastern Ky.,Home,W12 - 2(8 Innings),Cincinnati,Eastern Ky.,12,2,1515.67,1301.29
Cincinnati,2024-04-17,Xavier,Home,L4 - 6,Cincinnati,Xavier,4,6,1515.67,1452.27
Cincinnati,2024-04-19,Houston,Home,W6 - 4,Cincinnati,Houston,6,4,1515.67,1435.59
Cincinnati,2024-04-20,Houston,Home,W5 - 4,Cincinnati,Houston,5,4,1515.67,1435.59
Cincinnati,2024-04-21,Houston,Home,L5 - 8,Cincinnati,Houston,5,8,1515.67,1435.59
Cincinnati,2024-04-26,UCF,Away,W9 - 4,UCF,Cincinnati,4,9,1565.29,1515.67
Cincinnati,2024-04-27,UCF,Away,L2 - 5,UCF,Cincinnati,5,2,1565.29,1515.67
Cincinnati,2024-04-28,UCF,Away,W8 - 2,UCF,Cincinnati,2,8,1565.29,1515.67
Cincinnati,2024-04-30,Ohio St.,Away,L6 - 12,Ohio St.,Cincinnati,12,6,1446.96,1515.67
Cincinnati,2024-05-03,West Virginia,Home,L4 - 5,Cincinnati,West Virginia,4,5,1515.67,1576.15
Cincinnati,2024-05-04,West Virginia,Home,W10 - 4,Cincinnati,West Virginia,10,4,1515.67,1576.15
Cincinnati,2024-05-05,West Virginia,Home,W8 - 2,Cincinnati,West Virginia,8,2,1515.67,1576.15
Cincinnati,2024-05-09,BYU,Away,W9 - 5,BYU,Cincinnati,5,9,1402.41,1515.67
Cincinnati,2024-05-10,BYU,Away,W4 - 2,BYU,Cincinnati,2,4,1402.41,1515.67
Cincinnati,2024-05-11,BYU,Away,W12 - 5,BYU,Cincinnati,5,12,1402.41,1515.67
Cincinnati,2024-05-16,Oklahoma,Home,L6 - 14,Cincinnati,Oklahoma,6,14,1515.67,1632.51
Cincinnati,2024-05-16,Oklahoma,Home,L8 - 12,Cincinnati,Oklahoma,8,12,1515.67,1632.51
Cincinnati,2024-05-17,Oklahoma,Home,W10 - 6,Cincinnati,Oklahoma,10,6,1515.67,1632.51
Cincinnati,2024-05-21,UCF,Neutral,L5 - 6(11 Innings),Cincinnati,UCF,5,6,1515.67,1565.29
Cincinnati,2024-05-22,Texas,Neutral,W8 - 7,Texas,Cincinnati,7,8,1577.6,1515.67
Cincinnati,2024-05-23,Texas Tech,Neutral,L5 - 10,Cincinnati,Texas Tech,5,10,1515.67,1483.48
Michigan,2024-02-16,Western Mich.,Neutral,L13 - 14(11 Innings),Michigan,Western Mich.,13,14,1499.68,1412.08
Michigan,2024-02-17,Western Mich.,Neutral,W9 - 4(7 Innings),Michigan,Western Mich.,9,4,1499.68,1412.08
Michigan,2024-02-17,Western Mich.,Neutral,L9 - 11(10 Innings),Michigan,Western Mich.,9,11,1499.68,1412.08
Michigan,2024-02-18,Western Mich.,Neutral,W6 - 2,Michigan,Western Mich.,6,2,1499.68,1412.08
Michigan,2024-02-23,Oklahoma St.,Neutral,L3 - 9,Oklahoma St.,Michigan,9,3,1651.46,1499.68
Michigan,2024-02-24,Oregon St.,Neutral,L1 - 11(7 Innings),Oregon St.,Michigan,11,1,1624.23,1499.68
Michigan,2024-02-25,Arkansas,Neutral,L3 - 4,Michigan,Arkansas,3,4,1499.68,1625.33
Michigan,2024-02-27,Southern California,Away,W8 - 5,Southern California,Michigan,5,8,1561.0,1499.68
Michigan,2024-02-28,LMU (CA),Away,L1 - 9,LMU (CA),Michigan,9,1,1344.04,1499.68
Michigan,2024-03-01,UCLA,Away,W4 - 3,UCLA,Michigan,3,4,1380.63,1499.68
Michigan,2024-03-02,UC Irvine,Away,L4 - 12,UC Irvine,Michigan,12,4,1583.14,1499.68
Michigan,2024-03-03,San Diego,Neutral,L1 - 9,Michigan,San Diego,1,9,1499.68,1622.38
Michigan,2024-03-06,Oakland,Home,W13 - 5,Michigan,Oakland,13,5,1499.68,1318.52
Michigan,2024-03-08,Coastal Carolina,Away,L7 - 8(12 Innings),Coastal Carolina,Michigan,8,7,1517.05,1499.68
Michigan,2024-03-09,Coastal Carolina,Away,L6 - 19,Coastal Carolina,Michigan,19,6,1517.05,1499.68
Michigan,2024-03-10,Coastal Carolina,Away,L6 - 11,Coastal Carolina,Michigan,11,6,1517.05,1499.68
Michigan,2024-03-12,Toledo,Home,W7 - 6(12 Innings),Michigan,Toledo,7,6,1499.68,1297.59
Michigan,2024-03-15,San Diego,Home,L6 - 8,Michigan,San Diego,6,8,1499.68,1622.38
Michigan,2024-03-16,San Diego,Home,L7 - 16,Michigan,San Diego,7,16,1499.68,1622.38
Michigan,2024-03-17,San Diego,Home,W3 - 2,Michigan,San Diego,3,2,1499.68,1622.38
Michigan,2024-03-19,Eastern Mich.,Away,L4 - 14(7 Innings),Eastern Mich.,Michigan,14,4,1103.11,1499.68
Michigan,2024-03-22,Penn St.,Away,L3 - 4,Penn St.,Michigan,4,3,1468.23,1499.68
Michigan,2024-03-23,Penn St.,Away,W9 - 6,Penn St.,Michigan,6,9,1468.23,1499.68
Michigan,2024-03-24,Penn St.,Away,W11 - 6,Penn St.,Michigan,6,11,1468.23,1499.68
Michigan,2024-03-26,Michigan St.,Home,L6 - 16,Michigan,Michigan St.,6,16,1499.68,1415.63
Michigan,2024-03-29,Maryland,Home,L9 - 11,Michigan,Maryland,9,11,1499.68,1449.78
Michigan,2024-03-30,Maryland,Home,W12 - 1,Michigan,Maryland,12,1,1499.68,1449.78
Michigan,2024-03-31,Maryland,Home,W9 - 4,Michigan,Maryland,9,4,1499.68,1449.78
Michigan,2024-04-02,Eastern Mich.,Home,W18 - 6(7 Innings),Michigan,Eastern Mich.,18,6,1499.68,1103.11
Michigan,2024-04-05,Iowa,Away,L2 - 3(10 Innings),Iowa,Michigan,3,2,1462.87,1499.68
Michigan,2024-04-06,Iowa,Away,W10 - 6,Iowa,Michigan,6,10,1462.87,1499.68
Michigan,2024-04-06,Iowa,Away,W4 - 3,Iowa,Michigan,3,4,1462.87,1499.68
Michigan,2024-04-09,Western Mich.,Home,L9 - 10,Michigan,Western Mich.,9,10,1499.68,1412.08
Michigan,2024-04-10,Milwaukee,Home,W3 - 1,Michigan,Milwaukee,3,1,1499.68,1221.08
Michigan,2024-04-13,Minnesota,Home,W8 - 1,Michigan,Minnesota,8,1,1499.68,1432.11
Michigan,2024-04-13,Minnesota,Home,L3 - 8,Michigan,Minnesota,3,8,1499.68,1432.11
Michigan,2024-04-14,Minnesota,Home,W10 - 3,Michigan,Minnesota,10,3,1499.68,1432.11
Michigan,2024-04-16,Toledo,Away,W6 - 4,Toledo,Michigan,4,6,1297.59,1499.68
Michigan,2024-04-19,Ohio St.,Home,W4 - 0,Michigan,Ohio St.,4,0,1499.68,1446.96
Michigan,2024-04-20,Ohio St.,Home,L1 - 16,Michigan,Ohio St.,1,16,1499.68,1446.96
Michigan,2024-04-21,Ohio St.,Home,W7 - 5,Michigan,Ohio St.,7,5,1499.68,1446.96
Michigan,2024-04-26,Long Beach St.,Home,W14 - 7,Michigan,Long Beach St.,14,7,1499.68,1365.54
Michigan,2024-04-27,Long Beach St.,Home,W7 - 5,Michigan,Long Beach St.,7,5,1499.68,1365.54
Michigan,2024-04-28,Long Beach St.,Home,W5 - 4,Michigan,Long Beach St.,5,4,1499.68,1365.54
Michigan,2024-04-30,Kent St.,Home,W6 - 4(11 Innings),Michigan,Kent St.,6,4,1499.68,1358.89
Michigan,2024-05-03,Michigan St.,Away,L2 - 3(10 Innings),Michigan St.,Michigan,3,2,1415.63,1499.68
Michigan,2024-05-04,Michigan St.,Away,L8 - 12,Michigan St.,Michigan,12,8,1415.63,1499.68
Michigan,2024-05-05,Michigan St.,Away,W10 - 8(12 Innings),Michigan St.,Michigan,8,10,1415.63,1499.68
Michigan,2024-05-08,Central Mich.,Home,W9 - 5,Michigan,Central Mich.,9,5,1499.68,1212.56
Michigan,2024-05-10,Purdue,Home,L0 - 4,Michigan,Purdue,0,4,1499.68,1430.93
Michigan,2024-05-11,Purdue,Home,W7 - 6,Michigan,Purdue,7,6,1499.68,1430.93
Michigan,2024-05-12,Purdue,Home,W8 - 6,Michigan,Purdue,8,6,1499.68,1430.93
Michigan,2024-05-14,Akron,Home,W14 - 4(7 Innings),Michigan,Akron,14,4,1499.68,1213.3
Michigan,2024-05-16,Indiana,Away,W3 - 2,Indiana,Michigan,2,3,1517.6,1499.68
Michigan,2024-05-16,Indiana,Away,L2 - 11,Indiana,Michigan,11,2,1517.6,1499.68
Michigan,2024-05-17,Indiana,Away,L4 - 8,Indiana,Michigan,8,4,1517.6,1499.68
Michigan,2024-05-22,Iowa,Neutral,W3 - 2(10 Innings),Michigan,Iowa,3,2,1499.68,1462.87
Michigan,2024-05-23,Penn St.,Neutral,L5 - 9,Penn St.,Michigan,9,5,1468.23,1499.68
Michigan,2024-05-24,Illinois,Neutral,W4 - 2,Illinois,Michigan,2,4,1541.47,1499.68
Michigan,2024-05-25,Penn St.,Neutral,L6 - 7(10 Innings),Michigan,Penn St.,6,7,1499.68,1468.23
Troy,2024-02-16,SIUE,Home,W9 - 8(10 Innings),Troy,SIUE,9,8,1514.25,1241.48
Troy,2024-02-17,SIUE,Home,W24 - 13(7 Innings),Troy,SIUE,24,13,1514.25,1241.48
Troy,2024-02-17,SIUE,Home,L6 - 7,Troy,SIUE,6,7,1514.25,1241.48
Troy,2024-02-18,SIUE,Home,W11 - 0(7 Innings),Troy,SIUE,11,0,1514.25,1241.48
Troy,2024-02-20,Florida A&M,Away,W13 - 2(7 Innings),Florida A&M,Troy,2,13,1326.1,1514.25
Troy,2024-02-23,Harvard,Home,W4 - 3,Troy,Harvard,4,3,1514.25,1236.04
Troy,2024-02-24,Harvard,Home,W14 - 3(7 Innings),Troy,Harvard,14,3,1514.25,1236.04
Troy,2024-02-25,Harvard,Home,W11 - 1(7 Innings),Troy,Harvard,11,1,1514.25,1236.04
Troy,2024-02-27,Kent St.,Home,W6 - 2,Troy,Kent St.,6,2,1514.25,1358.89
Troy,2024-02-28,Kent St.,Home,W12 - 11,Troy,Kent St.,12,11,1514.25,1358.89
Troy,2024-03-01,Northwestern St.,Away,L3 - 5,Northwestern St.,Troy,5,3,1348.2,1514.25
Troy,2024-03-02,Northwestern St.,Away,L3 - 6,Northwestern St.,Troy,6,3,1348.2,1514.25
Troy,2024-03-03,Northwestern St.,Away,W7 - 0,Northwestern St.,Troy,0,7,1348.2,1514.25
Troy,2024-03-06,Alabama,Away,L7 - 8,Alabama,Troy,8,7,1546.15,1514.25
Troy,2024-03-09,Indiana,Away,W8 - 1,Indiana,Troy,1,8,1517.6,1514.25
Troy,2024-03-10,Indiana,Away,L7 - 10,Indiana,Troy,10,7,1517.6,1514.25
Troy,2024-03-10,Indiana,Away,W15 - 11,Indiana,Troy,11,15,1517.6,1514.25
Troy,2024-03-12,Auburn,Neutral,L2 - 8,Auburn,Troy,8,2,1531.79,1514.25
Troy,2024-03-15,ULM,Away,W7 - 1,ULM,Troy,1,7,1381.95,1514.25
Troy,2024-03-16,ULM,Away,L4 - 8,ULM,Troy,8,4,1381.95,1514.25
Troy,2024-03-16,ULM,Away,W6 - 4,ULM,Troy,4,6,1381.95,1514.25
Troy,2024-03-19,UAB,Away,W9 - 8,UAB,Troy,8,9,1378.82,1514.25
Troy,2024-03-22,South Alabama,Home,L8 - 12,Troy,South Alabama,8,12,1514.25,1458.7
Troy,2024-03-23,South Alabama,Home,L8 - 10,Troy,South Alabama,8,10,1514.25,1458.7
Troy,2024-03-24,South Alabama,Home,W4 - 3,Troy,South Alabama,4,3,1514.25,1458.7
Troy,2024-03-26,Florida A&M,Home,W12 - 2(8 Innings),Troy,Florida A&M,12,2,1514.25,1326.1
Troy,2024-03-28,Southern Miss.,Away,L4 - 15(7 Innings),Southern Miss.,Troy,15,4,1634.17,1514.25
Troy,2024-03-29,Southern Miss.,Away,W9 - 8,Southern Miss.,Troy,8,9,1634.17,1514.25
Troy,2024-03-30,Southern Miss.,Away,L3 - 5,Southern Miss.,Troy,5,3,1634.17,1514.25
Troy,2024-04-02,Alabama St.,Away,W14 - 3(7 Innings),Alabama St.,Troy,3,14,1322.55,1514.25
Troy,2024-04-03,Jacksonville St.,Away,W18 - 10,Jacksonville St.,Troy,10,18,1301.09,1514.25
Troy,2024-04-05,Arkansas St.,Home,W14 - 0(7 Innings),Troy,Arkansas St.,14,0,1514.25,1285.5
Troy,2024-04-06,Arkansas St.,Home,W12 - 5,Troy,Arkansas St.,12,5,1514.25,1285.5
Troy,2024-04-07,Arkansas St.,Home,W9 - 8,Troy,Arkansas St.,9,8,1514.25,1285.5
Troy,2024-04-13,App State,Away,W17 - 2(8 Innings),App State,Troy,2,17,1515.58,1514.25
Troy,2024-04-13,App State,Away,L1 - 11(7 Innings),App State,Troy,11,1,1515.58,1514.25
Troy,2024-04-14,App State,Away,W13 - 5,App State,Troy,5,13,1515.58,1514.25
Troy,2024-04-16,Samford,Away,W10 - 8,Samford,Troy,8,10,1482.14,1514.25
Troy,2024-04-17,Jacksonville St.,Home,L3 - 5,Troy,Jacksonville St.,3,5,1514.25,1301.09
Troy,2024-04-19,Georgia St.,Home,L8 - 10,Troy,Georgia St.,8,10,1514.25,1357.95
Troy,2024-04-21,Georgia St.,Home,W9 - 5,Troy,Georgia St.,9,5,1514.25,1357.95
Troy,2024-04-21,Georgia St.,Home,W10 - 7,Troy,Georgia St.,10,7,1514.25,1357.95
Troy,2024-04-26,Coastal Carolina,Away,W8 - 6,Coastal Carolina,Troy,6,8,1517.05,1514.25
Troy,2024-04-27,Coastal Carolina,Away,W11 - 4,Coastal Carolina,Troy,4,11,1517.05,1514.25
Troy,2024-04-28,Coastal Carolina,Away,W15 - 3(7 Innings),Coastal Carolina,Troy,3,15,1517.05,1514.25
Troy,2024-04-30,Alabama St.,Home,W12 - 3,Troy,Alabama St.,12,3,1514.25,1322.55
Troy,2024-05-03,Louisiana,Home,W16 - 5(7 Innings),Troy,Louisiana,16,5,1514.25,1577.31
Troy,2024-05-04,Louisiana,Home,W8 - 4,Troy,Louisiana,8,4,1514.25,1577.31
Troy,2024-05-05,Louisiana,Home,L13 - 14(10 Innings),Troy,Louisiana,13,14,1514.25,1577.31
Troy,2024-05-07,Alabama,Home,L6 - 7,Troy,Alabama,6,7,1514.25,1546.15
Troy,2024-05-10,Texas St.,Away,L0 - 6,Texas St.,Troy,6,0,1443.64,1514.25
Troy,2024-05-11,Texas St.,Away,W5 - 3,Texas St.,Troy,3,5,1443.64,1514.25
Troy,2024-05-12,Texas St.,Away,L6 - 8(11 Innings),Texas St.,Troy,8,6,1443.64,1514.25
Troy,2024-05-16,James Madison,Home,L10 - 14,Troy,James Madison,10,14,1514.25,1525.25
Troy,2024-05-18,James Madison,Home,L4 - 9,Troy,James Madison,4,9,1514.25,1525.25
Troy,2024-05-18,James Madison,Home,W11 - 3,Troy,James Madison,11,3,1514.25,1525.25
Troy,2024-05-22,App State,Neutral,W6 - 5,Troy,App State,6,5,1514.25,1515.58
Troy,2024-05-23,Southern Miss.,Neutral,L5 - 6,Southern Miss.,Troy,6,5,1634.17,1514.25
Troy,2024-05-24,App State,Neutral,L6 - 10,App State,Troy,10,6,1515.58,1514.25
Georgetown,2024-02-16,Grand Canyon,Away,L2 - 5,Grand Canyon,Georgetown,5,2,1485.18,1487.58
Georgetown,2024-02-17,California,Neutral,L3 - 12,Georgetown,California,3,12,1487.58,1591.5
Georgetown,2024-02-18,Kansas St.,Neutral,L6 - 7,Kansas St.,Georgetown,7,6,1542.5,1487.58
Georgetown,2024-02-21,Navy,Away,W5 - 3,Navy,Georgetown,3,5,1326.91,1487.58
Georgetown,2024-02-23,VMI,Away,L1 - 12(7 Innings),VMI,Georgetown,12,1,1332.11,1487.58
Georgetown,2024-02-24,VMI,Away,W8 - 1,VMI,Georgetown,1,8,1332.11,1487.58
Georgetown,2024-02-25,VMI,Away,W8 - 5,VMI,Georgetown,5,8,1332.11,1487.58
Georgetown,2024-02-27,Maryland,Away,L5 - 14,Maryland,Georgetown,14,5,1449.78,1487.58
