,team,conference,avg_talent,season,sp_conf_rating,firstDowns,fourthDownConversions,fourthDowns,fumblesLost,fumblesRecovered,games,interceptionTDs,interceptionYards,interceptions,kickReturnTDs,kickReturnYards,kickReturns,netPassingYards,passAttempts,passCompletions,passesIntercepted,passingTDs,penalties,penaltyYards,possessionTime,puntReturnTDs,puntReturnYards,puntReturns,rushingAttempts,rushingTDs,rushingYards,thirdDownConversions,thirdDowns,totalYards,turnovers,total_turnovers,thirdDownConversionRate,fourthDownConversionRate,possessionTimeMinutes,color,alt_color,logo,qb_average_ppa,qb_total_ppa,fpi,fpi_rank,fpi_sor,fpi_sos,def_eff,off_eff,special_eff,games_played,wins,losses,conference_games,conference_wins,conference_losses,Offense_success_rate,Defense_success_rate,Offense_explosiveness,Defense_explosiveness,Offense_ppa,Offense_power_success,Offense_stuff_rate,Defense_power_success,Defense_stuff_rate,Defense_ppa,Offense_points_per_opportunity,Defense_points_per_opportunity,Defense_havoc_total,Offense_field_position_average_predicted_points,Defense_field_position_average_predicted_points,Offense_field_position_average_start,Defense_field_position_average_start,sp_conf_scaled,total_turnovers_scaled,possession_scaled,third_down_scaled,offense_avg_field_position_scaled,defense_avg_field_position_scaled,offense_ppo_scaled,offense_success_scaled,offense_explosive,talent_scaled,defense_ppo_scaled,penalties_scaled,offense_ppa_scaled,defense_ppa_scaled,defense_success_scaled,defense_explosive,adjusted_metric,average_metric,in_house_pr,ranking,power_ranking,calculated_rank,combined_rank,PBR,PBR_rank,STM,STM_rank,DCE,DCE_rank,DefensivePossessionTime,DDE,DDE_rank,offensive_total,offensive_rank,defensive_total,defensive_rank,talent_scaled_rank,offense_success_rank,defense_success_rank,offense_explosive_rank,defense_explosive_rank,total_turnovers_rank,penalties_rank,power_rating,avg_expected_wins,SOS,wins_above_average,wins_above_good,wins_above_elite,SOR,most_deserving_wins,most_deserving
95,Florida International,Conference USA,15.760448312669347,2015,1.0,227.0,9.0,21.0,7.0,9.0,12.0,2.0,129.0,8.0,1.0,1003.0,49.0,2854.0,440.0,274.0,9.0,22.0,69.0,594.0,21444.0,20.8,206.0,21.0,385.0,15.0,1319.0,76.0,182.0,4173.0,15.0,42.800000000000004,62.72060491493387,39.70997536945812,357.4,#001538,#c5960c,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2229.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2229.png']",0.265,36.3715,-10.626,102.0,100.0,115.0,30.411,31.019,64.617,12.0,5.0,7.0,8.0,3.0,5.0,49.309885696485765,26.16182351849838,39.16929357592201,87.16103478300701,44.06984705557083,33.56742089003923,51.35384384390919,32.75164473684208,64.33781747439969,44.81866268843051,70.11352917073512,58.42161737280952,33.15027173215722,26.18639798488664,37.32558139534882,71.8,70.7,0.9999999999999996,58.2,35.673827776787306,62.72060491493387,22.15384615384616,1.4018691588784975,70.11352917073512,49.309885696485765,39.16929357592201,234.18589375153954,58.42161737280951,66.95843828715365,44.06984705557083,44.81866268843051,26.16182351849841,87.16103478300703,162.5715655233767,48.448424552985756,-3.0,117.0,44.4926504459592,96.0,66.25877552634743,2.536446540329225,92.0,29.178911564625857,70.0,1451.1888898718344,82.0,362.6,86.0,89.0,313.7702182175488,94,350.978181969336,76,107.0,88.0,118.0,70.0,9.0,46.0,33.0,-8.4,1.047090909090909,124,-3.49,-5.56,-6.55,93,-6.337,93
96,Army,American Athletic,22.806716479185482,2015,33.1381505366109,194.0,9.0,22.0,13.0,5.0,12.0,0.0,98.0,9.0,1.0,691.0,38.0,1128.0,108.0,49.0,6.0,10.0,48.0,474.0,23227.0,20.8,135.0,24.0,616.0,24.0,2931.0,70.0,160.0,4059.0,22.0,73.60000000000001,70.16899810964084,37.33251231527093,387.12,#ce9c00,#231f20,"['http://a.espncdn.com/i/teamlogos/ncaa/500/349.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/349.png']",0.5850000000000001,20.601,-14.919,109.0,124.0,120.0,26.503,26.689,41.887,12.0,2.0,10.0,0.0,0.0,0.0,54.15047110748503,41.358190837721025,39.87198420989509,67.7276997473079,55.77696483995993,71.60510256598779,37.508425528163656,42.189210526315776,72.99799324546416,35.45361951485015,58.49672992952353,32.44283363901175,20.389438230928498,21.822418136020133,68.27906976744185,71.8,68.0,3.9216500487828094,27.4,48.787930112319486,70.16899810964084,22.15384615384616,-3.6448598130841106,58.49672992952353,54.15047110748503,39.87198420989509,298.24287708350437,32.44283363901175,81.9206549118388,55.77696483995993,35.45361951485016,41.35819083772104,67.7276997473079,160.9819540696762,49.05648837620319,-3.7,125.0,44.360498705496276,97.0,70.79832239968124,1.5893087024750159,65.0,20.009210526315798,117.0,1480.600227401827,78.0,332.88,66.0,120.0,339.23209631703514,80,360.4486172781126,70,84.0,78.0,80.0,67.0,54.0,112.0,8.0,-8.4,1.1372000000000002,127,-5.19,-7.36,-8.47,107,-7.963,105
97,Troy,Sun Belt,12.416824041382704,2015,10.8586012421769,226.0,7.0,19.0,8.0,13.0,12.0,1.0,89.0,11.0,1.0,530.0,30.0,2890.0,418.0,250.0,6.0,21.0,80.0,691.0,18928.0,20.8,235.0,23.0,381.0,14.0,1429.0,59.0,169.0,4319.0,19.0,49.400000000000006,37.081663516068076,32.370320197044336,315.47,#AE0210,#88898c,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2653.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2653.png']",0.124,39.174,-7.902,96.0,105.0,93.0,44.475,32.212,58.93,12.0,4.0,8.0,8.0,3.0,5.0,52.67825445705208,40.42359154268709,27.373128740103283,78.77646923209409,43.08813720561756,46.517241379310335,74.27340939910968,38.67305840821567,61.715597056665004,45.819089815386974,44.85314089128642,54.09888337468982,15.391326246786246,40.40050377833754,56.76744186046511,69.7,68.8,1.896236476561536,51.6,17.17200035656981,37.081663516068076,39.92307692307689,-2.149532710280397,44.85314089128642,52.67825445705208,27.373128740103283,203.78930946711552,54.09888337468982,54.8639798488665,43.08813720561756,45.819089815386974,40.42359154268711,78.77646923209409,152.30439194018135,48.02644516549018,-7.5,93.0,40.62257312918539,99.0,57.92403475272658,3.390756864562139,109.0,26.984057971014487,83.0,1044.5122057682343,110.0,404.53,122.0,17.0,329.1838158508169,88,376.2741312902037,53,115.0,82.0,85.0,89.0,26.0,66.0,64.0,-10.4,0.922909090909091,76,,,,122,,122
98,Wake Forest,ACC,34.371212743246566,2015,81.59372248530568,227.0,7.0,17.0,6.0,5.0,12.0,0.0,46.0,18.0,1.0,437.0,25.0,2739.0,417.0,236.0,6.0,13.0,61.0,557.0,22427.0,1.0,90.0,25.0,417.0,12.0,1262.0,66.0,189.0,4001.0,24.0,78.0,37.11909262759927,37.66169950738916,373.78,#9E7E38,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/154.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/154.png']",0.114,28.946,-3.393,86.0,92.0,37.0,49.075,23.737,56.734,12.0,3.0,9.0,8.0,1.0,7.0,26.381349112271607,57.57943271108971,46.97149888234307,63.31657954951973,24.579741513253857,55.19950738916255,63.72679495759925,34.21710526315786,73.88634334964732,46.66130319385671,39.033148364486,64.74841050265968,19.564923581366045,4.615869017632207,33.36046511627907,74.0,72.0,8.326702044118697,23.0,42.90158673560347,37.11909262759927,3.5384615384615046,3.831775700934571,39.033148364486,26.381349112271607,46.97149888234307,403.3746613022415,64.74841050265968,71.57178841309823,24.579741513253857,46.66130319385671,57.57943271108972,63.31657954951973,139.9308217225712,44.248317493722446,-12.8,88.0,40.62380369497347,98.0,53.10535551450023,1.380850245282635,50.0,19.08,119.0,1155.5732497571094,103.0,346.22,102.0,52.0,260.50790923674856,115,373.7696396862101,55,69.0,118.0,45.0,47.0,66.0,120.0,25.0,-10.4,0.9116363636363637,67,-1.75,-4.66,-7.11,86,-5.874,88
99,Maryland,Big Ten,48.76993184990557,2015,72.49777502796088,217.0,7.0,21.0,7.0,9.0,12.0,0.0,59.0,29.0,25.75,1039.0,51.0,2092.0,387.0,183.0,9.0,15.0,85.0,746.0,19876.0,40.6,449.0,27.0,441.0,20.0,2408.0,50.0,172.0,4500.0,36.0,89.0,15.223062381852571,28.090886699507386,331.27,#D5002B,#ffcd00,"['http://a.espncdn.com/i/teamlogos/ncaa/500/120.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/120.png']",-0.062,-2.932,-1.462,84.0,84.0,19.0,50.463,36.728,48.393,12.0,3.0,9.0,8.0,1.0,7.0,30.87295495484679,42.92033489081595,62.13019544031502,60.48418514442204,33.11120664114887,42.387298628677925,47.25244204694562,40.44531249999997,61.97522980732414,42.91795312957589,48.218841267523366,47.30601566335888,27.722155989097246,47.50755667506294,82.6046511627907,69.3,66.7,7.499797729814626,12.0,24.1438313424853,15.223062381852571,43.30769230769232,-6.074766355140184,48.218841267523366,30.87295495484679,62.13019544031502,534.2721077264143,47.30601566335887,48.00629722921914,33.11120664114887,42.91795312957589,42.92033489081595,60.48418514442205,125.73588222974331,45.406138366854094,-19.0,83.0,40.021511959414575,100.0,51.10475619434352,1.3962922436183127,54.0,34.40217864923748,35.0,741.6541911420068,124.0,388.73,170.0,1.0,311.4804956545205,96,378.65368229828755,51,46.0,113.0,77.0,10.0,75.0,124.0,83.0,-10.7,0.8996363636363637,62,-1.33,-4.43,-7.0,83,-5.733,85
100,Buffalo,Mid-American,9.844075868297885,2015,19.041120338862047,246.0,15.0,23.0,4.0,7.0,12.0,5.0,278.0,16.0,1.0,581.0,35.0,2994.0,455.0,283.0,13.0,16.0,84.0,768.0,22375.0,20.8,116.0,10.0,425.0,17.0,1643.0,68.0,188.0,4637.0,20.0,49.400000000000006,41.797731568998145,66.97155172413792,372.92,#041A9B,#ebebeb,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2084.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2084.png']",0.252,106.42,-10.609,101.0,104.0,126.0,39.689,32.243,40.675,12.0,5.0,7.0,8.0,3.0,5.0,60.30464278380765,45.179661065625794,16.525904550587256,59.55583521388374,50.49539772701905,49.24595355383532,45.74735632326528,41.414144736842076,70.01240423552896,58.92284077451794,55.72299571069885,59.88371857805589,51.1530086707514,21.07430730478589,54.97674418604652,71.5,69.3,2.6401018489874586,51.6,42.52210732750936,41.797731568998145,24.69230769230768,-1.2149532710280369,55.72299571069885,60.30464278380765,16.525904550587256,180.40068971179898,59.883718578055884,45.2632241813602,50.49539772701905,58.922840774517944,45.1796610656258,59.555835213883746,153.975177543669,48.49738035257357,-6.7,103.0,39.09419053003811,101.0,62.277493382798696,4.2571899321833335,123.0,26.0,94.0,1788.4850168394066,45.0,347.08,106.0,45.0,299.1165579539993,99,389.94534879050093,39,121.0,67.0,76.0,115.0,80.0,66.0,90.0,-11.2,1.0470000000000002,123,-3.36,-5.57,-6.57,94,-6.139,90
101,UNLV,Mountain West,12.04561129813613,2015,20.239464102991217,254.0,5.0,19.0,4.0,8.0,12.0,2.0,301.0,13.0,1.0,717.0,34.0,2537.0,365.0,196.0,13.0,21.0,57.0,538.0,22383.0,1.0,66.0,12.0,500.0,20.0,2324.0,62.0,172.0,4861.0,17.0,40.60000000000001,41.34858223062382,19.544211822660095,373.05,#b10202,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2439.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2439.png']",0.14650000000000002,32.132000000000005,-11.741,103.0,111.0,90.0,26.642,36.204,56.292,12.0,3.0,9.0,8.0,2.0,6.0,49.92673822844054,30.22119308876151,54.99019120501626,65.2628818863426,46.808811105743466,46.517241379310335,44.28909712748977,40.86052631578946,69.34126127496899,31.208227312319075,59.41874634929908,29.3037757767201,46.459659147100794,43.76700251889167,57.53488372093025,69.1,69.3,2.7490421911810197,60.400000000000006,42.579470493849186,41.34858223062382,45.000000000000036,-1.2149532710280369,59.41874634929908,49.92673822844054,54.99019120501626,200.41464816487394,29.3037757767201,73.94080604534005,46.808811105743466,31.208227312319067,30.22119308876151,65.26288188634261,163.75354233172695,46.40300713777058,-2.5,115.0,38.93170514419103,102.0,66.09260377985044,2.6844345207612106,100.0,26.788235294117655,84.0,835.4575587594401,119.0,346.95,100.0,57.0,345.7178279141911,74,323.732749375832,93,116.0,86.0,106.0,24.0,61.0,38.0,22.0,-11.2,0.9845454545454545,109,-4.03,-6.31,-7.91,95,-7.129,95
102,New Mexico,Mountain West,13.268987601609325,2015,20.239464102991217,235.0,16.0,22.0,7.0,11.0,13.0,1.0,170.0,14.0,25.75,871.0,39.0,1768.0,230.0,118.0,14.0,6.0,89.0,840.0,24291.0,1.0,58.0,11.0,638.0,42.0,3278.0,70.0,186.0,5046.0,21.0,40.60000000000001,47.262381852552,76.12783251231527,404.85,#BA0C2F,#a7a8aa,"['http://a.espncdn.com/i/teamlogos/ncaa/500/167.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/167.png']",0.212,25.437,-7.894,95.0,85.0,111.0,36.3,38.386,56.215,13.0,7.0,6.0,8.0,5.0,3.0,42.02226054191087,46.73812290231777,69.2863534834917,50.05916068290452,56.755737771967716,63.98099929627021,47.274207902026546,52.33552631578945,57.30381389741933,39.903994101399086,54.690182304476146,63.39417412881647,47.2070130879226,39.652392947103266,30.930232558139522,69.8,71.8,2.7490421911810197,60.400000000000006,56.611383490818326,47.262381852552,39.07692307692309,3.4579439252336215,54.690182304476146,42.02226054191087,69.2863534834917,211.53625092372118,63.39417412881648,36.285894206549116,56.755737771967716,39.90399410139908,46.73812290231778,50.059160682904526,152.60197873595934,50.794271580665274,-7.3,98.0,37.201055129410044,103.0,58.86785410360717,3.970950588052633,118.0,29.60606060606061,64.0,2026.3227764641329,15.0,375.15,122.0,17.0,373.66213424724646,55,340.66502458678616,85,111.0,104.0,71.0,5.0,105.0,38.0,109.0,-12.1,0.9430000000000001,97,-1.45,-4.05,-5.37,73,-4.816,73
103,Oregon State,Pac-12,40.76311684046308,2015,80.65962687099922,210.0,3.0,17.0,5.0,4.0,12.0,1.0,96.0,11.0,25.75,1033.0,50.0,1909.0,343.0,161.0,8.0,10.0,76.0,704.0,18869.0,20.8,160.0,13.0,446.0,16.0,2128.0,52.0,165.0,4037.0,16.0,58.2,24.393194706994336,8.973645320197042,314.48,#231f20,#d73f09,"['http://a.espncdn.com/i/teamlogos/ncaa/500/204.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/204.png']",0.0435,2.8545,-8.024,97.0,96.0,10.0,35.247,33.259,42.027,12.0,2.0,10.0,9.0,0.0,9.0,41.56369888688823,6.816227964496875,26.239832664675617,91.50242132607565,34.67631715080047,66.78767467578162,45.3345490787502,16.22450657894737,98.99998125969834,22.898068909408224,39.69717435747665,19.475998733203653,23.759241745137544,3.7430730478589282,47.68604651162789,73.4,70.2,8.241784260999928,42.8,16.73515778213587,24.393194706994336,8.615384615384542,0.46728971962616583,39.69717435747665,41.56369888688823,26.239832664675617,461.4828803678462,19.47599873320364,53.24307304785894,34.67631715080047,22.898068909408224,6.816227964496889,91.50242132607565,117.74115379531389,37.28276115039085,-22.5,101.0,36.05555876860583,104.0,60.35002168750816,1.5255170450501747,63.0,29.767692307692307,63.0,449.61152014055085,127.0,405.52,68.0,116.0,258.0423198622317,116,303.603251283458,101,55.0,106.0,126.0,94.0,3.0,92.0,74.0,-12.7,0.9200909090909092,73,-2.45,-5.52,-8.13,92,-6.918,94
104,Massachusetts,FBS Independents,10.83171853189917,2015,54.11191490374319,255.0,12.0,32.0,6.0,5.0,12.0,0.0,94.0,13.0,25.75,1196.0,60.0,3090.0,495.0,281.0,13.0,18.0,89.0,767.0,19429.0,1.0,114.0,14.0,392.0,15.0,1707.0,64.0,186.0,4797.0,19.0,51.60000000000001,35.21020793950852,33.175,323.82,#971B2F,#B1B3B3,"['http://a.espncdn.com/i/teamlogos/ncaa/500/113.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/113.png']",0.161,22.9315,-12.699,106.0,114.0,102.0,35.464,30.399,38.246,12.0,3.0,9.0,8.0,2.0,6.0,43.05129995809807,32.38072812612981,42.32021659587028,78.39084734713731,40.70629314140491,59.52216748768474,58.269176073556594,51.073546739984295,68.04801297302879,39.637844859969746,55.23164160194815,35.512901218615696,41.942035435957465,28.30604534005036,63.80232558139534,71.6,68.4,5.82835590034029,49.4,20.856480656088422,35.21020793950852,23.846153846153882,-2.8971962616822395,55.23164160194815,43.05129995809807,42.32021659587028,189.37925938090154,35.51290121861568,45.387909319899244,40.70629314140491,39.637844859969746,32.380728126129824,78.39084734713731,143.1087159540139,46.08120500476836,-11.5,99.0,34.52956872211005,105.0,63.001929859080775,4.050073923128617,119.0,24.876190476190487,99.0,1042.5870793950853,111.0,396.18,82.0,94.0,327.4068401986131,89,368.846206846261,58,119.0,100.0,104.0,60.0,29.0,75.0,89.0,-13.5,0.9402499999999999,93,-4.83,-7.12,-8.32,104,-7.784,101
105,Florida Atlantic,American Athletic,21.382831102717795,2015,33.1381505366109,249.0,17.0,33.0,13.0,9.0,12.0,3.0,347.0,12.0,1.0,851.0,40.0,2557.0,392.0,206.0,14.0,12.0,75.0,683.0,20918.0,1.0,135.0,20.0,498.0,15.0,1961.0,61.0,185.0,4518.0,25.0,53.800000000000004,29.82041587901702,50.26834975369458,348.63,#00447c,#d31245,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2226.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2226.png']",0.17133333333333334,15.143666666666666,-9.564,99.0,117.0,108.0,48.071,20.665,56.767,12.0,3.0,9.0,8.0,3.0,5.0,50.08648432272008,46.292303764475264,11.50598692176527,62.135838984937095,28.789046133839904,61.798029556650235,37.76726894218088,14.286842105263133,91.58877398504892,49.9393310001772,34.771028037383196,64.01574372331734,50.823837097825674,41.14861460957178,33.23255813953489,69.9,71.3,3.9216500487828094,47.2,31.80402032447853,29.82041587901702,38.23076923076918,2.52336448598129,34.771028037383196,50.08648432272008,11.50598692176527,285.29846457016174,64.01574372331734,55.86146095717884,28.789046133839904,49.9393310001772,46.29230376447526,62.135838984937095,141.1076195177234,41.4581651879858,-12.3,100.0,34.33840464740417,106.0,60.79532579889771,2.3939841422877124,89.0,29.42499999999999,67.0,1332.6236538640617,93.0,371.37,102.0,52.0,265.86645852411135,114,361.49139170275384,66,93.0,85.0,74.0,121.0,69.0,83.0,60.0,-13.6,0.9438333333333334,99,-4.55,-6.97,-8.31,100,-7.662,98
106,Texas State,Sun Belt,15.811930371951718,2015,10.8586012421769,256.0,16.0,26.0,9.0,11.0,12.0,0.0,73.0,12.0,25.75,832.0,42.0,2729.0,431.0,249.0,3.0,15.0,73.0,648.0,20845.0,20.8,183.0,16.0,470.0,24.0,2248.0,67.0,186.0,4977.0,21.0,64.80000000000001,41.23629489603026,62.48485221674876,347.42,#4e1719,#b4975a,"['http://a.espncdn.com/i/teamlogos/ncaa/500/326.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/326.png']",0.062,22.901999999999997,-15.094,110.0,120.0,105.0,14.813,32.323,67.889,12.0,3.0,9.0,8.0,2.0,6.0,53.58418408541908,26.64042446799786,40.60518678236005,41.54457092071621,48.45309709157672,56.80238726790451,46.46850235123469,36.81219161184208,87.09685079896794,10.619651549878824,65.47700702652557,25.873973151673,3.7982384548699244,21.198992443324926,43.33720930232556,71.8,70.5,1.896236476561536,36.2,31.270101622392588,41.23629489603026,22.15384615384616,1.0280373831775762,65.47700702652557,53.58418408541908,40.60518678236005,234.65391247228837,25.873973151672985,60.22544080604534,48.45309709157672,10.619651549878824,26.64042446799789,41.544570920716204,141.52449649744273,36.907852482991466,-12.1,112.0,33.066091823769064,107.0,67.78077610377778,2.761513725352975,102.0,29.947023809523813,60.0,1691.0116599619446,55.0,372.58,114.0,30.0,332.58935704834556,85,271.92487180340146,115,106.0,79.0,114.0,63.0,110.0,104.0,45.0,-14.3,0.9218181818181819,75,,,,123,,123
107,SMU,ACC,27.50919615731997,2015,81.59372248530568,246.0,7.0,20.0,17.0,5.0,12.0,0.0,82.0,8.0,25.75,1246.0,56.0,2620.0,366.0,203.0,10.0,19.0,65.0,604.0,22638.0,1.0,41.0,13.0,503.0,23.0,1974.0,71.0,182.0,4594.0,25.0,71.4,52.427599243856335,30.126970443349748,377.3,#354ca1,#cc0035,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2567.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2567.png']",0.29300000000000004,31.043,-14.187,108.0,109.0,64.0,17.083,40.73,42.388,12.0,2.0,10.0,8.0,1.0,7.0,46.85302891234511,19.681211625356184,50.16419722370293,44.17678672395866,45.22078574751569,50.53850142597874,40.764542936288095,25.91282894736841,91.22057938570232,6.922669605508787,78.68765836843491,6.968921650944935,35.10056046227015,25.687657430730468,76.59302325581393,71.6,66.5,8.326702044118697,29.6,44.45480477803531,52.427599243856335,23.846153846153882,-6.44859813084112,78.68765836843491,46.85302891234511,50.16419722370293,340.9926923392725,6.968921650944949,65.71158690176323,45.22078574751569,6.922669605508773,19.681211625356212,44.17678672395866,139.90319259860445,35.50311330639789,-12.8,119.0,33.0359211701442,108.0,68.89076720115538,1.7712989561636912,74.0,20.30384615384616,116.0,1158.257067972225,100.0,342.7,62.0,124.0,337.9163720449959,81,271.47602119465324,116,77.0,92.0,122.0,37.0,108.0,111.0,37.0,-14.3,0.8264999999999999,15,,,,124,,124
108,Rice,American Athletic,21.107808522867224,2015,33.1381505366109,273.0,6.0,12.0,13.0,8.0,12.0,0.0,37.0,9.0,1.0,876.0,41.0,2691.0,373.0,212.0,2.0,20.0,84.0,752.0,24132.0,1.0,113.0,15.0,533.0,21.0,2131.0,94.0,191.0,4822.0,22.0,75.80000000000001,90.60529300567107,48.41514778325123,402.2,#d1d5d8,#003d7d,"['http://a.espncdn.com/i/teamlogos/ncaa/500/242.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/242.png']",0.115,42.1935,-13.994,107.0,99.0,109.0,11.711,42.221,50.061,12.0,5.0,7.0,8.0,3.0,5.0,59.228714282263724,34.939965788372916,34.895197539141435,20.885142187345878,53.93490458420494,71.34852216748767,30.36995188803033,24.495025673940944,64.07236426054749,3.2501175996422944,65.3108703271028,22.55422645377064,1.0,32.54534005037783,42.82558139534885,70.6,70.7,3.9216500487828094,25.2,55.442057407737565,90.60529300567107,32.307692307692335,1.4018691588784975,65.3108703271028,59.228714282263724,34.895197539141435,282.79825929879297,22.55422645377064,47.258186397984886,53.93490458420494,3.2501175996423086,34.93996578837293,20.885142187345906,135.06979945328882,34.52234033016188,-15.0,109.0,32.56652883221543,109.0,65.94634853011809,2.659139422797747,96.0,28.999186991869927,74.0,1907.8725523884018,36.0,317.8,84.0,90.0,347.6335008386087,71,213.022423358969,126,94.0,70.0,97.0,77.0,125.0,116.0,85.0,-14.5,1.0259090909090909,117,-2.89,-5.07,-6.33,88,-5.769,86
109,Ball State,Mid-American,14.382625831349038,2015,19.041120338862047,250.0,12.0,23.0,6.0,9.0,12.0,0.0,3.0,9.0,25.75,1275.0,50.0,2619.0,459.0,263.0,7.0,17.0,44.0,425.0,20606.0,1.0,127.0,14.0,437.0,15.0,1840.0,76.0,199.0,4459.0,15.0,47.2,49.3584120982987,51.06083743842365,343.43,#DA0000,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2050.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2050.png']",0.114,34.3825,-11.819,104.0,110.0,83.0,20.312,26.836,61.27,12.0,3.0,9.0,8.0,2.0,6.0,49.7589218859448,23.030055583261003,1.0,51.540336301585825,36.54574381840446,55.68571428571427,32.573144434235104,25.018522267206464,76.24856458991627,8.10587535245351,52.92385427191211,29.37736541158702,18.897908698638744,39.901763224181366,32.72093023255812,69.8,72.0,2.6401018489874586,53.800000000000004,29.509493670886087,49.3584120982987,39.07692307692309,3.831775700934571,52.92385427191211,49.7589218859448,1.0,221.66023483044586,29.37736541158702,88.03022670025189,36.54574381840446,8.10587535245351,23.030055583261017,51.54033630158584,142.07024264383034,28.330155490274933,-11.9,112.0,32.48975022753847,110.0,65.66721616522554,1.9173488664987404,78.0,36.77142857142857,25.0,1543.4200364181265,70.0,376.57,90.0,79.0,268.38914192039215,112,246.04164973856822,125,110.0,87.0,121.0,127.0,102.0,57.0,3.0,-14.6,1.0277272727272726,119,-4.44,-7.03,-8.35,102,-7.81,102
110,UTSA,American Athletic,15.25375646604811,2015,33.1381505366109,244.0,3.0,14.0,12.0,8.0,12.0,2.0,218.0,11.0,1.0,1453.0,70.0,2321.0,360.0,211.0,14.0,17.0,84.0,788.0,20557.0,1.0,98.0,20.0,510.0,16.0,2026.0,75.0,186.0,4347.0,23.0,51.60000000000001,57.33081285444236,13.582266009852214,342.62,#002A5C,#f47321,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2636.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2636.png']",0.044333333333333336,12.369666666666667,-16.657,116.0,119.0,106.0,35.864,23.571,42.074,12.0,3.0,9.0,8.0,3.0,5.0,47.46497966608305,34.393063750813525,17.87384773883133,74.56551002760287,33.19118819700746,68.98898869892783,40.37196162655984,25.91282894736841,94.28461727088524,41.71670430348199,50.46138519121988,52.167449035104426,49.41541962525365,23.443324937027683,43.720930232558146,71.8,70.7,3.9216500487828094,49.4,29.1520770190765,57.33081285444236,22.15384615384616,1.4018691588784975,50.46138519121988,47.46497966608305,17.87384773883133,229.57960423680106,52.167449035104426,42.769521410579344,33.19118819700746,41.71670430348198,34.393063750813525,74.56551002760287,137.5618482563421,41.53421561397004,-13.9,120.0,32.41898844252347,111.0,71.96806298735288,3.4323606516335543,111.0,24.557142857142864,102.0,873.5051154081344,117.0,377.38,92.0,75.0,281.79567605565705,107,366.7611035678146,62,108.0,91.0,98.0,112.0,33.0,75.0,96.0,-14.6,0.9453333333333332,100,-4.59,-7.05,-8.36,103,-7.762,100
111,Tulane,American Athletic,22.278347976024307,2015,33.1381505366109,195.0,5.0,16.0,5.0,8.0,12.0,0.0,100.0,10.0,1.0,859.0,48.0,2415.0,403.0,205.0,8.0,18.0,70.0,641.0,20396.0,1.0,88.0,15.0,397.0,11.0,1389.0,63.0,184.0,3804.0,15.0,47.2,34.57391304347827,25.55492610837438,339.93,#006547,#468ac9,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2655.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2655.png']",0.14333333333333334,21.308666666666667,-16.006,112.0,108.0,79.0,39.231,20.658,28.115,12.0,3.0,9.0,8.0,1.0,7.0,24.395693015303408,38.97812927271792,55.99544037373536,51.85503737267419,26.891405617582286,1.0,75.02444110066102,28.771678170836907,49.42226036679014,35.96262443738813,55.27046321195558,30.545600865099203,26.110529639154116,1.0,87.2093023255814,74.2,65.7,3.9216500487828094,53.800000000000004,27.96510073096809,34.57391304347827,1.846153846153797,-7.943925233644862,55.27046321195558,24.395693015303408,55.99544037373536,293.4395270547664,30.545600865099217,61.09823677581864,26.891405617582286,35.96262443738813,38.97812927271794,51.85503737267419,139.4907908155133,39.013055014900225,-13.0,108.0,30.807488038220217,112.0,67.44843261078374,2.184436454194415,84.0,15.262500000000003,125.0,885.1651526022704,116.0,380.07,88.0,85.0,239.57744331923766,119,322.74463281108797,94,86.0,120.0,87.0,22.0,101.0,57.0,43.0,-15.4,1.0154545454545454,114,-4.11,-6.79,-8.27,99,-7.681,99
