,team,conference,season,sp_conf_rating,firstDowns,fourthDownConversions,fourthDowns,fumblesLost,fumblesRecovered,games,interceptionTDs,interceptionYards,interceptions,kickReturnTDs,kickReturnYards,kickReturns,netPassingYards,passAttempts,passCompletions,passesIntercepted,passingTDs,penalties,penaltyYards,possessionTime,puntReturnTDs,puntReturnYards,puntReturns,rushingAttempts,rushingTDs,rushingYards,thirdDownConversions,thirdDowns,totalYards,turnovers,total_turnovers,thirdDownConversionRate,fourthDownConversionRate,possessionTimeMinutes,color,alt_color,logo,qb_average_ppa,qb_total_ppa,fpi,fpi_rank,fpi_sor,fpi_sos,def_eff,off_eff,special_eff,games_played,wins,losses,conference_games,conference_wins,conference_losses,Offense_success_rate,Defense_success_rate,Offense_explosiveness,Defense_explosiveness,Offense_ppa,Offense_power_success,Offense_stuff_rate,Defense_power_success,Defense_stuff_rate,Defense_ppa,Offense_points_per_opportunity,Defense_points_per_opportunity,Defense_havoc_total,Offense_field_position_average_predicted_points,Defense_field_position_average_predicted_points,Offense_field_position_average_start,Defense_field_position_average_start,avg_talent,sp_conf_scaled,total_turnovers_scaled,possession_scaled,third_down_scaled,offense_avg_field_position_scaled,defense_avg_field_position_scaled,offense_ppo_scaled,offense_success_scaled,offense_explosive,talent_scaled,defense_ppo_scaled,penalties_scaled,offense_ppa_scaled,defense_ppa_scaled,defense_success_scaled,defense_explosive,adjusted_metric,average_metric,in_house_pr,ranking,power_ranking,calculated_rank,combined_rank,PBR,PBR_rank,STM,STM_rank,DCE,DCE_rank,DefensivePossessionTime,DDE,DDE_rank,offensive_total,offensive_rank,defensive_total,defensive_rank,talent_scaled_rank,offense_success_rank,defense_success_rank,offense_explosive_rank,defense_explosive_rank,total_turnovers_rank,penalties_rank,power_rating,avg_expected_wins,SOS,wins_above_average,wins_above_good,wins_above_elite,SOR,most_deserving_wins,most_deserving,sacks,tacklesForLoss,norm_power_rank,norm_pr
1393,Charlotte,American Athletic,2017,37.37911888517928,168.0,9.0,20.0,4.0,9.0,12.0,0.0,0.0,16.0,1.0,994.0,44.0,1643.0,312.0,146.0,2.0,10.0,78.0,771.0,19125.0,1.0,81.0,17.0,428.0,13.0,1995.0,45.0,173.0,3638.0,20.0,65.65306122448979,1.0,42.22487819732035,318.75,#046A38,#B9975B,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2429.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2429.png']",-0.0464999999999999,-25.6085,-25.07,127.0,129.0,116.0,18.479,11.048,59.23,12.0,1.0,11.0,8.0,1.0,7.0,6.796730786190523,4.648793297921998,47.57222690139747,95.44641939273043,10.354534578358884,14.973262032085586,65.76043135295271,30.46356399265156,98.71810333456268,38.881745838634245,22.17809543830145,45.05912575145754,6.235934983273765,22.799270072992694,10.356707317073187,71.0,72.2,25.84529937388488,4.3071926259253885,35.3469387755102,9.241505354200996,1.0,23.41509433962267,8.181818181818187,22.17809543830145,6.796730786190523,47.57222690139747,325.866357944408,45.059125751457536,47.077777777777776,10.354534578358884,38.88174583863425,4.648793297921998,95.4464193927304,85.71142211438702,33.95007513253892,-28.5,126.0,17.006184978616314,124.0,180.37711151985428,2.366000604860017,124.0,28.55561497326204,67.0,881.060063946407,118.0,401.25,165.6,83.0,190.4345511622793,126,323.57445892503165,96,124.0,125.0,125.0,49.0,3.0,110.0,96.0,-18.0,0.9246363636363636,106,,,,126,,126,11.0,50.0,-1.9182254046726745,-17.67
1394,New Mexico State,Conference USA,2021,8.775137584978957,263.0,9.0,20.0,6.0,14.0,12.0,0.0,102.0,10.0,1.0,449.0,29.0,3236.0,518.0,296.0,10.0,15.0,83.0,722.0,21976.0,1.0,45.0,10.0,370.0,15.0,1207.0,72.0,191.0,4443.0,16.0,40.60000000000001,47.38894373149063,34.63342959062341,366.27,#891216,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/166.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/166.png']",-0.123,18.58,-25.024,127.0,126.0,55.0,13.005,29.301,46.935,12.0,2.0,10.0,0.0,0.0,0.0,43.78539402375597,25.43904519382912,33.07839576335604,32.53372016866507,31.060135619585942,68.37643215604581,51.25679428942246,51.57421875,71.64068014116138,20.221737762662087,32.52334316966564,35.59996928746928,60.47186167033017,11.661538461538498,43.19285714285715,74.0,70.3,3.503720540734541,1.706830689543542,60.400000000000006,32.75567309332877,47.38894373149063,11.999999999999972,1.0,32.52334316966564,43.78539402375597,33.07839576335604,122.76109582485944,35.59996928746928,58.04225352112676,31.060135619585942,20.221737762662087,25.43904519382912,32.533720168665056,125.31169797687711,31.019738088642367,-17.7,128.0,52.67604521571616,125.0,118.1693621089102,5.881342090902003,129.0,16.28275862068965,121.0,1197.0805291273743,98.0,353.73,197.6,46.0,271.74203348337034,113,280.2022284466441,118,129.0,93.0,124.0,102.0,110.0,25.0,79.0,-18.3,0.9625454545454546,113,-5.11,-7.2,-8.64,119,-7.653,121,19.0,72.0,-1.9305251647394248,-17.78
1395,Kansas,Big 12,2015,72.06288461080837,212.0,7.0,26.0,11.0,9.0,12.0,1.0,159.0,14.0,25.75,1143.0,57.0,2623.0,452.0,243.0,9.0,12.0,70.0,674.0,20299.0,1.0,26.0,13.0,445.0,10.0,1355.0,76.0,208.0,3978.0,25.0,64.80000000000001,43.18260869565218,20.275738916256152,338.32,#0051ba,#e8000d,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2305.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2305.png']",0.0606666666666666,10.772666666666666,-18.872,124.0,127.0,6.0,26.068,20.318,31.57,12.0,0.0,12.0,9.0,0.0,9.0,17.524747242966612,1.0,48.82466512449841,77.27604517737464,19.141283466856077,31.236453201970438,40.29946056276425,12.375720980533517,88.27046854517397,10.512284549076412,36.28850759345796,36.945212751229946,25.32317204562674,5.488664987405542,74.546511627907,73.3,67.2,34.708555710649485,7.460262237346216,36.2,27.25467997860582,43.18260869565218,9.461538461538469,-5.140186915887853,36.28850759345796,17.524747242966612,48.82466512449841,406.4414155513589,36.94521275122995,56.98362720403023,19.141283466856077,10.512284549076398,1.0,77.27604517737466,96.4179219676544,29.04650426012869,-31.8,124.0,15.06507805780595,127.0,75.82300637793395,1.658295572771992,71.0,15.952631578947376,123.0,865.5341986149781,118.0,381.68,110.0,39.0,198.80378217991927,126,300.9262436312955,106,68.0,125.0,127.0,40.0,30.0,104.0,55.0,-23.6,0.9431818181818182,98,-4.9,-8.0,-10.4,109,-9.169,109,,,-1.937484593192356,-17.84
1396,UL Monroe,Sun Belt,2016,1.0,247.0,13.0,26.0,8.0,7.0,12.0,0.0,24.0,16.0,1.0,907.0,43.0,2304.0,364.0,198.0,7.0,15.0,50.0,507.0,21199.0,1.0,98.0,12.0,512.0,21.0,2176.0,81.0,191.0,4480.0,24.0,80.75,55.17541229385304,49.23307782252826,353.32,#231F20,#b18445,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2433.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2433.png']",0.0043333333333333,10.713666666666668,-18.768,126.0,110.0,88.0,19.478,31.2,46.589,12.0,4.0,8.0,8.0,3.0,5.0,33.75744074930367,11.56657012232634,45.33121135444805,61.09443563598316,23.12761776373613,62.59194876486737,21.15453295547013,29.600000000000023,66.77956767701819,17.676599044724632,45.750111799799896,18.37931034482756,30.796813386150177,47.10571428571427,29.980769230769223,69.2,70.9,7.623784359566727,1.0,20.25,35.16106705118963,55.17541229385304,52.063157894736754,5.0,45.750111799799896,33.75744074930367,45.33121135444805,160.21622145060655,18.379310344827587,77.18518518518519,23.12761776373613,17.676599044724625,11.566570122326354,61.09443563598317,115.65733815174283,32.092312445087,-15.4,126.0,10.30943048576802,126.0,180.60995645149848,3.1644735808246747,112.0,30.95968992248062,50.0,1565.8590127224288,56.0,366.68,174.60000000000002,75.0,278.8185776733395,104,235.07725205564915,120,125.0,99.0,123.0,68.0,55.0,116.0,15.0,-20.7,0.8810000000000001,60,,,,126,,126,17.0,69.0,-1.9380367981596076,-17.85
1397,UTEP,Conference USA,2024,1.0,200.0,8.0,27.0,7.0,7.0,12.0,0.0,164.0,12.0,34.0,496.0,24.0,2400.0,365.0,223.0,11.0,15.0,68.0,611.0,20125.0,50.5,311.0,17.0,437.0,9.0,1450.0,59.0,179.0,3850.0,19.0,56.53658536585365,39.48065999459021,3.866645797464393,335.42,#ff8200,#041e42,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2638.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2638.png']",0.0656666666666666,14.651666666666666,-19.407,129.0,128.0,89.0,39.066,12.952,39.932,12.0,3.0,9.0,8.0,3.0,5.0,32.42282489912262,63.33978953590022,26.2753241736778,51.128077656357846,26.013177999979945,18.85826771653541,69.48241849954684,70.03354037267081,49.838806681788896,61.95913662232967,10.543083566796184,38.73306991914339,57.79356244064016,16.31225680933852,100.00000000000004,72.9,66.0,15.299833820615136,1.0,44.46341463414634,15.09021807506818,39.48065999459021,16.020689655172333,-9.009900990098998,10.543083566796184,32.42282489912262,26.2753241736778,229.99848927831937,38.73306991914339,63.796542553191486,26.013177999979945,61.95913662232967,63.33978953590022,51.12807765635785,133.9558968636785,43.52305514789469,-12.6,130.0,3.3606962888815186,129.0,211.9568472935513,2.656539188223248,121.0,32.060784313725485,42.0,500.0911825618566,132.0,384.58,197.0,26.0,199.9073536649973,133,435.0324207881909,13,126.0,120.0,54.0,123.0,102.0,65.0,49.0,-17.9,0.9829090909090912,120,-4.94,-6.73,-7.89,127,-7.478,127,35.0,85.0,-1.9491140593949823,-17.95
1398,Kansas,Big 12,2021,79.33210747814827,196.0,11.0,30.0,3.0,7.0,12.0,2.0,146.0,10.0,1.0,553.0,27.0,2218.0,318.0,195.0,7.0,15.0,49.0,404.0,22197.0,1.0,108.0,8.0,435.0,15.0,1674.0,59.0,164.0,3892.0,13.0,57.925,41.78578479763081,20.62510616612876,369.95,#0051ba,#e8000d,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2305.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2305.png']",0.3223333333333333,29.029,-15.174,114.0,104.0,34.0,23.149,37.333,45.919,12.0,2.0,10.0,9.0,1.0,8.0,35.353601652304405,1.0,44.75915892611479,58.751799248110046,37.07225022424985,29.89804469273741,42.05250438913559,29.683112157534254,88.89423971391868,1.0,57.46214685834863,1.3648648648648702,15.041263390217708,37.08520710059173,55.92142857142858,69.9,68.9,46.62282569685371,8.121100679831663,43.075,34.82767445828355,41.78578479763081,46.69230769230764,-1.3333333333333286,57.46214685834863,35.353601652304405,44.75915892611479,514.7529608804881,1.3648648648648702,98.35211267605634,37.07225022424985,1.0,1.0,58.75179924811007,131.02345223866428,29.656135008463185,-15.4,123.0,51.99415056485558,126.0,113.01573651266033,0.7848424986404265,14.0,32.98148148148148,38.0,861.1891379655499,117.0,350.05,133.4,119.0,283.6829138434824,109,236.6154445558564,127,74.0,111.0,130.0,78.0,56.0,65.0,2.0,-18.5,0.8893636363636365,65,-3.09,-5.68,-7.87,104,-6.132,105,16.0,43.0,-1.9516193670017592,-17.98
1399,New Mexico State,Conference USA,2014,13.638282813840434,258.0,14.0,25.0,10.0,10.0,12.0,2.0,116.0,24.0,1.0,617.0,33.0,2899.0,452.0,278.0,13.0,19.0,57.0,407.0,19777.0,1.0,158.0,17.0,469.0,19.0,2152.0,84.0,202.0,5051.0,34.0,75.80000000000001,53.06133720930232,66.5164263767431,329.62,#891216,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/166.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/166.png']",0.196,78.392,-21.765,126.0,126.0,124.0,21.023,22.127,23.138,12.0,2.0,10.0,8.0,1.0,7.0,41.85272457485144,1.0,70.28858976743771,92.900801446637,56.66315434826311,64.10667920978361,45.441167354731526,33.30526315789476,83.4157927495302,32.86641678601234,59.02731092436974,43.433797265673135,47.32638166089375,48.03976143141152,66.89622641509436,70.7,66.4,29.68090452261307,2.1489348012582217,25.200000000000003,11.201003524281704,53.06133720930232,50.851063829787215,-3.499999999999986,59.02731092436974,41.85272457485144,70.28858976743771,360.7354956601188,43.43379726567311,89.82466747279322,56.66315434826311,32.86641678601235,1.0,92.90080144663702,140.4883425925351,49.2619478205336,-17.2,126.0,55.25083171972669,124.0,211.76013172108344,1.1282504907237385,48.0,23.691087344028524,105.0,1888.4102329612183,44.0,390.38,156.0,3.0,385.4193876108486,87,353.81829782084174,90,110.0,102.0,127.0,34.0,7.0,117.0,4.0,-20.4,0.9310909090909092,90,,,,127,,127,,,-1.953766560552622,-17.99
1400,New Mexico,Mountain West,2022,9.617400283980892,157.0,4.0,14.0,5.0,14.0,12.0,1.0,90.0,9.0,50.5,560.0,26.0,1266.0,256.0,138.0,9.0,3.0,73.0,614.0,20849.0,1.0,111.0,18.0,438.0,12.0,1456.0,35.0,159.0,2722.0,14.0,36.53846153846153,1.0,1.0,347.48,#BA0C2F,#a7a8aa,"['http://a.espncdn.com/i/teamlogos/ncaa/500/167.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/167.png']",-0.1376666666666666,-8.39,-19.076,128.0,129.0,97.0,44.018,10.388,38.236,12.0,2.0,10.0,8.0,0.0,8.0,4.240850248879468,46.4134355898766,1.0,68.97424098047702,1.0,1.0,54.42850795407856,22.469879518072275,68.06126300786374,58.35870212632025,34.33867991483321,50.04186074647629,43.518516153747925,43.5390625,57.31818181818181,71.2,69.8,26.397493910104565,1.7834000258164444,64.46153846153845,32.39108932557224,1.0,45.49438202247188,-1.2087912087912116,34.33867991483321,4.240850248879468,1.0,330.88630827367786,50.04186074647631,62.65927099841522,1.0,58.35870212632025,46.41343558987663,68.97424098047702,117.60212808276638,29.99787149092556,-17.2,130.0,21.647171787349556,130.0,97.62791648150436,1.8556222625330188,107.0,26.3051282051282,75.0,58.95666666666666,131.0,372.52,197.2,65.0,139.54710061779124,131,371.6375637872681,27,117.0,130.0,78.0,131.0,18.0,33.0,44.0,-18.3,0.966,108,-5.43,-7.4,-8.71,127,-8.039,127,25.0,62.0,-1.9618884413506903,-18.07
1401,Texas State,Sun Belt,2016,1.0,212.0,11.0,23.0,8.0,7.0,12.0,1.0,53.0,17.0,1.0,922.0,55.0,2639.0,415.0,257.0,3.0,14.0,82.0,687.0,19241.0,1.0,205.0,23.0,426.0,13.0,1027.0,58.0,188.0,3666.0,25.0,94.5,12.280359820089942,46.44199038586462,320.68,#4e1719,#b4975a,"['http://a.espncdn.com/i/teamlogos/ncaa/500/326.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/326.png']",0.0366666666666666,6.572666666666667,-26.084,128.0,126.0,110.0,12.954,18.737,31.75,12.0,2.0,10.0,8.0,0.0,8.0,13.2160647697726,25.819350188691487,41.26049913685756,65.40137308483509,12.12997308123041,14.664096196575628,86.40863019244566,49.38345864661656,62.80380170253001,20.683292600652727,35.68631416242674,3.6068965517241054,4.394450912386915,22.07285714285712,58.75,71.9,67.1,14.2455144078465,1.0,6.5,19.629416005767865,12.280359820089942,23.926315789473563,-1.3333333333333428,35.68631416242674,13.2160647697726,41.26049913685756,220.41376734405907,3.606896551724134,52.74074074074074,12.12997308123041,20.68329260065272,25.819350188691487,65.40137308483509,92.01108048761505,29.75175881033998,-24.6,127.0,9.36016326834915,127.0,182.69726340079748,3.1168651953015907,108.0,20.87667984189722,112.0,1078.3667392515251,109.0,399.32,162.8,88.0,225.4384346821657,124,286.44817277504995,100,112.0,123.0,107.0,75.0,40.0,123.0,67.0,-21.1,0.9388181818181818,96,,,,127,,127,9.0,64.0,-1.9754853601019844,-18.19
1402,New Mexico,Mountain West,2021,37.92709614762059,165.0,7.0,21.0,12.0,5.0,12.0,0.0,24.0,8.0,1.0,993.0,43.0,1369.0,260.0,143.0,9.0,10.0,83.0,685.0,21502.0,34.0,196.0,16.0,465.0,5.0,1434.0,43.0,169.0,2803.0,20.0,75.25,7.450148075024686,15.008323424494648,358.37,#BA0C2F,#a7a8aa,"['http://a.espncdn.com/i/teamlogos/ncaa/500/167.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/167.png']",-0.10425,-0.4500000000000002,-20.797,124.0,119.0,94.0,37.216,6.095,39.975,12.0,3.0,9.0,8.0,1.0,7.0,1.0,56.46201896179667,17.754250224002902,54.36300581258911,1.0,48.09759078212289,97.92298136645962,62.1015625,40.089666513098194,52.91248419436516,3.4360938852033343,45.00270270270271,42.5546432669763,17.63668639053256,59.81071428571428,73.7,68.7,26.09523866491207,4.357008740692781,25.75,28.30762668486605,7.450148075024686,14.538461538461505,-1.6666666666666572,3.4360938852033343,1.0,17.754250224002902,328.1385333173824,45.0027027027027,62.732394366197184,1.0,52.91248419436517,56.462018961796666,54.36300581258914,95.12448982807533,30.58195986545898,-30.1,120.0,50.4497469779175,127.0,111.1139861605496,2.087532948583804,108.0,30.343023255813957,56.0,404.5321159068065,130.0,361.63,139.2,114.0,186.8476026483213,130,370.7421549702661,38,111.0,130.0,63.0,128.0,70.0,105.0,67.0,-18.8,0.9528181818181818,107,-3.67,-5.92,-7.54,109,-6.303,107,25.0,62.0,-1.983260670395261,-18.27
1403,Kent State,Mid-American,2023,1.0,180.0,12.0,26.0,6.0,3.0,12.0,0.0,0.0,6.0,1.0,887.0,42.0,1974.0,306.0,160.0,6.0,11.0,65.0,554.0,20758.0,1.0,106.0,14.0,441.0,8.0,1271.0,51.0,172.0,3245.0,12.0,56.84615384615384,20.128271405492725,42.521251002405776,345.97,#003976,#efab00,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2309.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2309.png']",0.161,16.725,-23.961,133.0,133.0,113.0,19.421,17.517,41.182,12.0,1.0,11.0,8.0,0.0,8.0,6.818321778892226,36.49726312807013,47.15650496310923,39.18614844453421,18.33740728478314,42.14605437665784,39.24187963616507,39.83354838709678,63.15874070439017,12.26204722880641,34.53947444495839,7.991990080595144,19.24319391992356,33.08448928121061,84.79973297730308,71.6,67.8,27.86756058649244,1.0,44.15384615384615,17.284280936454877,20.128271405492725,34.9166666666667,-5.445544554455438,34.53947444495839,6.818321778892226,47.15650496310923,344.2505507862949,7.9919900805951585,69.4167776298269,18.33740728478314,12.262047228806397,36.49726312807014,39.18614844453423,111.2006120782371,26.709615471365897,-16.4,133.0,-4.388650589678723,133.0,207.4256816325983,1.6092929952751596,100.0,24.890476190476196,94.0,1080.538567436376,111.0,374.03,89.0,133.0,221.3241317657765,127,283.7294709507959,117,116.0,132.0,104.0,63.0,103.0,89.0,29.0,-21.1,1.0246363636363638,129,-6.76,-9.07,-10.3,133,-10.017,133,11.0,49.0,-1.9837011482803195,-18.27
1404,Akron,Mid-American,2021,1.0,225.0,14.0,32.0,12.0,6.0,12.0,1.0,79.0,5.0,34.0,662.0,53.0,2610.0,352.0,226.0,6.0,21.0,68.0,553.0,22428.0,1.0,50.0,9.0,432.0,8.0,1463.0,62.0,163.0,4073.0,17.0,72.775,48.49654491609084,32.53134024120945,373.8,#00285e,#84754e,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2006.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2006.png']",0.1706666666666666,22.273,-25.243,128.0,127.0,67.0,12.423,23.766,51.83,12.0,2.0,10.0,8.0,1.0,7.0,43.8612349952478,5.550689121462256,62.98800527730819,58.66643783192154,41.698901710973935,36.060853950518776,37.74659051171464,31.02365757042256,73.6554133475314,12.949180177041285,40.36371991610976,4.692608270921511,1.0,22.79171597633137,53.91785714285714,72.9,69.5,17.16364397655222,1.0000000000000004,28.225,36.995393277597685,48.49654491609084,21.30769230769225,-0.3333333333333286,40.36371991610976,43.8612349952478,62.98800527730819,246.9422179686565,4.692608270921511,79.46478873239437,41.698901710973935,12.94918017704127,5.55068912146227,58.66643783192153,124.27336111840611,37.61907485232584,-18.2,127.0,49.618116316115135,128.0,117.3793971031603,2.239390269306605,116.0,14.646121593291396,125.0,1166.7422539850972,101.0,346.2,107.0,127.0,285.5110223382045,108,240.4558434621577,125,126.0,92.0,129.0,31.0,57.0,98.0,28.0,-19.0,0.96,112,-5.24,-7.24,-8.6,120,-7.513,118,15.0,45.0,-2.0043548726575957,-18.46
1405,San José State,Mountain West,2017,13.512919146465386,224.0,9.0,21.0,22.0,10.0,13.0,1.0,137.0,20.0,25.75,898.0,44.0,2574.0,415.0,226.0,6.0,15.0,84.0,694.0,19342.0,1.0,85.0,16.0,483.0,6.0,1561.0,58.0,191.0,4135.0,42.0,100.0,15.812628689087177,38.99923873325213,322.37,#005893,#fdba31,"['http://a.espncdn.com/i/teamlogos/ncaa/500/23.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/23.png']",-0.084,7.372666666666666,-24.296,126.0,124.0,83.0,23.302,10.725,51.729,13.0,2.0,11.0,8.0,1.0,7.0,21.359319559350524,22.953960250397643,29.44187010913444,71.59264774077386,14.370021347991717,47.490996398559446,58.422292260103255,39.3478260869565,99.53785461676486,36.47034501138714,21.746119888100125,11.097891271726724,15.251892498668964,35.083941605839414,61.667682926829286,69.6,67.6,35.9250896674519,2.137538104224125,1.0,11.086542421746316,15.812628689087177,36.49056603773593,-2.272727272727309,21.746119888100125,21.359319559350524,29.44187010913444,417.50081515865367,11.097891271726738,56.48888888888889,14.370021347991717,36.470345011387145,22.953960250397643,71.59264774077384,88.04503044924805,32.69802733650588,-27.7,122.0,15.262723680838862,125.0,177.00987466836173,1.6622722035555175,98.0,23.721590909090907,97.0,962.9087538636066,115.0,457.63,199.8,34.0,227.9145611690789,123,342.668207904836,87,91.0,121.0,113.0,87.0,27.0,127.0,71.0,-19.0,0.886,81,-5.48,-7.99,-9.64,99,-9.0,99,13.0,65.0,-2.0247841599842964,-18.65
1406,SMU,ACC,2014,67.9423094795539,175.0,14.0,28.0,16.0,10.0,12.0,0.0,14.0,14.0,1.0,1090.0,58.0,2024.0,430.0,230.0,6.0,6.0,74.0,632.0,22631.0,1.0,60.0,14.0,362.0,9.0,1204.0,61.0,187.0,3228.0,30.0,82.4,27.27529069767442,59.49680926494919,377.18,#354ca1,#cc0035,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2567.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2567.png']",-0.07175,-6.55875,-20.52,125.0,118.0,60.0,22.247,10.186,44.29,12.0,1.0,11.0,8.0,1.0,7.0,17.580472765545608,18.789542792227905,54.06997993295079,71.29317687222374,35.9204595279338,50.36030103480712,44.43009632908096,56.79999999999998,81.21064091647948,30.795520729723087,43.75236210934345,45.20609766359074,14.50489580718052,53.35387673956264,86.40566037735852,70.5,63.5,43.37257717157216,7.085664498141265,18.6,39.32620512514188,27.27529069767442,52.255319148936174,-8.333333333333329,43.75236210934345,17.580472765545608,54.06997993295079,485.2052470142924,45.20609766359071,62.88996372430472,35.9204595279338,30.79552072972309,18.789542792227905,71.29317687222375,107.02982498272904,38.074858770100825,-32.3,124.0,53.82145318786955,125.0,209.22167892664876,1.302541561306289,67.0,16.07881773399015,126.0,1494.1207589423946,99.0,342.82,116.0,49.0,299.46754843922434,124,390.5006393516034,51,74.0,126.0,123.0,77.0,28.0,121.0,54.0,-21.3,0.8631666666666667,54,-4.68,-7.38,-9.36,109,-8.357,110,,,-2.0399554906457,-18.79
1407,Georgia State,Sun Belt,2014,1.0,244.0,9.0,16.0,12.0,5.0,12.0,0.0,28.0,18.0,1.0,990.0,55.0,3348.0,446.0,264.0,3.0,23.0,66.0,514.0,20394.0,1.0,77.0,7.0,390.0,13.0,1156.0,80.0,172.0,4504.0,30.0,100.0,67.24941860465118,66.80891042306783,339.9,#1e539a,#ebebeb,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2247.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2247.png']",0.156,58.1235,-23.469,127.0,127.0,98.0,9.72,32.965,36.711,12.0,1.0,11.0,8.0,0.0,8.0,42.22935604550608,4.677050557907791,76.7161212090561,68.14940046698052,57.02464073192495,54.097496046916575,67.12302379368248,37.43561643835616,87.53594485865129,20.603148761967677,79.34215456674472,29.419263456090675,4.279760410315269,24.71669980119286,81.83962264150944,74.0,64.0,22.467336683417088,1.0000000000000004,1.0,17.28021026223044,67.24941860465118,27.680851063829778,-7.5,79.34215456674472,42.22935604550608,76.7161212090561,295.1576062128827,29.419263456090647,77.01571946795647,57.02464073192495,20.603148761967688,4.677050557907776,68.14940046698055,132.04401465527934,44.89995296222386,-21.0,125.0,53.06837546932397,126.0,211.7251340303351,1.7414425011608106,104.0,19.0,125.0,2036.997394507868,28.0,380.1,102.0,70.0,401.2494921950238,69,329.66004718146354,109,124.0,101.0,126.0,15.0,31.0,127.0,23.0,-21.8,0.9981818181818182,116,-6.44,-8.7,-10.06,114,-9.453,113,,,-2.087838229586299,-19.23
1408,Kent State,Mid-American,2017,12.1688561474815,169.0,4.0,20.0,11.0,6.0,12.0,0.0,66.0,15.0,1.0,883.0,51.0,1472.0,234.0,114.0,12.0,8.0,94.0,895.0,22630.0,1.0,121.0,21.0,520.0,10.0,1830.0,50.0,174.0,3302.0,26.0,63.63265306122448,10.274879890185318,4.542174177831917,377.17,#003976,#efab00,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2309.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2309.png']",-0.0746666666666666,-7.171666666666667,-23.07,125.0,122.0,84.0,27.571,8.966,49.494,12.0,2.0,10.0,8.0,1.0,7.0,3.75960355169434,52.423980990586216,20.892396035163245,24.850024787887605,8.64157410490465,33.44537815126051,68.64995118231377,38.84239130434784,41.75784083764569,45.87253570410925,9.628354140248334,20.50372891443024,52.22199450617782,60.49635036496349,62.42225609756096,67.1,68.0,27.41796573036383,2.015350558861954,37.36734693877551,39.016937808896245,10.274879890185318,59.83962264150949,-1.363636363636374,9.628354140248334,3.75960355169434,20.892396035163245,340.16332482148937,20.50372891443027,31.922222222222217,8.64157410490465,45.87253570410924,52.42398099058622,24.85002478788762,82.40226522737655,26.073352529057555,-29.8,123.0,14.088173232385296,126.0,176.8790510186977,2.631089052500523,126.0,23.97563025210084,95.0,225.0231157918249,127.0,342.83,183.4,57.0,205.51360753054837,125,286.6727586365678,119,121.0,126.0,64.0,110.0,118.0,106.0,118.0,-19.7,0.965818181818182,116,-5.1,-7.27,-8.68,97,-8.188,97,25.0,79.0,-2.0993752887024315,-19.34
