,team,conference,avg_talent,season,sp_conf_rating,firstDowns,fourthDownConversions,fourthDowns,fumblesLost,fumblesRecovered,games,interceptionTDs,interceptionYards,interceptions,kickReturnTDs,kickReturnYards,kickReturns,netPassingYards,passAttempts,passCompletions,passesIntercepted,passingTDs,penalties,penaltyYards,possessionTime,puntReturnTDs,puntReturnYards,puntReturns,rushingAttempts,rushingTDs,rushingYards,sacks,tacklesForLoss,thirdDownConversions,thirdDowns,totalYards,turnovers,total_turnovers,thirdDownConversionRate,fourthDownConversionRate,possessionTimeMinutes,color,alt_color,logo,qb_average_ppa,qb_total_ppa,fpi,fpi_rank,fpi_sor,fpi_sos,def_eff,off_eff,special_eff,games_played,wins,losses,conference_games,conference_wins,conference_losses,Offense_success_rate,Defense_success_rate,Offense_explosiveness,Defense_explosiveness,Offense_ppa,Offense_power_success,Offense_stuff_rate,Defense_power_success,Defense_stuff_rate,Defense_ppa,Offense_points_per_opportunity,Defense_points_per_opportunity,Defense_havoc_total,Offense_field_position_average_predicted_points,Defense_field_position_average_predicted_points,Offense_field_position_average_start,Defense_field_position_average_start,sp_conf_scaled,total_turnovers_scaled,possession_scaled,third_down_scaled,offense_avg_field_position_scaled,defense_avg_field_position_scaled,offense_ppo_scaled,offense_success_scaled,offense_explosive,talent_scaled,defense_ppo_scaled,penalties_scaled,offense_ppa_scaled,defense_ppa_scaled,defense_success_scaled,defense_explosive,adjusted_metric,average_metric,in_house_pr,sagarin_rank,power_ranking,calculated_rank,combined_rank,PBR,PBR_rank,STM,STM_rank,DCE,DCE_rank,DefensivePossessionTime,DDE,DDE_rank,offensive_total,offensive_rank,defensive_total,defensive_rank,talent_scaled_rank,offense_success_rank,defense_success_rank,offense_explosive_rank,defense_explosive_rank,total_turnovers_rank,penalties_rank,power_rating,avg_expected_wins,SOS,wins_above_average,wins_above_good,wins_above_elite,SOR,most_deserving_wins,most_deserving
19,USC,Big Ten,81.04616587724053,2024,75.25453213697125,302,8,17,6,6,13,1,178,15,1.0,659,27,3795,533,335,12,29,75,668,23691,1.0,74,13,359,20,1904,20,53,74,165,5699,21,61.36585365853658,71.3202596700027,30.875097824385662,394.85,#9e2237,#ffcc00,"['http://a.espncdn.com/i/teamlogos/ncaa/500/30.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/30.png']",0.20950000000000002,61.416000000000004,13.269,18,45,31,62.422,72.12,51.818,13,7,6,9,4,5,81.75114840936914,41.77241858259936,38.19343260607957,85.76359587077724,59.32741615617755,84.92423116921705,33.27593374022687,34.564017991004505,87.87335236642251,53.41155530826828,48.90516640644988,47.114806720393375,25.03225107286835,61.09338521400778,31.194331983805682,66.3,72.2,7.750412012451932,39.63414634146341,45.93300482281404,71.3202596700027,61.08275862068966,3.267326732673297,48.90516640644988,81.75114840936914,38.19343260607957,827.6924170658228,47.11480672039339,56.29255319148936,59.32741615617755,53.41155530826826,41.772418582599336,85.76359587077724,175.5276981983558,60.03659448887851,1.7,21,45.42946472813423,20.0,16.413309734878613,0.8070630903785081,15.0,35.999715099715104,23.0,1361.0776301108172,81.0,385.15,159.8,79.0,407.4707137015278,22,381.69407882327096,53,11.0,14.0,99.0,99.0,15.0,83.0,71.0,9.1,0.7650769230769231,16,2.5,-0.35,-2.92,35,-1.89,39
20,Michigan,Big Ten,78.28631730487254,2024,75.25453213697125,210,12,17,7,6,13,2,149,13,1.0,495,24,1678,308,190,12,12,51,514,24885,1.0,158,15,484,18,2046,36,79,74,177,3724,20,58.95121951219512,63.17960508520423,67.33573329159492,414.75,#00274c,#ffcb05,"['http://a.espncdn.com/i/teamlogos/ncaa/500/130.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/130.png']",0.08533333333333333,14.575333333333333,9.382,30,29,7,69.52,44.049,75.356,13,8,5,9,5,4,46.46567703548726,76.50152886422885,12.961863178858039,63.09118080795895,35.174813707994076,79.05019685039369,34.66647259191111,18.415292353823077,59.191762199952535,66.40832525320721,65.5848659662865,53.35967917874683,62.466497227636665,32.10603112840468,52.57085020242917,70.0,70.3,7.750412012451932,42.048780487804876,56.26064164395052,63.17960508520423,35.82068965517239,-0.4950495049504866,65.5848659662865,46.46567703548726,12.961863178858039,802.6028845897501,53.359679178746845,76.56648936170212,35.174813707994076,66.4083252532072,76.50152886422883,63.09118080795895,178.90955726182554,50.10056480795572,2.9,12,45.3628787226208,21.0,25.88067889307048,0.640416337729375,2.0,31.45833333333333,49.0,2010.414562837787,16.0,365.25,193.0,27.0,306.0099204593353,95,389.53861886034656,42,15.0,97.0,31.0,132.0,65.0,71.0,14.0,9.1,0.7095384615384616,3,3.8,1.23,-1.27,20,-0.277,22
21,Missouri,SEC,66.02403824791831,2024,100.0,276,10,19,4,10,13,1,161,5,1.0,452,24,2916,403,249,7,14,73,658,25672,50.5,27,8,515,26,2152,27,69,89,193,5068,9,34.80487804878048,74.69434676764945,39.50602598215683,427.87,#f1b82d,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/142.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/142.png']",0.13,48.332,12.197,20,19,28,72.874,61.356,37.108,13,10,3,8,5,3,63.89148146071395,66.85999534759986,26.152255220688176,65.20403693317132,49.83340662091456,46.04848736013258,33.54395375739541,49.481061164333084,49.02643701897493,68.83534017598183,54.99692871005824,57.24528399643913,58.238829929310214,44.14396887159535,29.9919028340081,69.0,72.6,10.0,66.1951219512195,63.06961627175511,74.69434676764945,42.64827586206894,4.0594059405940754,54.99692871005824,63.89148146071395,26.152255220688176,691.1276204356209,57.24528399643914,57.609042553191486,49.83340662091456,68.83534017598183,66.85999534759986,65.20403693317134,186.04365797308066,56.79608595984496,5.3,19,44.90765740689556,22.0,17.959142913452755,0.9520672890851325,28.0,25.808333333333323,90.0,1569.977064242708,47.0,352.13,164.60000000000002,68.0,318.61048200149827,88,386.6440574705083,45,23.0,47.0,47.0,125.0,60.0,27.0,69.0,8.9,0.7841666666666667,21,4.58,1.94,-0.41,9,0.46,10
22,Arizona State,Big 12,58.563561393063125,2024,65.397134224501,315,19,36,3,5,14,2,155,6,1.0,181,11,3213,382,234,16,26,90,751,27402,50.5,149,10,582,30,2832,21,65,90,196,6045,9,25.14634146341463,74.18555585609954,39.73845672249179,456.7,#8e0c3a,#ffc72c,"['http://a.espncdn.com/i/teamlogos/ncaa/500/9.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/9.png']",0.22499999999999998,64.2165,11.793,22,13,62,66.688,79.692,47.348,14,11,3,10,8,2,80.33616621235987,58.809553064045474,44.57231715426076,63.23628049747049,74.11191446447826,48.70708661417319,42.8738560504302,57.756336725254386,46.656724060679764,68.25059388655124,57.13670644896665,47.5317579565633,41.369890329012975,22.957198443579756,36.67206477732796,71.6,71.8,6.854284929500091,75.85365853658536,78.03171524428603,74.18555585609954,24.896551724137936,2.47524752475249,57.13670644896665,80.33616621235987,44.57231715426076,623.305103573301,47.531757956563304,45.3656914893617,74.11191446447826,68.25059388655123,58.809553064045474,63.23628049747051,195.82747894295147,64.88613754652768,8.7,13,44.88078885960334,23.0,19.248482643030858,1.2048674007234115,57.0,31.554545454545455,48.0,1569.2461215822598,48.0,383.3,126.6,123.0,370.69524538824874,51,378.91331096789264,56,37.0,17.0,67.0,80.0,64.0,7.0,94.0,8.9,0.8594285714285714,56,4.53,1.34,-0.97,18,-0.087,18
23,SMU,ACC,58.229247571737076,2024,64.54802503312257,317,10,20,12,6,14,2,307,12,1.0,477,23,3681,437,279,16,28,114,1088,23909,50.5,239,26,536,29,2365,43,95,81,183,6046,24,58.95121951219512,69.7403299972951,35.4307403349507,398.48,#354ca1,#cc0035,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2567.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2567.png']",-0.08233333333333331,61.994,16.414,13,15,60,75.601,70.552,56.033,14,11,3,9,8,1,60.08172791466248,84.51196056792074,72.71727907209674,65.51075481425406,62.04248889921764,43.09448818897636,59.271527287940664,74.93583208395802,34.19438901846863,90.66812400417066,75.15299425758822,68.67581842189135,60.26303563536197,44.4328793774319,54.57489878542509,68.9,70.1,6.777093184829324,42.048780487804876,47.81689033340325,69.7403299972951,43.33103448275857,-0.8910891089108759,75.15299425758822,60.08172791466248,72.71727907209674,620.2658870157916,68.67581842189136,1.0,62.04248889921764,90.66812400417065,84.51196056792072,65.51075481425408,183.1834645613331,72.58872254538706,4.3,17,44.57231199333508,24.0,11.971616528202182,1.7540864696502327,91.0,31.13143812709029,53.0,1434.4809638148222,71.0,441.52,209.8,18.0,416.793384997914,17,473.0717776960886,4,38.0,61.0,12.0,9.0,57.0,71.0,134.0,8.7,0.8206153846153845,33,4.45,1.58,-0.67,14,0.243,15
24,Oklahoma,SEC,82.90688622488426,2024,100.0,247,16,31,15,12,13,2,184,6,1.0,246,13,2286,373,235,9,16,69,591,22598,1.0,223,28,518,17,2025,35,96,73,195,4311,21,54.12195121951219,51.4774141195564,37.92549694787917,376.63,#a32036,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/201.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/201.png']",0.111,17.0965,10.943,26,30,4,80.167,38.944,57.918,13,6,7,8,2,6,41.27583383911809,91.75337225794243,35.19751862694977,61.592744025476065,29.305553039729105,60.69331375950884,47.66326219064698,41.90434782608693,42.55634004101833,82.49395171794588,34.049630844954905,53.5273753932847,57.891632237507565,32.58754863813229,50.56680161943322,70.4,70.9,10.0,46.8780487804878,36.47724889914028,51.4774141195564,33.08965517241373,0.6930693069307097,34.049630844954905,41.27583383911809,35.19751862694977,844.6080565898567,53.52737539328469,66.42952127659575,29.305553039729105,82.49395171794586,91.75337225794242,61.59274402547609,176.41900417487264,56.93649558452688,2.0,34,44.30613286415395,25.0,23.943233056404363,0.6997328469564797,6.0,27.387362637362642,82.0,1302.2556186146858,87.0,403.37,209.6,19.0,280.77266093904,112,424.3949328811875,16,9.0,108.0,6.0,106.0,72.0,61.0,46.0,8.6,0.7281666666666666,4,1.33,-1.1,-3.63,44,-2.551,48
25,Auburn,SEC,70.87598752321624,2024,100.0,251,9,19,9,5,12,0,58,13,1.0,509,23,3167,369,230,8,27,69,592,19606,50.5,170,21,401,13,1988,28,68,61,147,5155,22,75.85365853658536,62.349472545306995,31.35545468774457,326.77,#002b5c,#f26522,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2.png']",0.32999999999999996,66.85000000000001,9.659,29,65,22,65.452,56.985,46.626,12,5,7,8,2,6,71.76814297006223,83.67078818288067,44.115554283538586,58.27605726095027,62.22708257657023,46.42399572934738,46.57181304690206,30.91753155680223,33.95994810412657,76.74899155075454,35.169661116824,58.42014166682927,33.87683418147046,24.401750972762642,61.92307692307696,72.1,69.3,10.0,25.146341463414632,10.601069406584202,62.349472545306995,21.482758620689665,-2.4752475247524615,35.169661116824,71.76814297006223,44.115554283538586,735.2362502110566,58.42014166682927,66.29787234042553,62.22708257657023,76.74899155075452,83.67078818288067,58.276057260950274,185.20881854445634,66.13443613745942,5.0,38,44.0788927482998,26.0,26.710846360008635,0.8051833676999206,14.0,27.425672877846793,81.0,1277.8346525412944,89.0,393.23,167.6,61.0,330.67800069600713,78,403.91653524542045,29,19.0,29.0,14.0,83.0,84.0,120.0,47.0,8.5,0.8620000000000001,58,-0.09,-2.38,-4.49,62,-3.583,69
26,TCU,Big 12,64.64631339476936,2024,65.397134224501,292,18,23,11,6,13,0,49,11,1.0,338,19,4068,488,326,10,29,73,691,22270,50.5,286,25,392,26,1493,26,66,72,166,5561,22,68.60975609756098,67.35704625371922,79.2206918140554,371.17,#4d1979,#f1f2f3,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2628.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2628.png']",0.5575,111.282,8.023,37,38,61,58.063,69.28,52.483,13,9,4,9,6,3,75.23004121654179,63.51059693507838,54.96620580311554,68.88515140685539,71.44625045499203,55.22983613534791,53.24895387321914,1.0,67.73727224318755,53.38403897528452,76.96112321197894,39.97180376211796,32.754829471317606,45.39591439688715,16.765182186234824,68.3,74.0,6.854284929500091,32.390243902439025,33.64363598238626,67.35704625371922,47.42758620689655,6.831683168316857,76.96112321197894,75.23004121654179,54.96620580311554,678.6028490433578,39.971803762117965,53.264627659574465,71.44625045499203,53.384038975284504,63.51059693507837,68.88515140685539,193.25858736479321,64.57038079864459,7.8,28,43.90680857961509,27.0,32.76593234980718,1.0182686397119003,39.0,34.92947368421053,31.0,2286.5358372798387,4.0,408.83,161.2,77.0,432.47832509208246,11,311.2540455087586,111,28.0,23.0,53.0,50.0,49.0,101.0,79.0,8.4,0.87925,63,2.19,-0.62,-2.52,38,-1.786,38
27,Tulane,American Athletic,41.19287916892536,2024,28.32749104036414,291,10,22,6,8,14,5,244,9,67.0,696,29,2931,329,207,14,25,86,701,27072,1.0,60,12,561,32,2752,33,78,86,172,5683,15,37.21951219512195,85.11117121990803,28.380341211457193,451.2,#006547,#468ac9,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2655.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2655.png']",0.3085,81.62950000000001,10.537,27,49,93,65.053,66.845,60.698,14,9,5,9,7,2,76.4475682084614,83.01379827410838,51.56847496259786,62.62143539821429,75.84021703443541,52.68563739659123,37.00745132675396,37.82812210915819,54.086709815837565,83.17527649946712,78.5820344544709,51.420126056159376,44.130706356896496,64.07879377431905,33.46558704453443,65.5,72.2,3.484317367305831,63.78048780487805,75.17734325854477,85.11117121990803,66.54482758620689,3.267326732673297,78.5820344544709,76.4475682084614,51.56847496259786,465.38981062659406,51.42012605615938,51.94813829787234,75.84021703443541,83.1752764994671,83.01379827410838,62.62143539821429,217.98802998228223,72.11112839621407,16.3,46,43.681455288492955,28.0,25.54975335492855,1.5062641768116578,79.0,35.7,25.0,1450.9471078567956,69.0,388.8,183.60000000000002,40.0,436.21017715762974,8,405.61105519747935,28,74.0,21.0,15.0,70.0,68.0,33.0,82.0,8.3,0.8714615384615385,61,1.36,-1.4,-3.35,50,-2.536,46
28,Iowa,Big Ten,58.10563943516783,2024,75.25453213697125,217,3,7,4,8,13,1,140,8,34.0,791,29,1710,260,163,16,10,41,388,22825,50.5,327,27,499,30,2571,29,64,69,168,4281,12,25.14634146341463,61.19799837706249,24.36703709500705,380.42,#000000,#FFCD00,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2294.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2294.png']",0.19333333333333336,16.725666666666665,11.144,23,39,44,74.759,48.063,71.573,13,8,5,9,6,3,54.16775158875481,55.677611996209066,33.67246131388907,97.65197797430454,41.5732691874551,24.891466269419,61.81960130179332,20.19165217391304,75.15478567083358,72.01862800852336,48.985395841562095,57.67025643606351,49.425572064294926,58.97470817120623,6.878542510121463,66.4,75.1,7.750412012451932,75.85365853658536,38.44417068567836,61.19799837706249,60.399999999999956,9.009900990099027,48.985395841562095,54.16775158875481,33.67246131388907,619.1421766833439,57.670256436063525,93.15425531914893,41.5732691874551,72.01862800852336,55.67761199620905,97.65197797430454,197.05938601944428,59.12695001152266,9.1,25,43.07739550209914,29.0,20.855002941555046,0.6266735083021812,1.0,48.08697318007661,1.0,1128.5838025938428,105.0,399.58,164.8,67.0,324.0846536740796,82,385.2434547699686,48,39.0,76.0,74.0,109.0,3.0,7.0,2.0,8.0,0.8066666666666666,28,2.08,-0.64,-2.71,39,-1.996,41
29,Arkansas,SEC,64.83810395542483,2024,100.0,314,14,23,14,5,13,0,135,9,1.0,235,16,3570,414,255,10,16,93,778,23720,1.0,68,11,492,34,2401,26,61,72,166,5971,23,73.4390243902439,67.35704625371922,52.274221317890124,395.33,#a41f35,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/8.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/8.png']",0.48050000000000004,77.0375,8.19,36,42,20,66.155,60.714,45.94,13,7,6,8,3,5,87.15397285723722,59.30514008958494,51.57821423126262,74.37569000776864,72.47252487338199,75.31496062992125,55.01078841735994,24.10705630791162,73.51965451577802,64.43727960189499,56.51779366381503,59.88434444943118,30.68147611958645,15.34922178988326,50.700404858299606,72.7,70.1,10.0,27.560975609756095,46.18211365066051,67.35704625371922,17.386206896551684,-0.8910891089108759,56.51779366381503,87.15397285723722,51.57821423126262,680.3463995947711,59.884344449431175,41.81117021276596,72.47252487338199,64.43727960189497,59.305140089584945,74.37569000776864,184.52394480007658,68.22047027685507,4.8,36,41.67280749195654,30.0,32.441879296263174,1.1435351174980766,52.0,18.26931818181817,126.0,1749.4648888949946,28.0,384.67,144.2,106.0,413.3974764628613,18,406.329569830669,27,27.0,8.0,65.0,69.0,36.0,113.0,103.0,7.4,0.77025,18,1.6,-0.89,-3.23,41,-2.184,43
30,Kansas State,Big 12,47.298505274195975,2024,65.397134224501,263,15,26,6,5,13,1,162,10,1.0,552,28,2748,381,222,10,25,70,584,22736,100.0,158,15,451,21,2821,35,84,70,170,5569,16,56.536585365853654,61.49256153638085,47.34668962278917,378.93,#3c0969,#e2e3e4,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2306.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2306.png']",0.327,124.435,11.098,24,31,47,71.635,61.856,49.804,13,9,4,9,5,4,61.56462866066718,90.49932502889848,73.13887027147354,35.73114643243355,72.99605637317954,33.740157480314934,54.80988434462051,40.02608695652171,14.754810539799735,74.40640840155854,61.496516131712056,50.95301188362245,49.66243375137745,18.623540856031127,55.2429149797571,72.4,69.6,6.854284929500091,44.46341463414634,37.67089536590481,61.49256153638085,19.434482758620618,-1.8811881188118775,61.496516131712056,61.56462866066718,73.13887027147354,520.8955024926906,50.95301188362246,67.35106382978724,72.99605637317954,74.40640840155852,90.49932502889845,35.73114643243356,203.11757304350039,68.05607252803513,11.2,27,40.86603880222543,31.0,21.820289617589143,1.121146174626829,51.0,27.447619047619035,80.0,1591.0078693580535,45.0,401.07,176.4,50.0,376.36965411799883,45,361.6137042225916,73,67.0,60.0,7.0,8.0,124.0,65.0,39.0,7.0,0.8568333333333333,55,2.64,-0.19,-2.26,32,-1.511,33
31,Louisville,ACC,58.57851753770139,2024,64.54802503312257,276,9,22,4,7,13,1,83,6,34.0,648,32,3433,427,271,10,26,81,642,23271,1.0,194,32,422,28,2452,34,86,62,155,5885,10,37.21951219512195,58.33270219096565,21.34543747065269,387.85,#c9001f,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/97.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/97.png']",0.5025,87.8265,16.534,12,25,23,66.823,79.126,61.497,13,9,4,8,5,3,71.76814297006223,68.9177655396362,70.814962061389,51.39266471954204,76.08100460190433,30.51452620146617,51.15488000453207,64.64931506849317,35.69521977882937,60.22900822754069,69.46854369311303,29.245083740543095,42.51203532260362,38.65466926070039,22.109311740890718,69.7,73.4,6.777093184829324,63.78048780487805,42.30016775005245,58.33270219096565,37.86896551724134,5.643564356435661,69.46854369311303,71.76814297006223,70.814962061389,623.441068524558,29.24508374054311,59.715425531914896,76.08100460190433,60.229008227540675,68.9177655396362,51.39266471954204,206.34798971776394,66.53392468667909,12.3,20,40.81976149440825,32.0,11.32694666341313,1.0297685417474403,40.0,30.012500000000003,61.0,1040.0703867073257,110.0,392.15,172.0,58.0,408.45672879316726,21,332.23836881547527,92,36.0,29.0,44.0,12.0,99.0,33.0,62.0,7.0,0.7801666666666667,19,3.56,0.91,-1.4,23,-0.372,23
32,Georgia Tech,ACC,59.478965422246716,2024,64.54802503312257,281,16,29,3,6,13,1,88,7,1.0,358,21,3088,410,269,5,17,69,558,24148,1.0,149,21,491,29,2431,18,73,69,170,5519,10,51.70731707317073,59.91263186367324,43.44185318516199,402.47,#003057,#b3a369,"['http://a.espncdn.com/i/teamlogos/ncaa/500/59.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/59.png']",0.25100000000000006,49.65366666666667,7.402,38,34,14,58.501,72.242,35.797,13,7,6,8,5,3,71.38080799507173,57.80279119203311,43.287214814461265,59.539520255572455,63.39005023584571,53.78515185601799,56.70196812268518,78.39627329192547,4.667806622104791,58.05520883200451,68.63673274420826,34.22267449801939,38.34326224865228,14.86770428015565,38.14170040485831,72.9,71.6,6.777093184829324,49.292682926829265,49.88760746487736,59.91263186367324,16.020689655172333,2.079207920792072,68.63673274420826,71.38080799507173,43.287214814461265,631.6269583840608,34.22267449801939,70.77393617021276,63.39005023584571,58.0552088320045,57.80279119203309,59.53952025557246,191.7467081887618,58.90926555416479,7.3,48,40.39800997045536,33.0,34.88543954632344,0.8834328436955474,21.0,22.842857142857127,109.0,1498.922613109203,61.0,377.53,136.6,113.0,372.04963004844575,49,330.82597509651805,94,34.0,31.0,71.0,88.0,77.0,53.0,28.0,6.8,0.78425,22,1.52,-1.13,-3.41,45,-2.55,47
33,Nebraska,Big Ten,67.32698237787591,2024,75.25453213697125,282,9,23,7,6,13,3,185,12,1.0,450,25,2956,434,287,11,13,80,691,25055,1.0,73,15,445,22,1705,29,81,75,177,4661,19,58.95121951219512,64.679199350825,18.587259352011266,417.58,#d00000,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/158.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/158.png']",0.299,45.514,6.154,41,53,19,69.664,58.011,41.381,13,7,6,9,3,6,64.69942980632027,60.821960884405144,14.059861636637862,58.56400818132039,46.70400146090934,77.0213891174051,24.692168689589714,54.816108339273,37.70620086562093,64.56740292832313,33.25440935192783,69.68323999453627,65.02166288453003,17.37159533073931,40.813765182186245,72.8,71.8,7.750412012451932,42.048780487804876,57.72934577479555,64.679199350825,16.70344827586206,2.47524752475249,33.25440935192783,64.69942980632027,14.059861636637862,702.9725670715991,69.68323999453627,53.264627659574465,46.70400146090934,64.5674029283231,60.82196088440515,58.564008181320396,157.58726574672284,51.56944414965269,-4.5,35,40.32866777936959,34.0,36.562955691694555,0.9829686567692482,34.0,21.866666666666667,116.0,1050.6587190100138,109.0,362.42,179.0,47.0,277.8028553935294,115,386.9726863756651,44,22.0,45.0,58.0,131.0,82.0,71.0,79.0,6.8,0.7843333333333334,23,1.23,-1.25,-3.39,47,-2.602,49
34,Army,American Athletic,27.32457410978504,2024,28.32749104036414,293,31,40,5,2,14,0,170,4,1.0,153,13,1128,122,66,18,10,45,442,29942,1.0,38,10,762,48,4210,22,58,82,170,5338,9,27.560975609756095,80.39816067081416,78.04304272969166,499.03,#ce9c00,#231f20,"['http://a.espncdn.com/i/teamlogos/ncaa/500/349.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/349.png']",0.354,24.654000000000003,5.27,44,16,94,58.952,78.841,54.629,14,12,2,10,9,1,92.55859381749883,47.88658687823363,3.9108002880491597,75.66202261069517,77.43623505100496,88.66466806328108,1.0,48.732239540607054,69.98413154921977,65.24731717270632,77.49308250005545,88.96003278240676,26.90461451466497,36.0544747081712,46.15789473684211,70.6,71.1,3.484317367305831,73.4390243902439,100.0,80.39816067081416,31.72413793103449,1.089108910891099,77.49308250005545,92.55859381749883,3.9108002880491597,339.31431008895487,88.96003278240677,86.04521276595744,77.43623505100496,65.24731717270632,47.886586878233615,75.66202261069519,213.08909170559338,60.45025930303135,14.6,53,39.79731429143432,35.0,40.22829606678496,1.3026270536132856,66.0,16.06923076923077,133.0,2400.4874613019747,2.0,340.97,98.0,134.0,377.1178544280607,44,442.63022527071075,9,107.0,3.0,89.0,133.0,28.0,11.0,6.0,6.5,0.895,73,3.18,0.84,-0.63,24,-0.114,19
35,Iowa State,Big 12,48.13384994090413,2024,65.397134224501,316,20,25,5,9,14,0,101,10,1.0,203,10,3580,472,278,15,25,53,392,26864,50.5,237,15,512,27,2248,15,68,85,199,5828,15,32.390243902439025,65.58966729780903,81.91688840194084,447.73,#822433,#fdca2f,"['http://a.espncdn.com/i/teamlogos/ncaa/500/66.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/66.png']",0.06949999999999999,67.51,10.15,28,23,57,63.427,63.385,52.51,14,11,3,10,7,3,47.9259598813785,54.8136691752419,74.72059854266854,58.44386221426018,53.64259282739854,43.5133388177224,70.40130763027531,34.564017991004505,45.02164782531496,54.26237530776299,67.73439767779392,54.87677093293266,39.35770827053723,33.0690661478599,28.923076923076934,70.0,72.4,6.854284929500091,68.60975609756098,73.3764940239044,65.58966729780903,35.82068965517239,3.663366336633686,67.73439767779392,47.9259598813785,74.72059854266854,528.4895449173102,54.87677093293266,92.62765957446808,53.64259282739854,54.26237530776298,54.8136691752419,58.4438622142602,196.92848431536507,57.30150965811844,9.1,29,39.23148880517698,36.0,25.296696148231476,0.7417365277516209,7.0,38.50000000000001,13.0,2326.215155302621,3.0,392.27,158.8,82.0,391.0072615250971,34,330.90542036959414,93,65.0,92.0,76.0,7.0,83.0,18.0,3.0,6.2,0.8332307692307693,39,4.64,1.58,-0.8,15,0.107,17
36,Virginia Tech,ACC,52.697233602004815,2024,64.54802503312257,242,8,21,8,10,13,0,206,9,1.0,445,22,2462,339,200,15,15,74,635,22782,50.5,291,28,487,28,2325,36,81,65,179,4787,17,34.80487804878048,48.4514471192859,16.99123493504461,379.7,#630031,#cf4520,"['http://a.espncdn.com/i/teamlogos/ncaa/500/259.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/259.png']",0.07833333333333334,18.9,8.853,34,57,48,74.421,55.299,59.153,13,6,7,8,4,4,48.46555062126646,70.5782521886039,52.614167974632664,65.34439858747422,45.08183506748113,62.876597392539026,60.03843335203539,43.900000000000006,52.934793494275226,71.37974173301038,61.8413153242672,69.96707007239448,66.61579776798638,37.78793774319067,46.95951417004051,69.7,70.8,6.777093184829324,66.1951219512195,38.07050744390858,48.4514471192859,37.86896551724134,0.49504950495051503,61.8413153242672,48.46555062126646,52.614167974632664,569.9748509273165,69.96707007239448,60.63696808510638,45.08183506748113,71.37974173301036,70.5782521886039,65.34439858747422,188.4198300054531,58.91065769541146,6.1,40,39.06272889715798,37.0,31.02429284218705,1.1140842424308568,48.0,31.720129870129867,47.0,853.5468622014436,119.0,400.3,202.2,21.0,368.7058374754125,55,421.06377024579876,19,57.0,91.0,42.0,60.0,59.0,27.0,59.0,6.2,0.8228461538461538,35,0.61,-2.38,-4.72,63,-3.786,73
