,Unnamed: 0,Team,G,AB,H,BA,HPG,ABPG,HPAB,BB,BBPG,IP,ER,ERA,RA,PO,A,E,PCT,APG,EPG,HBP,OBP,HBPPG,RPG,RS,TB,SLG,KP9,WP9,WHIP,OPS,PYTHAG,wOBA,wRAA,oWAR_z,pWAR_z,fWAR,ISO,wRC+,BB%,BABIP,RA9,FIP,LOB%,K/BB,Rating,Conference_x,expected_wins,Wins,Losses,avg_expected_wins,total_expected_wins,rem_avg_expected_wins,rem_total_expected_wins,RPI,Conference_y,KPI_Score,Norm_RPI,wins_above_expected,SOR,RemSOS,SOS,bubble_expected_wins,bubble_total_expected_wins,wins_above_bubble,Prelim_WAB,KPI,Prelim_AVG,final_bubble_expected_wins,final_bubble_total_expected_wins,WAB,AVG,Resume,resume_quality,RQI,Norm_Rating,Norm_RQI,Norm_SOS,NET_Score,NET,Norm_Resume,aRQI,Q1,Q2,Q3,Q4,Rating Rank,PRR,win_percentage,completed_games,wpoe_pct,WPOE,Remaining_Wins,Games_Remaining,Remaining_Losses,Remaining_RQ,Projected_Wins,Projected_Losses,Projected_Record,Projected_RQ,Projected_Norm_RQI,Projected_NET_Score,Projected_NET,pNET_Score,pRating,pResume_Quality,pPYTHAG,poWAR_z,pOPS,pBA,pRPG,ppWAR_z,pKP9,pWHIP,pERA,pwOBA,pwRAA,pfWAR,pISO,pwRC+,pBB%,pBABIP,pRA9,pFIP,pLOB%,pK/BB
22,20,UC Irvine,61,2090,627,0.3,10.278688524590164,34.26229508196721,0.3,244,4.0,539.1,228,3.8,270,1618,540,52,0.976,8.852459016393443,0.8524590163934426,123,0.4,2.0163934426229506,7.262295081967213,443,937,0.448,8.7,2.87,1.28,0.8480000000000001,0.712,0.362887045813586,180.03124400291793,1.6592402952777474,1.5754033151960225,3.234643610473769,0.1483253588516746,147.94952834730032,0.0963665086887835,0.2743988684582744,4.507512520868113,0.7186742407658911,0.7170941920163753,3.05,3.52,Big West,40.61439999999998,43,18,0.470427868852459,28.6961,10.0,0,87,Big West,0.5512580632256804,71.42953020134227,14.3,19,1,110,0.598262295081967,36.49399999999999,4.94,18,34,23.7,0.6239540983606559,38.06120000000001,19,24.0,24,-0.03476745901639347,23,0.8699999999999999,0.8263961700725551,0.687755633302835,0.8122972449859616,23,0.8065903791054522,25,8-9,6-3,7-5,22-1,20,20,0.7049180327868853,61.0,0.03910819672131183,76.0,0.0,,0.0,,43.0,18.0,43-18,,,0.3495153897453307,30,91,92,92,94,93,86,92,90,94,58,91,91,92,93,96,59,92,34,96,90,84,92,94
23,39,South Carolina,57,1895,467,0.246,8.192982456140351,33.24561403508772,0.2464379947229551,225,3.947368421052632,507.0,214,3.8,245,1521,419,47,0.976,7.350877192982456,0.8245614035087719,72,0.344,1.263157894736842,5.596491228070176,319,813,0.429,11.1,3.85,1.26,0.7729999999999999,0.618,0.329458018658374,-7.93573141022695,-0.0731388898703389,1.4996008416174822,1.4264619517471433,0.1825857519788918,97.62254873071876,0.0999555752998667,0.2013527575442247,4.349112426035504,0.3505003764420358,0.7133293076502366,2.88,2.71,SEC,30.99179999999999,34,23,0.3944350877192983,22.482800000000005,10.0,0,69,SEC,0.5762931538500368,77.40939597315436,11.52,29,1,15,0.5186070175438598,29.56060000000001,2.95,29,30,29.3,0.5448175438596492,31.054600000000004,28,29.0,30,-0.06486061403508775,31,0.816,0.7953206716901131,0.8939439440430452,0.8100028366438841,24,0.8094097105976747,23,11-18,4-3,6-0,13-2,39,39,0.5964912280701754,57.0,0.052775438596491364,64.0,0.0,,0.0,,34.0,23.0,34-23,,,0.3646232604974208,21,91,86,90,79,52,54,17,45,93,97,93,91,52,52,81,89,52,44,3,93,96,90,90
24,8,Oregon St.,61,2093,585,0.28,9.59016393442623,34.31147540983606,0.2795031055900621,282,4.622950819672131,546.1,211,3.48,250,1639,534,39,0.982,8.754098360655737,0.639344262295082,49,0.375,0.8032786885245902,5.868852459016393,358,883,0.422,10.1,3.99,1.22,0.7969999999999999,0.659,0.3426540475231574,64.39344206791883,0.5934758403879753,1.5681486945793577,2.161624534967333,0.1423793597706641,117.48900409043549,0.1135722915827627,0.2516556291390728,4.120124519318806,0.8248256421843837,0.7416256472134127,2.52,4.14,Pac-12,39.26529999999999,37,24,0.3991508196721309,24.348199999999984,10.0,0,2,Pac-12,0.6485042916631257,99.66778523489933,12.65,24,1,21,0.5341885245901639,32.585499999999996,2.7,30,21,25.0,0.562260655737705,34.297900000000006,31,25.3,25,-0.07356418032786886,37,0.9113333333333332,0.7863329912662834,0.881148928638169,0.809909093910663,25,0.7998781251765528,28,9-17,5-1,9-3,14-3,8,8,0.6065573770491803,61.0,-0.03713606557377036,182.0,0.0,,0.0,,37.0,24.0,37-24,,,0.3695626188015443,16,91,97,88,86,74,64,73,53,94,90,96,96,69,74,89,52,69,81,76,96,78,97,78
25,25,LSU,63,2165,591,0.273,9.38095238095238,34.36507936507937,0.2729792147806004,244,3.873015873015873,564.2,284,4.53,315,1694,593,63,0.973,9.412698412698411,1.0,69,0.361,1.0952380952380951,6.571428571428571,414,999,0.461,9.1,3.44,1.35,0.8220000000000001,0.622,0.3457495107632093,83.9167193660269,0.7734102099376136,1.818093799022989,2.5915040089606025,0.1884526558891455,122.14918503625408,0.0954990215264187,0.2273972602739726,5.024813895781637,0.7414109878895456,0.6819136745909105,2.63,3.28,SEC,37.107899999999994,38,25,0.3983904761904762,25.0986,10.0,0,17,SEC,0.6719593276249906,94.68456375838926,12.9,22,1,18,0.5297111111111115,33.37180000000002,2.9,28,17,22.3,0.5571730158730159,35.1019,29,22.7,21,-0.07144515873015879,36,0.8539999999999999,0.788521184966515,0.8832119395679835,0.8067240764177196,26,0.8020484356238676,27,12-18,8-3,3-0,15-4,25,25,0.6031746031746031,63.0,0.01416031746031754,104.0,0.0,,0.0,,38.0,25.0,38-25,,,0.3651522128364712,20,90,91,88,80,79,76,59,76,96,74,81,74,74,79,92,91,74,32,27,81,83,77,83
26,31,Miami (FL),54,1821,479,0.263,8.87037037037037,33.72222222222222,0.2630422844590884,241,4.462962962962963,474.1,232,4.4,261,1423,519,52,0.974,9.61111111111111,0.9629629629629628,58,0.363,1.0740740740740742,5.796296296296297,313,738,0.405,9.0,3.0,1.26,0.768,0.582,0.3323987108655617,6.601688276154115,0.0608438122245067,1.014568418920727,1.0754122311452337,0.1422295442064799,102.04972383463748,0.1109576427255985,0.2295170916983179,4.954650917527948,0.5450400687629771,0.6590589844258841,2.99,3.1,ACC,31.59710000000001,33,21,0.3994685185185184,21.571299999999994,10.0,0,27,ACC,0.6589679942966677,91.36241610738256,11.43,31,1,22,0.534948148148148,28.88719999999999,2.59,32,19,27.3,0.5631499999999999,30.410099999999996,32,27.3,26,-0.07001129629629634,34,0.842,0.7900018535676123,0.880286928491787,0.8064187464866699,27,0.802899721413923,26,10-10,9-8,10-3,4-0,32,32,0.6111111111111112,54.0,0.025979629629629408,92.0,0.0,,0.0,,33.0,21.0,33-21,,,0.36401770848880705,22,90,89,89,70,56,51,42,50,84,71,93,77,56,56,74,51,56,75,31,82,93,60,92
27,56,Duke,55,1912,545,0.285,9.909090909090908,34.763636363636365,0.2850418410041841,217,3.945454545454545,483.2,256,4.76,302,1451,462,64,0.968,8.4,1.1636363636363636,52,0.37,0.9454545454545454,6.2727272727272725,345,924,0.483,9.8,3.74,1.39,0.853,0.561,0.3547743362831859,119.7604907644476,1.103760811958781,0.9520487175691268,2.055809529527908,0.1982217573221757,135.73594626260487,0.0960176991150442,0.2418436043500776,5.625,0.7840167522469417,0.6509959830782248,2.62,2.04,ACC,28.0459,33,22,0.39369999999999994,21.653499999999998,10.0,0,103,ACC,0.6229324911512385,66.11409395973155,11.35,33,1,13,0.5227781818181818,28.752799999999997,2.75,31,22,28.7,0.5499945454545455,30.249700000000004,30,28.3,28,-0.06726772727272731,33,0.7713333333333333,0.7928349820548405,0.8959384294774237,0.8043032818348408,28,0.8075640459723523,24,9-14,8-4,10-2,6-2,58,58,0.6,55.0,0.09007454545454541,29.0,0.0,,0.0,,33.0,22.0,33-22,,,0.36031569188413,25,90,80,89,67,86,88,80,67,83,86,75,65,84,86,88,94,84,34,58,64,80,55,83
28,16,DBU,59,1919,547,0.285,9.271186440677964,32.52542372881356,0.2850442939030745,305,5.169491525423729,504.1,240,4.28,276,1513,451,57,0.972,7.6440677966101696,0.9661016949152542,57,0.395,0.9661016949152542,7.6440677966101696,451,980,0.511,9.9,4.43,1.35,0.906,0.711,0.371641541038526,216.462994821212,1.9950099519282989,1.032845470666464,3.0278554225947625,0.2256383533090151,161.12931071707587,0.1277219430485762,0.2297784647089129,4.927593731402499,0.9771285201874672,0.6957391389754944,2.24,3.72,Missouri Valley,40.28100000000003,41,18,0.47685593220338995,28.134500000000006,10.0,0,30,Missouri Valley,0.6127086852446341,90.36577181208054,12.87,23,1,123,0.6051694915254239,35.705000000000005,3.78,25,24,24.0,0.6308271186440679,37.21880000000001,24,23.7,23,-0.051574322033898355,27,0.8833333333333333,0.8090406736418901,0.670314614512681,0.7976926253273229,29,0.7892226651948603,29,9-8,7-2,2-0,23-8,16,16,0.6949152542372882,59.0,0.012186440677965704,109.0,0.0,,0.0,,41.0,18.0,41-18,,,0.34462984808786434,37,89,94,91,94,97,97,80,94,85,88,81,80,95,97,95,98,95,96,32,82,69,83,66
29,10,UC Santa Barbara,61,2107,613,0.291,10.049180327868852,34.540983606557376,0.2909349786426198,222,3.639344262295082,541.1,232,3.86,273,1624,534,51,0.977,8.754098360655737,0.8360655737704918,102,0.38,1.6721311475409837,7.049180327868853,430,957,0.454,10.3,3.66,1.3,0.8340000000000001,0.697,0.3473494917904613,93.15201436957484,0.8585264001496616,1.719370155530366,2.577896555680028,0.1632653061224489,124.55793633408751,0.0867865519937451,0.2572362278244631,4.540750323415264,0.5533862191774015,0.7135709342489671,2.81,4.07,Big West,42.22260000000002,41,20,0.46644590163934424,28.4532,10.0,0,48,Big West,0.5529130110026672,84.38590604026845,12.55,25,1,100,0.5956606557377053,36.335300000000025,3.08,27,33,28.3,0.6216459016393437,37.920399999999965,27,28.3,28,-0.06548713114754103,32,0.9066666666666666,0.7946737029192243,0.6985597528633015,0.7922582561492242,30,0.7809431386255211,32,6-13,0-0,11-3,24-4,10,10,0.6721311475409836,61.0,-0.020042622950820044,156.0,0.0,,0.0,,41.0,20.0,41-20,,,0.34724098251445856,34,89,96,89,92,80,80,87,87,96,92,88,89,77,80,91,73,77,15,84,89,91,90,89
30,63,Fairfield,44,1314,402,0.306,9.136363636363637,29.863636363636363,0.3059360730593607,171,3.886363636363636,346.1,121,3.14,132,1039,339,34,0.976,7.704545454545454,0.7727272727272727,45,0.399,1.0227272727272727,6.795454545454546,299,611,0.465,8.3,2.62,1.09,0.8640000000000001,0.817,0.3617948717948718,109.79403971577268,1.0119059937995143,-0.4973275002645771,0.5145784935349371,0.1590563165905631,146.30527410913828,0.1069418386491557,0.2713643178410794,3.4325339497255127,0.8670023569736426,0.7889957426131521,3.16,2.01,MAAC,32.1069,39,5,0.6298295454545456,27.712500000000006,10.0,0,149,MAAC,0.35637951695198655,50.83221476510067,11.29,34,1,275,0.741022727272727,32.60499999999999,5.5,19,59,37.3,0.7613977272727271,33.50149999999999,17,36.7,34,0.014019090909090925,12,0.7693333333333333,0.8767752796193108,0.25525715203065014,0.7863081478670468,31,0.7879869756780735,30,0-2,1-0,4-0,34-3,63,63,0.8863636363636364,44.0,0.15666136363636352,3.0,0.0,,0.0,,39.0,5.0,39-5,,,0.2953139912802329,94,89,78,96,99,84,92,95,83,29,43,99,98,91,84,63,71,91,62,94,98,76,99,96
31,58,South Alabama,58,1882,465,0.247,8.017241379310345,32.44827586206897,0.247077577045696,253,4.362068965517241,511.0,206,3.63,244,1533,491,42,0.98,8.46551724137931,0.7241379310344828,47,0.349,0.8103448275862069,5.465517241379311,317,725,0.385,9.4,3.35,1.23,0.734,0.618,0.3175234689316048,-67.4867505337016,-0.6219850143403962,1.390150607815643,0.7681655934752467,0.1381509032943677,79.655234335255,0.1130978989718372,0.2164730728616684,4.297455968688845,0.567782952918409,0.7116780935612528,2.81,2.04,Sun Belt,31.53929999999998,36,22,0.42124310344827565,24.432099999999988,10.0,0,73,Sun Belt,0.5755723089662541,76.08053691275168,11.57,28,1,48,0.5570379310344825,32.308199999999985,2.08,33,31,30.7,0.584910344827586,33.92479999999998,35,31.3,31,-0.08183224137931036,39,0.7713333333333333,0.7777950324623498,0.8212067788145601,0.7828570065665257,32,0.7839967105126655,31,5-5,6-2,18-11,7-4,56,56,0.6206896551724138,58.0,0.07690862068965554,38.0,0.0,,0.0,,36.0,22.0,36-22,,,0.34729178838760977,33,88,80,87,79,27,30,18,41,92,80,95,94,34,27,68,47,34,80,12,94,91,89,89
32,30,Alabama,58,1951,507,0.26,8.741379310344827,33.63793103448276,0.2598667350076883,224,3.8620689655172415,514.0,273,4.78,295,1542,566,49,0.977,9.758620689655173,0.8448275862068966,58,0.35,1.0,5.758620689655173,334,818,0.419,8.7,3.12,1.36,0.7689999999999999,0.557,0.3290349344978165,-10.236136818684573,-0.0943403505963776,1.3870414846942167,1.2927011340978392,0.159405433111225,96.98560085228934,0.0978165938864628,0.2227848101265822,5.165369649805447,0.6169982275122703,0.6635717673663161,2.79,3.12,SEC,32.709699999999984,32,26,0.38330862068965516,22.2319,10.0,0,45,SEC,0.5956040542537555,85.38255033557047,9.77,42,1,4,0.5136793103448277,29.79340000000001,0.61,44,28,38.0,0.5412068965517238,31.389999999999983,48,39.3,36,-0.10705120689655176,52,0.8433333333333333,0.7517528337746067,0.9241329620937042,0.7824044954163748,33,0.7763785663916206,33,8-19,2-2,11-3,11-2,29,29,0.5517241379310345,58.0,-0.012236206896551471,147.0,0.0,,0.0,,32.0,26.0,32-26,,,0.361422908502595,24,88,89,83,66,51,52,37,48,92,58,79,64,51,51,80,71,51,39,21,77,89,64,87
33,28,Virginia,63,2145,570,0.266,9.047619047619047,34.04761904761905,0.2657342657342657,238,3.7777777777777777,560.0,225,3.62,266,1680,499,55,0.975,7.920634920634921,0.873015873015873,62,0.354,0.984126984126984,5.650793650793651,356,848,0.395,11.0,3.95,1.33,0.749,0.63,0.320407597942224,-59.96524168781588,-0.5526637660898464,2.007338202098641,1.4546744360087949,0.1296037296037296,83.99725425869127,0.0941828254847645,0.2402777777777777,4.275,0.4398287131558602,0.739173197854093,2.79,3.2,ACC,36.820800000000006,36,27,0.39558095238095237,24.921599999999998,10.0,0,28,ACC,0.5910526903036221,91.03020134228188,11.08,35,1,16,0.5288761904761906,33.31920000000001,0.92,41,29,35.0,0.5568031746031744,35.07859999999999,42,35.3,33,-0.10316896825396829,48,0.8486666666666667,0.755761801946369,0.8908349132193233,0.7816827442366799,34,0.7750579606996482,34,9-14,14-9,7-4,6-0,28,28,0.5714285714285714,63.0,-0.0130285714285715,148.0,0.0,,0.0,,36.0,27.0,36-27,,,0.3584561351467132,26,88,90,84,81,32,38,48,46,97,96,84,94,38,32,82,41,38,29,54,94,96,96,87
34,15,Liberty,57,1923,534,0.278,9.36842105263158,33.73684210526316,0.2776911076443057,246,4.315789473684211,501.0,199,3.57,217,1503,505,32,0.984,8.859649122807017,0.5614035087719298,63,0.373,1.105263157894737,6.368421052631579,363,858,0.446,8.7,3.36,1.22,0.819,0.719,0.3470771899392887,82.57339094460431,0.7610295553520124,1.1159209396509466,1.876950495002959,0.1684867394695788,124.14798932456522,0.1066782307025151,0.2461538461538461,3.898203592814372,0.8117838140840563,0.7535876913581134,2.6,3.87,ASUN,40.76180000000001,41,16,0.5179736842105261,29.524499999999993,10.0,0,41,ASUN,0.45765190042327714,86.71140939597315,11.48,30,1,180,0.6369210526315786,36.30449999999998,3.35,26,43,33.0,0.6605403508771931,37.650800000000004,26,33.0,32,-0.055197456140350924,29,0.8933333333333332,0.8052992680632962,0.5587513883566273,0.7811711095757327,35,0.7700781423909149,35,3-8,11-4,4-2,23-2,15,15,0.7192982456140351,57.0,0.004178947368420949,122.0,0.0,,0.0,,41.0,16.0,41-16,,,0.3302035194602867,47,87,94,90,95,78,74,68,71,87,58,96,95,76,78,86,80,76,61,66,98,79,98,82
35,37,UConn,53,1850,548,0.296,10.339622641509434,34.905660377358494,0.2962162162162162,211,3.981132075471698,462.1,221,4.3,260,1387,377,50,0.972,7.113207547169812,0.9433962264150944,69,0.384,1.30188679245283,7.245283018867925,384,885,0.478,10.9,3.99,1.3,0.862,0.671,0.3598015336039693,142.3629057365271,1.3120737517485843,0.8154312940446307,2.127505045793215,0.1821621621621621,143.30432855255,0.0951736580965268,0.256259989344699,5.063838995888336,0.6578015548914352,0.6790369154246308,2.74,2.88,American Athletic,32.845600000000005,34,19,0.4556245283018867,24.148099999999996,10.0,0,26,Big East,0.44628411678051616,91.69463087248322,9.85,40,1,88,0.5852754716981131,31.019599999999997,1.59,38,45,41.0,0.6114735849056603,32.4081,38,41.0,37,-0.08614141509433966,40,0.8273333333333334,0.7733451925991693,0.7279209718510599,0.7722989765679898,36,0.7668560182065822,37,2-10,5-4,9-3,18-2,37,37,0.6415094339622641,53.0,0.02178113207547161,96.0,0.0,,0.0,,34.0,19.0,34-19,,,0.339225668712455,40,87,87,87,87,90,92,89,90,80,96,88,80,90,90,89,88,90,31,83,79,88,74,85
36,57,Indiana St.,52,1778,496,0.279,9.538461538461538,34.19230769230769,0.2789651293588301,229,4.403846153846154,450.0,236,4.72,260,1350,424,48,0.974,8.153846153846153,0.9230769230769232,71,0.38,1.3653846153846154,6.076923076923077,316,768,0.432,8.4,2.84,1.32,0.812,0.588,0.3476872659176029,79.39514380718164,0.7317375524667945,0.6688893947570717,1.4006269472238662,0.1529808773903262,125.06645103099262,0.1072097378277153,0.2455456570155902,5.199999999999999,0.6900815565114166,0.6573737208679269,2.96,2.04,Missouri Valley,28.00849999999999,31,21,0.41930384615384625,21.803800000000006,10.0,0,109,Missouri Valley,0.41541288871746934,64.12080536912751,9.2,44,1,44,0.5515653846153847,28.681400000000007,0.9,42,52,46.0,0.5787826923076924,30.096700000000006,43,46.3,44,-0.09974961538461541,46,0.7713333333333333,0.7592927741722645,0.8264684915676224,0.7691092677581572,37,0.7688893052287442,36,6-7,6-9,11-4,8-1,57,57,0.5961538461538461,52.0,0.05752884615384635,57.0,0.0,,0.0,,31.0,21.0,31-21,,,0.3439053142216891,38,87,80,85,72,76,71,71,60,76,47,86,67,78,76,80,65,78,63,65,77,86,58,91
37,27,San Diego,45,1552,464,0.299,10.311111111111112,34.48888888888889,0.2989690721649484,145,3.2222222222222223,401.2,186,4.17,218,1205,387,34,0.979,8.6,0.7555555555555555,87,0.383,1.9333333333333331,7.311111111111111,329,683,0.44,9.6,3.43,1.39,0.823,0.68,0.3497467672413793,77.52084075639969,0.7144632223101413,0.1516098940203166,0.8660731163304579,0.1411082474226804,128.16700435133822,0.078125,0.2722117202268431,4.890329012961116,0.7066373724670307,0.7094454608559255,2.8,3.26,West Coast,31.795600000000007,33,12,0.5288555555555553,23.798499999999986,10.0,0,51,West Coast,0.43134812719456206,83.38926174496645,9.2,44,1,199,0.6553333333333337,29.490000000000016,2.41,34,48,42.0,0.6798733333333334,30.594300000000004,33,41.7,39,-0.061090555555555585,30,0.8526666666666666,0.7992137977551481,0.5292260224354586,0.7689261451656252,38,0.7606441155666209,41,2-1,1-2,6-4,24-5,27,27,0.7333333333333333,45.0,0.026764444444444258,88.0,0.0,,0.0,,33.0,12.0,33-12,,,0.32136641842274216,57,86,90,90,88,76,76,92,91,54,85,75,83,79,76,70,50,79,6,95,83,85,88,88
38,53,Arizona St.,55,1891,542,0.287,9.854545454545455,34.38181818181818,0.286620835536753,180,3.272727272727273,494.1,290,5.28,322,1483,573,50,0.976,10.418181818181818,0.9090909090909092,58,0.362,1.0545454545454545,6.218181818181818,342,862,0.456,7.5,4.46,1.58,0.8180000000000001,0.528,0.3450273473108478,68.522878725781,0.6315343881554446,0.6047234088088487,1.2362577969642934,0.1692226335272342,121.06197704847465,0.0820419325432999,0.2506513809275664,5.865209471766849,1.4588886757452382,0.67116775501983,1.69,2.15,Pac-12,30.320400000000024,33,22,0.4219199999999997,23.205599999999983,10.0,0,102,Pac-12,0.5048688440818975,66.44630872483222,9.79,41,1,49,0.5579418181818181,30.686799999999998,0.78,43,38,40.7,0.5857781818181819,32.217800000000004,44,41.0,37,-0.10335136363636366,50,0.7786666666666666,0.7555734525557162,0.8193701812527299,0.7659454165563135,39,0.7646872709410039,39,5-13,6-4,9-2,13-3,53,53,0.6,55.0,0.04871999999999954,66.0,0.0,,0.0,,33.0,22.0,33-22,,,0.34282428312511243,39,86,81,84,59,75,74,83,65,73,19,40,49,72,75,78,81,72,10,74,57,42,69,31
39,24,Florida St.,55,1860,449,0.241,8.163636363636364,33.81818181818182,0.2413978494623656,264,4.8,495.2,190,3.45,250,1487,508,65,0.968,9.236363636363636,1.181818181818182,71,0.355,1.290909090909091,6.090909090909091,335,775,0.417,11.4,3.58,1.26,0.772,0.631,0.3338592559390408,14.055320878015085,0.1295394857321739,1.4328402712281576,1.5623797569603315,0.175268817204301,104.24855605912296,0.1183325862841775,0.1971153846153846,4.543618739903069,0.2601714351488736,0.7032633821232567,3.19,3.31,ACC,32.97659999999999,31,24,0.40577090909090907,22.3174,10.0,0,33,ACC,0.6036767914672224,89.36912751677852,8.68,48,1,28,0.5384454545454544,29.614499999999992,-0.13,51,26,41.7,0.5659999999999997,31.129999999999985,55,43.0,41,-0.1198368181818182,59,0.856,0.7385498564674081,0.8631868928519648,0.7653231841153337,40,0.7563551473794876,43,12-9,6-4,8-8,5-3,24,24,0.5636363636363636,55.0,-0.03593818181818165,177.0,0.0,,0.0,,31.0,24.0,31-24,,,0.3517352644935852,28,86,91,80,82,57,54,12,61,92,98,93,97,57,57,83,84,57,89,3,89,97,86,97
40,78,Georgia Tech,56,2010,566,0.282,10.107142857142858,35.892857142857146,0.281592039800995,253,4.517857142857143,504.0,320,5.71,362,1512,479,71,0.966,8.553571428571429,1.2678571428571428,53,0.372,0.9464285714285714,6.696428571428571,375,936,0.466,9.1,5.18,1.62,0.8380000000000001,0.516,0.3554618304512864,129.28149475465804,1.191510211011988,0.7138666509116119,1.9053768619236,0.1840796019900497,136.7709600793058,0.1067060312104597,0.2422604422604422,6.464285714285714,1.4350601047042009,0.6456700453798297,1.77,1.51,ACC,26.820500000000003,31,25,0.3901517857142856,21.848499999999994,10.0,0,24,ACC,0.5700985807767485,92.35906040268456,9.15,46,1,11,0.5241125000000001,29.350300000000004,0.08,49,32,42.3,0.5521785714285714,30.922,49,42.3,40,-0.11655250000000003,57,0.736,0.7419413860123533,0.9055656637858215,0.7626778173817923,41,0.7653162828371344,38,9-8,10-9,9-5,3-3,78,78,0.5535714285714286,56.0,0.07463392857142853,40.0,0.0,,0.0,,31.0,25.0,31-25,,,0.34719064121487453,35,85,73,81,54,87,81,76,79,77,74,33,38,85,87,87,90,85,61,59,42,43,51,39
41,3,Northeastern,48,1611,475,0.295,9.895833333333334,33.5625,0.2948479205462446,195,4.0625,425.2,153,3.23,178,1277,434,34,0.981,9.041666666666666,0.7083333333333334,78,0.39,1.625,7.229166666666667,347,752,0.467,9.0,2.85,1.14,0.857,0.772,0.3473919449901768,74.3358446167558,0.6851090179081788,0.4376907476035513,1.12279976551173,0.1719428926132837,124.6218490919078,0.0957760314341846,0.2559270516717325,3.7676387582314206,0.6439395768799564,0.7547977188515692,3.16,4.6,Coastal Athletic,37.95740000000001,36,12,0.5568958333333331,26.73099999999999,10.0,0,118,Coastal Athletic,0.29272003120105866,61.13087248322148,9.27,43,1,229,0.68295,32.7816,2.08,37,76,52.0,0.7067687499999997,33.92489999999999,35,51.3,49,-0.07058375000000003,35,0.942,0.7894107130197895,0.45314540765238687,0.7594292591502462,42,0.7413728122530177,49,1-3,2-2,12-5,21-2,3,3,0.75,48.0,-0.04077916666666681,188.0,0.0,,0.0,,36.0,12.0,36-12,,,0.31735925985916397,59,85,98,88,98,75,90,89,89,67,71,98,97,78,75,75,82,78,33,83,98,88,98,96
42,54,Baylor,51,1745,527,0.302,10.333333333333334,34.21568627450981,0.3020057306590258,220,4.313725490196078,443.2,195,3.96,237,1331,462,49,0.973,9.058823529411764,0.9607843137254902,55,0.393,1.0784313725490196,7.137254901960785,364,790,0.453,8.4,4.06,1.39,0.8460000000000001,0.687,0.3608674698795181,138.18220612435633,1.2735427439927678,0.3139147917432964,1.587457535736064,0.1507163323782235,144.90908219862658,0.1060240963855421,0.2709276018099547,4.812725631768954,1.155467739947975,0.7121562564345506,2.08,2.12,Big 12,28.590499999999988,31,20,0.44018431372549,22.44939999999999,10.0,0,80,Big 12,0.5228327618971443,73.75503355704697,8.55,49,1,62,0.5685803921568631,28.997600000000016,0.67,46,36,43.7,0.5948019607843134,30.33489999999998,47,44.0,42,-0.10323656862745104,49,0.7766666666666666,0.7556919948658051,0.7698143163701275,0.7594156171234445,43,0.7577094693664225,42,4-9,4-2,7-9,16-0,54,54,0.6078431372549019,51.0,0.04724509803921584,68.0,0.0,,0.0,,31.0,20.0,31-20,,,0.3362280999985937,43,85,81,84,89,89,86,93,88,62,47,75,87,90,89,84,62,90,59,93,85,60,90,57
