,Team,Date,Opponent,Location,Result,home_team,away_team,home_score,away_score,home_rating,away_rating,home_win_prob,Spread,elo_win_prob,PEAR,resume_quality,home_net,away_net,avg_net,TQ,WP,NED,GQI
106,Radford,2011-02-18,Army West Point,Neutral,W7 - 4,Radford,Army West Point,7,4,-0.28,-1.65,0.6285000000000001,1.37,50.0,Radford -1.37,0.12780000000000002,140.0,234.0,187.0,0.363013698630137,0.7429999999999999,0.678082191780822,4.7
107,LMU (CA),2011-02-18,UC Riverside,Home,W4 - 1,LMU (CA),UC Riverside,4,1,2.88,3.62,0.4579,-0.44,50.0,UC Riverside -0.44,0.49670000000000003,50.0,56.0,53.0,0.821917808219178,0.9158,0.9794520547945206,8.6
108,Memphis,2011-02-18,Evansville,Home,W13 - 9,Memphis,Evansville,13,9,1.55,1.16,0.5658,0.69,50.0,Memphis -0.69,0.27749999999999997,99.0,119.0,109.0,0.6301369863013698,0.8684000000000001,0.9315068493150684,7.1
109,Mercer,2011-02-18,Liberty,Home,W6 - 4,Mercer,Liberty,6,4,2.77,0.98,0.6904,2.09,50.0,Mercer -2.09,0.2637999999999999,73.0,122.0,97.5,0.6695205479452054,0.6192,0.8321917808219178,6.8
110,Miami (FL),2011-02-18,Rutgers,Home,W2 - 1,Miami (FL),Rutgers,2,1,3.84,-0.15,0.8384,4.29,50.0,Miami (FL) -4.29,0.1884999999999999,28.0,166.0,97.0,0.6712328767123288,0.32319999999999993,0.5273972602739726,5.9
111,Michigan St.,2011-02-18,Notre Dame,Neutral,W2 - 1,Michigan St.,Notre Dame,2,1,1.6,0.07,0.6426999999999999,1.53,50.0,Michigan St. -1.53,0.22089999999999999,100.0,158.0,129.0,0.5616438356164384,0.7146000000000001,0.8013698630136986,6.2
112,Ole Miss,2011-02-18,Wright St.,Home,W15 - 6,Ole Miss,Wright St.,15,6,3.23,0.26,0.7781,3.27,50.0,Ole Miss -3.27,0.2137,43.0,137.0,90.0,0.6952054794520548,0.4438,0.678082191780822,6.4
113,Mississippi St.,2011-02-18,Akron,Home,W11 - 0,Mississippi St.,Akron,11,0,2.79,-2.18,0.8831,5.27,50.0,Mississippi St. -5.27,0.09629999999999994,30.0,246.0,138.0,0.5308219178082192,0.2338,0.26027397260273977,4.4
114,Missouri,2011-02-18,Cal Poly,Neutral,W10 - 9,Missouri,Cal Poly,10,9,1.48,2.4,0.41259999999999997,-0.92,50.0,Cal Poly -0.92,0.4095,81.0,61.0,71.0,0.7602739726027398,0.8251999999999999,0.9315068493150684,7.9
115,UNLV,2011-02-18,Maine,Home,W12 - 4,UNLV,Maine,12,4,1.69,-0.76,0.7418,2.75,50.0,UNLV -2.75,0.1553,72.0,172.0,122.0,0.5856164383561644,0.5164,0.6575342465753424,5.8
116,Marshall,2011-02-18,Miami (OH),Neutral,W4 - 3,Marshall,Miami (OH),4,3,-0.59,0.76,0.37329999999999997,-1.35,50.0,Miami (OH) -1.35,0.26980000000000004,174.0,152.0,163.0,0.4452054794520548,0.7465999999999999,0.9246575342465754,5.5
117,Belmont,2011-02-18,Illinois St.,Home,L4 - 9,Belmont,Illinois St.,4,9,1.63,2.34,0.4607,-0.41,50.0,Illinois St. -0.41,-0.6235,87.0,64.0,75.5,0.7448630136986302,0.9214,0.9212328767123288,8.0
118,McNeese,2011-02-18,Rhode Island,Home,L2 - 5,McNeese,Rhode Island,2,5,0.21,-0.5,0.5957,1.01,50.0,McNeese -1.01,-0.8312,153.0,141.0,147.0,0.5,0.8086,0.9589041095890412,6.1
119,Tulane,2011-02-18,Sam Houston,Home,L2 - 3,Tulane,Sam Houston,2,3,1.26,1.42,0.5134000000000001,0.14,50.0,Tulane -0.14,-0.7021,69.0,79.0,74.0,0.75,0.9731999999999998,0.9657534246575342,8.2
120,Texas Tech,2011-02-18,Western Mich.,Home,W8 - 0,Texas Tech,Western Mich.,8,0,2.05,-1.39,0.8077,3.74,50.0,Texas Tech -3.74,0.1261,36.0,190.0,113.0,0.6164383561643836,0.38460000000000005,0.4726027397260274,5.6
121,Texas St.,2011-02-18,Nebraska,Home,W7 - 2,Texas St.,Nebraska,7,2,3.2,2.59,0.5864,0.91,50.0,Texas St. -0.91,0.3993,45.0,53.0,49.0,0.8356164383561644,0.8271999999999999,0.9726027397260274,8.5
122,UTRGV,2011-02-18,UIC,Home,W5 - 4,UTRGV,UIC,5,4,-2.04,-1.22,0.45030000000000003,-0.52,50.0,UIC -0.52,0.13349999999999995,248.0,180.0,214.0,0.2705479452054795,0.9006000000000001,0.7671232876712328,4.5
123,TCU,2011-02-18,Kansas,Home,W8 - 2,TCU,Kansas,8,2,4.13,1.78,0.7343999999999999,2.65,50.0,TCU -2.65,0.3276,23.0,86.0,54.5,0.8167808219178082,0.5312000000000001,0.7842465753424658,7.6
124,A&M-Corpus Christi,2011-02-18,Mississippi Val.,Home,W12 - 2,A&M-Corpus Christi,Mississippi Val.,12,2,1.08,-3.91,0.8839,5.29,50.0,A&M-Corpus Christi -5.29,0.052000000000000046,84.0,263.0,173.5,0.4092465753424658,0.23219999999999996,0.386986301369863,3.7
125,Texas A&M,2011-02-18,LeMoyne,Home,W3 - 1,Texas A&M,LeMoyne,3,1,4.25,-6.26,0.9845,10.81,50.0,Texas A&M -10.81,0.02180000000000004,10.0,,,,0.030999999999999917,,
126,Texas,2011-02-18,Maryland,Home,W8 - 0,Texas,Maryland,8,0,4.38,-0.77,0.8901,5.45,50.0,Texas -5.45,0.15480000000000005,9.0,143.0,76.0,0.7431506849315068,0.2198,0.5410958904109588,6.2
127,Tennessee,2011-02-18,Milwaukee,Home,W4 - 0,Tennessee,Milwaukee,4,0,0.66,-1.51,0.7206999999999999,2.47,50.0,Tennessee -2.47,0.12109999999999999,105.0,207.0,156.0,0.4691780821917808,0.5586000000000002,0.6506849315068493,5.1
128,N.C. Central,2011-02-18,Temple,Home,L5 - 18,N.C. Central,Temple,5,18,-6.26,-3.3,0.26489999999999997,-2.66,50.0,Temple -2.66,-0.9351999999999999,,254.0,,,0.5297999999999999,,
129,Saint Louis,2011-02-18,UIC,Neutral,W8 - 1,Saint Louis,UIC,8,1,-0.81,-1.22,0.5393,0.41,50.0,Saint Louis -0.41,0.14739999999999998,195.0,180.0,187.5,0.3613013698630137,0.9214,0.9486301369863014,5.3
130,St. John's (NY),2011-02-18,Minnesota,Neutral,W14 - 1,St. John's (NY),Minnesota,14,1,2.36,0.45,0.6755,1.91,50.0,St. John's (NY) -1.91,0.247,67.0,132.0,99.5,0.6626712328767124,0.649,0.7773972602739726,6.7
131,Stetson,2011-02-18,Georgia,Home,W6 - 3,Stetson,Georgia,6,3,1.71,2.4,0.46270000000000006,-0.39,50.0,Georgia -0.39,0.382,54.0,29.0,41.5,0.8613013698630136,0.9254000000000001,0.9143835616438356,8.8
132,Rice,2011-02-18,Stanford,Home,L3 - 5,Rice,Stanford,3,5,3.6,3.92,0.49810000000000004,-0.02,50.0,Stanford -0.02,-0.47450000000000003,14.0,8.0,11.0,0.9657534246575342,0.9962000000000001,0.9794520547945206,9.7
133,Southern Utah,2011-02-18,NIU,Home,W7 - 5,Southern Utah,NIU,7,5,-2.62,-0.93,0.3697,-1.39,50.0,NIU -1.39,0.14690000000000003,226.0,178.0,202.0,0.3116438356164384,0.7394,0.8356164383561644,4.5
134,Southern Utah,2011-02-18,NIU,Home,W6 - 3,Southern Utah,NIU,6,3,-2.62,-0.93,0.3697,-1.39,50.0,NIU -1.39,0.14690000000000003,226.0,178.0,202.0,0.3116438356164384,0.7394,0.8356164383561644,4.5
135,Southern Miss.,2011-02-18,Eastern Ill.,Home,W6 - 2,Southern Miss.,Eastern Ill.,6,2,3.08,-1.97,0.8863,5.35,50.0,Southern Miss. -5.35,0.10360000000000003,27.0,218.0,122.5,0.583904109589041,0.22740000000000005,0.34589041095890416,4.9
136,Southern U.,2011-02-18,New Orleans,Home,W19 - 2,Southern U.,New Orleans,19,2,-2.34,-4.33,0.7066,2.29,50.0,Southern U. -2.29,0.04459999999999997,203.0,274.0,238.5,0.18664383561643835,0.5868,0.7568493150684932,3.2
137,Towson,2011-02-18,Gardner-Webb,Neutral,W7 - 5,Towson,Gardner-Webb,7,5,-1.51,-0.14,0.3715,-1.37,50.0,Gardner-Webb -1.37,0.20739999999999992,206.0,124.0,165.0,0.4383561643835616,0.743,0.7191780821917808,5.3
138,Troy,2011-02-18,High Point,Home,W17 - 3,Troy,High Point,17,3,3.17,-0.54,0.8233,4.01,50.0,Troy -4.01,0.16670000000000007,37.0,189.0,113.0,0.6164383561643836,0.35339999999999994,0.4794520547945206,5.5
139,UC Irvine,2011-02-18,Nevada,Home,W17 - 4,UC Irvine,Nevada,17,4,4.19,0.79,0.8053,3.7,50.0,UC Irvine -3.7,0.2498999999999999,16.0,117.0,66.5,0.7756849315068494,0.38939999999999997,0.654109589041096,6.9
140,UCLA,2011-02-18,San Francisco,Home,W1 - 0,UCLA,San Francisco,1,0,4.47,2.89,0.6729,1.88,50.0,UCLA -1.88,0.4272,15.0,44.0,29.5,0.9023972602739726,0.6541999999999999,0.9006849315068494,8.5
141,South Alabama,2011-02-18,UT Martin,Home,W6 - 1,South Alabama,UT Martin,6,1,1.02,-2.79,0.8288,4.11,50.0,South Alabama -4.11,0.07779999999999998,92.0,221.0,156.5,0.4674657534246575,0.34240000000000004,0.5582191780821918,4.5
142,South Carolina,2011-02-18,Santa Clara,Home,W12 - 5,South Carolina,Santa Clara,12,5,4.58,-0.65,0.893,5.53,50.0,South Carolina -5.53,0.16090000000000004,4.0,176.0,90.0,0.6952054794520548,0.21399999999999997,0.410958904109589,5.7
143,USC Upstate,2011-02-18,George Mason,Home,W16 - 4,USC Upstate,George Mason,16,4,-2.2,-2.55,0.562,0.65,50.0,USC Upstate -0.65,0.0845999999999999,217.0,258.0,237.5,0.19006849315068494,0.8759999999999999,0.8595890410958904,3.9
144,Wofford,2011-02-18,Xavier,Home,W10 - 9,Wofford,Xavier,10,9,-1.63,0.27,0.35109999999999997,-1.6,50.0,Xavier -1.6,0.21439999999999992,196.0,167.0,181.5,0.3818493150684932,0.7021999999999999,0.9006849315068494,5.0
145,San Diego St.,2011-02-18,Winthrop,Home,L9 - 14,San Diego St.,Winthrop,9,14,1.03,-0.15,0.6383,1.48,50.0,San Diego St. -1.48,-0.8115000000000001,108.0,163.0,135.5,0.5393835616438356,0.7234,0.8116438356164384,6.0
146,Wichita St.,2011-02-18,Niagara,Home,W5 - 0,Wichita St.,Niagara,5,0,3.36,-4.01,0.95,7.67,50.0,Wichita St. -7.67,0.05019999999999991,58.0,279.0,168.5,0.4263698630136986,0.10000000000000009,0.24315068493150682,3.4
147,West Virginia,2011-02-18,Iowa,Neutral,W5 - 0,West Virginia,Iowa,5,0,-0.11,-0.29,0.5173,0.18,50.0,West Virginia -0.18,0.19810000000000005,170.0,184.0,177.0,0.3972602739726027,0.9654,0.952054794520548,5.7
148,Western Mich.,2011-02-18,Utah Valley,Neutral,W3 - 2,Western Mich.,Utah Valley,3,2,-1.39,0.47,0.32880000000000004,-1.86,50.0,Utah Valley -1.86,0.24849999999999994,190.0,162.0,176.0,0.4006849315068493,0.6576000000000001,0.904109589041096,5.0
149,Samford,2011-02-18,Western Ill.,Home,W16 - 8,Samford,Western Ill.,16,8,1.89,-2.31,0.8490000000000001,4.5,50.0,Samford -4.5,0.09209999999999996,80.0,233.0,156.5,0.4674657534246575,0.3019999999999998,0.476027397260274,4.4
150,Western Ky.,2011-02-18,Bowling Green,Home,W12 - 1,Western Ky.,Bowling Green,12,1,2.46,-1.31,0.8266,4.07,50.0,Western Ky. -4.07,0.12950000000000006,68.0,231.0,149.5,0.4914383561643836,0.3468,0.4417808219178082,4.6
151,CSU Bakersfield,2011-02-18,Washington St.,Home,L2 - 4,CSU Bakersfield,Washington St.,2,4,-6.26,2.34,0.0397,-8.3,50.0,Washington St. -8.3,-0.6235,,48.0,,,0.07940000000000003,,
152,Washington,2011-02-18,Missouri St.,Neutral,W6 - 3,Washington,Missouri St.,6,3,1.94,1.38,0.5535,0.56,50.0,Washington -0.56,0.31920000000000004,125.0,60.0,92.5,0.6866438356164384,0.893,0.7773972602739726,7.4
153,Virginia Tech,2011-02-18,Indiana,Neutral,W4 - 2,Virginia Tech,Indiana,4,2,2.5,0.05,0.7191,2.45,50.0,Virginia Tech -2.45,0.2195999999999999,82.0,135.0,108.5,0.6318493150684932,0.5618000000000001,0.8184931506849316,6.4
154,VCU,2011-02-18,Fordham,Home,W6 - 3,VCU,Fordham,6,3,-1.38,-1.73,0.562,0.65,50.0,VCU -0.65,0.11239999999999994,242.0,183.0,212.5,0.2756849315068493,0.8759999999999999,0.797945205479452,4.5
155,Virginia,2011-02-18,UAB,Neutral,W6 - 4,Virginia,UAB,6,4,4.51,1.94,0.7284,2.57,50.0,Virginia -2.57,0.3675999999999999,2.0,78.0,40.0,0.8664383561643836,0.5431999999999999,0.7397260273972603,7.9
156,Norfolk St.,2011-02-18,Villanova,Home,L7 - 8,Norfolk St.,Villanova,7,8,-3.35,-1.51,0.3564,-1.54,50.0,Villanova -1.54,-0.8789,264.0,224.0,244.0,0.1678082191780822,0.7128,0.863013698630137,3.5
157,San Diego,2011-02-18,Vanderbilt,Home,L3 - 4,San Diego,Vanderbilt,3,4,2.31,4.69,0.3104,-2.08,50.0,Vanderbilt -2.08,-0.4019,93.0,1.0,47.0,0.8424657534246576,0.6208,0.6849315068493151,7.8
158,Utah Valley,2011-02-18,Northwestern,Neutral,W3 - 0,Utah Valley,Northwestern,3,0,0.47,-1.35,0.6678000000000001,1.82,50.0,Utah Valley -1.82,0.1412,162.0,205.0,183.5,0.375,0.6643999999999999,0.8527397260273972,4.8
159,Western Caro.,2011-02-18,Morehead St.,Home,W9 - 2,Western Caro.,Morehead St.,9,2,0.31,-3.8,0.8445,4.41,50.0,Western Caro. -4.41,0.054099999999999926,179.0,281.0,230.0,0.21575342465753425,0.31099999999999994,0.6506849315068493,2.8
160,Houston,2011-02-18,UT Arlington,Home,W15 - 5,Houston,UT Arlington,15,5,1.97,0.96,0.6231,1.31,50.0,Houston -1.31,0.2623000000000001,62.0,102.0,82.0,0.7226027397260274,0.7538,0.863013698630137,7.4
161,Hawaii,2011-02-18,Oregon,Home,W4 - 3,Hawaii,Oregon,4,3,2.69,3.92,0.4117,-0.93,50.0,Oregon -0.93,0.5255,51.0,22.0,36.5,0.8784246575342466,0.8234,0.9006849315068494,8.7
162,Georgia Tech,2011-02-18,Kent St.,Home,W6 - 3,Georgia Tech,Kent St.,6,3,4.06,3.16,0.6131,1.2,50.0,Georgia Tech -1.2,0.4527,19.0,46.0,32.5,0.8921232876712328,0.7738,0.9075342465753424,8.7
163,LeMoyne,2011-02-18,Texas A&M,Away,L1 - 3,Texas A&M,LeMoyne,3,1,4.25,-6.26,0.9845,10.81,50.0,Texas A&M -10.81,-0.3872,10.0,,,,0.030999999999999917,,
164,Mississippi Val.,2011-02-18,A&M-Corpus Christi,Away,L2 - 12,A&M-Corpus Christi,Mississippi Val.,12,2,1.08,-3.91,0.8839,5.29,50.0,A&M-Corpus Christi -5.29,-0.6808,84.0,263.0,173.5,0.4092465753424658,0.23219999999999996,0.386986301369863,3.7
165,Kansas,2011-02-18,TCU,Away,L2 - 8,TCU,Kansas,8,2,4.13,1.78,0.7343999999999999,2.65,50.0,TCU -2.65,-0.3982,23.0,86.0,54.5,0.8167808219178082,0.5312000000000001,0.7842465753424658,7.6
166,UIC,2011-02-18,UTRGV,Away,L4 - 5,UTRGV,UIC,5,4,-2.04,-1.22,0.45030000000000003,-0.52,50.0,UIC -0.52,-0.876,248.0,180.0,214.0,0.2705479452054795,0.9006000000000001,0.7671232876712328,4.5
167,Nebraska,2011-02-18,Texas St.,Away,L2 - 7,Texas St.,Nebraska,7,2,3.2,2.59,0.5864,0.91,50.0,Texas St. -0.91,-0.486,45.0,53.0,49.0,0.8356164383561644,0.8271999999999999,0.9726027397260274,8.5
168,Western Mich.,2011-02-18,Texas Tech,Away,L0 - 8,Texas Tech,Western Mich.,8,0,2.05,-1.39,0.8077,3.74,50.0,Texas Tech -3.74,-0.5952,36.0,190.0,113.0,0.6164383561643836,0.38460000000000005,0.4726027397260274,5.6
169,Gardner-Webb,2011-02-18,Towson,Neutral,L5 - 7,Towson,Gardner-Webb,7,5,-1.51,-0.14,0.3715,-1.37,50.0,Gardner-Webb -1.37,-0.8661,206.0,124.0,165.0,0.4383561643835616,0.743,0.7191780821917808,5.3
170,High Point,2011-02-18,Troy,Away,L3 - 17,Troy,High Point,17,3,3.17,-0.54,0.8233,4.01,50.0,Troy -4.01,-0.4889,37.0,189.0,113.0,0.6164383561643836,0.35339999999999994,0.4794520547945206,5.5
171,Nevada,2011-02-18,UC Irvine,Away,L4 - 17,UC Irvine,Nevada,17,4,4.19,0.79,0.8053,3.7,50.0,UC Irvine -3.7,-0.39270000000000005,16.0,117.0,66.5,0.7756849315068494,0.38939999999999997,0.654109589041096,6.9
172,San Francisco,2011-02-18,UCLA,Away,L0 - 1,UCLA,San Francisco,1,0,4.47,2.89,0.6729,1.88,50.0,UCLA -1.88,-0.36740000000000006,15.0,44.0,29.5,0.9023972602739726,0.6541999999999999,0.9006849315068494,8.5
173,Northwestern,2011-02-18,Utah Valley,Neutral,L0 - 3,Utah Valley,Northwestern,3,0,0.47,-1.35,0.6678000000000001,1.82,50.0,Utah Valley -1.82,-0.7515000000000001,162.0,205.0,183.5,0.375,0.6643999999999999,0.8527397260273972,4.8
174,Vanderbilt,2011-02-18,San Diego,Away,W4 - 3,San Diego,Vanderbilt,3,4,2.31,4.69,0.3104,-2.08,50.0,Vanderbilt -2.08,0.42910000000000004,93.0,1.0,47.0,0.8424657534246576,0.6208,0.6849315068493151,7.8
175,Villanova,2011-02-18,Norfolk St.,Away,W8 - 7,Norfolk St.,Villanova,7,8,-3.35,-1.51,0.3564,-1.54,50.0,Villanova -1.54,0.07889999999999997,264.0,224.0,244.0,0.1678082191780822,0.7128,0.863013698630137,3.5
176,UAB,2011-02-18,Virginia,Neutral,L4 - 6,Virginia,UAB,6,4,4.51,1.94,0.7284,2.57,50.0,Virginia -2.57,-0.3909,2.0,78.0,40.0,0.8664383561643836,0.5431999999999999,0.7397260273972603,7.9
177,Fordham,2011-02-18,VCU,Away,L3 - 6,VCU,Fordham,6,3,-1.38,-1.73,0.562,0.65,50.0,VCU -0.65,-0.8457,242.0,183.0,212.5,0.2756849315068493,0.8759999999999999,0.797945205479452,4.5
178,Indiana,2011-02-18,Virginia Tech,Neutral,L2 - 4,Virginia Tech,Indiana,4,2,2.5,0.05,0.7191,2.45,50.0,Virginia Tech -2.45,-0.5811999999999999,82.0,135.0,108.5,0.6318493150684932,0.5618000000000001,0.8184931506849316,6.4
179,Missouri St.,2011-02-18,Washington,Neutral,L3 - 6,Washington,Missouri St.,6,3,1.94,1.38,0.5535,0.56,50.0,Washington -0.56,-0.6324000000000001,125.0,60.0,92.5,0.6866438356164384,0.893,0.7773972602739726,7.4
180,Maryland,2011-02-18,Texas,Away,L0 - 8,Texas,Maryland,8,0,4.38,-0.77,0.8901,5.45,50.0,Texas -5.45,-0.37549999999999994,9.0,143.0,76.0,0.7431506849315068,0.2198,0.5410958904109588,6.2
181,Milwaukee,2011-02-18,Tennessee,Away,L0 - 4,Tennessee,Milwaukee,4,0,0.66,-1.51,0.7206999999999999,2.47,50.0,Tennessee -2.47,-0.7148,105.0,207.0,156.0,0.4691780821917808,0.5586000000000002,0.6506849315068493,5.1
182,Temple,2011-02-18,N.C. Central,Away,W18 - 5,N.C. Central,Temple,5,18,-6.26,-3.3,0.26489999999999997,-2.66,50.0,Temple -2.66,0.02729999999999999,,254.0,,,0.5297999999999999,,
183,UIC,2011-02-18,Saint Louis,Neutral,L1 - 8,Saint Louis,UIC,8,1,-0.81,-1.22,0.5393,0.41,50.0,Saint Louis -0.41,-0.8317,195.0,180.0,187.5,0.3613013698630137,0.9214,0.9486301369863014,5.3
184,Navy,2011-02-18,Presbyterian,Away,L5 - 12,Presbyterian,Navy,12,5,-1.91,-1.21,0.4617,-0.4,50.0,Navy -0.4,-0.8705,208.0,204.0,206.0,0.2979452054794521,0.9234,0.9863013698630136,4.9
185,UConn,2011-02-18,Purdue,Neutral,L2 - 10,Purdue,UConn,10,2,1.07,3.42,0.2887,-2.35,50.0,UConn -2.35,-0.7061,109.0,39.0,74.0,0.75,0.5774,0.7602739726027398,7.2
186,Army West Point,2011-02-18,Radford,Neutral,L4 - 7,Radford,Army West Point,7,4,-0.28,-1.65,0.6285000000000001,1.37,50.0,Radford -1.37,-0.8012999999999999,140.0,234.0,187.0,0.363013698630137,0.7429999999999999,0.678082191780822,4.7
187,Rhode Island,2011-02-18,McNeese,Away,W5 - 2,McNeese,Rhode Island,2,5,0.21,-0.5,0.5957,1.01,50.0,McNeese -1.01,0.25129999999999997,153.0,141.0,147.0,0.5,0.8086,0.9589041095890412,6.1
188,Western Ill.,2011-02-18,Samford,Away,L8 - 16,Samford,Western Ill.,16,8,1.89,-2.31,0.8490000000000001,4.5,50.0,Samford -4.5,-0.6099,80.0,233.0,156.5,0.4674657534246575,0.3019999999999998,0.476027397260274,4.4
189,Sam Houston,2011-02-18,Tulane,Away,W3 - 2,Tulane,Sam Houston,2,3,1.26,1.42,0.5134000000000001,0.14,50.0,Tulane -0.14,0.33440000000000003,69.0,79.0,74.0,0.75,0.9731999999999998,0.9657534246575342,8.2
190,UT Martin,2011-02-18,South Alabama,Away,L1 - 6,South Alabama,UT Martin,6,1,1.02,-2.79,0.8288,4.11,50.0,South Alabama -4.11,-0.6858,92.0,221.0,156.5,0.4674657534246575,0.34240000000000004,0.5582191780821918,4.5
191,Santa Clara,2011-02-18,South Carolina,Away,L5 - 12,South Carolina,Santa Clara,12,5,4.58,-0.65,0.893,5.53,50.0,South Carolina -5.53,-0.35760000000000003,4.0,176.0,90.0,0.6952054794520548,0.21399999999999997,0.410958904109589,5.7
192,Washington St.,2011-02-18,CSU Bakersfield,Away,W4 - 2,CSU Bakersfield,Washington St.,2,4,-6.26,2.34,0.0397,-8.3,50.0,Washington St. -8.3,0.02729999999999999,,48.0,,,0.07940000000000003,,
193,George Mason,2011-02-18,USC Upstate,Away,L4 - 16,USC Upstate,George Mason,16,4,-2.2,-2.55,0.562,0.65,50.0,USC Upstate -0.65,-0.8825000000000001,217.0,258.0,237.5,0.19006849315068494,0.8759999999999999,0.8595890410958904,3.9
194,Southeast Mo. St.,2011-02-18,Louisiana,Away,W4 - 2,Louisiana,Southeast Mo. St.,2,4,1.89,0.34,0.6704000000000001,1.85,50.0,Louisiana -1.85,0.3901,94.0,129.0,111.5,0.6215753424657534,0.6591999999999998,0.8801369863013698,6.5
195,New Orleans,2011-02-18,Southern U.,Away,L2 - 19,Southern U.,New Orleans,19,2,-2.34,-4.33,0.7066,2.29,50.0,Southern U. -2.29,-0.888,203.0,274.0,238.5,0.18664383561643835,0.5868,0.7568493150684932,3.2
196,Eastern Ill.,2011-02-18,Southern Miss.,Away,L2 - 6,Southern Miss.,Eastern Ill.,6,2,3.08,-1.97,0.8863,5.35,50.0,Southern Miss. -5.35,-0.49750000000000005,27.0,218.0,122.5,0.583904109589041,0.22740000000000005,0.34589041095890416,4.9
197,NIU,2011-02-18,Southern Utah,Away,L3 - 6,Southern Utah,NIU,6,3,-2.62,-0.93,0.3697,-1.39,50.0,NIU -1.39,-0.8982,226.0,178.0,202.0,0.3116438356164384,0.7394,0.8356164383561644,4.5
198,NIU,2011-02-18,Southern Utah,Away,L5 - 7,Southern Utah,NIU,7,5,-2.62,-0.93,0.3697,-1.39,50.0,NIU -1.39,-0.8982,226.0,178.0,202.0,0.3116438356164384,0.7394,0.8356164383561644,4.5
199,Stanford,2011-02-18,Rice,Away,W5 - 3,Rice,Stanford,3,5,3.6,3.92,0.49810000000000004,-0.02,50.0,Stanford -0.02,0.5522,14.0,8.0,11.0,0.9657534246575342,0.9962000000000001,0.9794520547945206,9.7
200,Georgia,2011-02-18,Stetson,Away,L3 - 6,Stetson,Georgia,6,3,1.71,2.4,0.46270000000000006,-0.39,50.0,Georgia -0.39,-0.6262,54.0,29.0,41.5,0.8613013698630136,0.9254000000000001,0.9143835616438356,8.8
201,Minnesota,2011-02-18,St. John's (NY),Neutral,L1 - 14,St. John's (NY),Minnesota,14,1,2.36,0.45,0.6755,1.91,50.0,St. John's (NY) -1.91,-0.5942000000000001,67.0,132.0,99.5,0.6626712328767124,0.649,0.7773972602739726,6.7
202,Southeastern La.,2011-02-18,FIU,Away,W10 - 2,FIU,Southeastern La.,2,10,3.1,1.82,0.6470999999999999,1.58,50.0,FIU -1.58,0.5044,41.0,63.0,52.0,0.8253424657534246,0.7058000000000002,0.9246575342465754,8.1
203,Morehead St.,2011-02-18,Western Caro.,Away,L2 - 9,Western Caro.,Morehead St.,9,2,0.31,-3.8,0.8445,4.41,50.0,Western Caro. -4.41,-0.7414000000000001,179.0,281.0,230.0,0.21575342465753425,0.31099999999999994,0.6506849315068493,2.8
204,Bowling Green,2011-02-18,Western Ky.,Away,L1 - 12,Western Ky.,Bowling Green,12,1,2.46,-1.31,0.8266,4.07,50.0,Western Ky. -4.07,-0.5567,68.0,231.0,149.5,0.4914383561643836,0.3468,0.4417808219178082,4.6
205,Utah Valley,2011-02-18,Western Mich.,Neutral,L2 - 3,Western Mich.,Utah Valley,3,2,-1.39,0.47,0.32880000000000004,-1.86,50.0,Utah Valley -1.86,-0.8606,190.0,162.0,176.0,0.4006849315068493,0.6576000000000001,0.904109589041096,5.0
206,FGCU,2011-02-18,Central Mich.,Home,L6 - 8,FGCU,Central Mich.,6,8,0.64,0.21,0.5696,0.73,50.0,FGCU -0.73,-0.7895,136.0,144.0,140.0,0.523972602739726,0.8608,0.9726027397260274,6.4
207,Cincinnati,2011-02-18,Ohio St.,Neutral,W11 - 5,Cincinnati,Ohio St.,11,5,-0.16,-0.52,0.5345,0.36,50.0,Cincinnati -0.36,0.1844,149.0,171.0,160.0,0.4554794520547945,0.931,0.9246575342465754,6.0
208,Clemson,2011-02-18,Eastern Mich.,Home,W14 - 3,Clemson,Eastern Mich.,14,3,4.21,0.43,0.8271999999999999,4.08,50.0,Clemson -4.08,0.2249,18.0,106.0,62.0,0.791095890410959,0.34560000000000013,0.6986301369863014,6.9
209,Coastal Carolina,2011-02-18,Boston College,Home,W9 - 6,Coastal Carolina,Boston College,9,6,3.61,0.47,0.7892,3.44,50.0,Coastal Carolina -3.44,0.22760000000000002,57.0,151.0,104.0,0.6472602739726028,0.4216,0.678082191780822,6.1
210,Col. of Charleston,2011-02-18,Kentucky,Home,W11 - 6,Col. of Charleston,Kentucky,11,6,2.49,2.09,0.5668,0.7,50.0,Col. of Charleston -0.7,0.35430000000000006,71.0,91.0,81.0,0.726027397260274,0.8664000000000001,0.9315068493150684,7.7
211,DBU,2011-02-18,Indiana St.,Home,W9 - 6,DBU,Indiana St.,9,6,2.7,1.19,0.667,1.81,50.0,DBU -1.81,0.27980000000000005,55.0,146.0,100.5,0.6592465753424658,0.6659999999999999,0.6883561643835616,6.6
212,Lipscomb,2011-02-18,Dayton,Home,L3 - 8,Lipscomb,Dayton,3,8,-1.87,-0.99,0.4446,-0.58,50.0,Dayton -0.58,-0.856,210.0,199.0,204.5,0.3030821917808219,0.8892,0.9623287671232876,4.9
213,Duke,2011-02-18,Richmond,Home,W6 - 5,Duke,Richmond,6,5,0.61,-1.71,0.7321,2.62,50.0,Duke -2.62,0.11319999999999997,120.0,192.0,156.0,0.4691780821917808,0.5358,0.7534246575342466,5.1
