,team,conference,avg_talent,season,sp_conf_rating,firstDowns,firstDownsOpponent,fourthDownConversions,fourthDownConversionsOpponent,fourthDowns,fourthDownsOpponent,fumblesLost,fumblesLostOpponent,fumblesRecovered,fumblesRecoveredOpponent,games,interceptionTDs,interceptionTDsOpponent,interceptionYards,interceptionYardsOpponent,interceptions,interceptionsOpponent,kickReturnTDs,kickReturnTDsOpponent,kickReturnYards,kickReturnYardsOpponent,kickReturns,kickReturnsOpponent,netPassingYards,netPassingYardsOpponent,passAttempts,passAttemptsOpponent,passCompletions,passCompletionsOpponent,passesIntercepted,passesInterceptedOpponent,passingTDs,passingTDsOpponent,penalties,penaltiesOpponent,penaltyYards,penaltyYardsOpponent,possessionTime,possessionTimeOpponent,puntReturnTDs,puntReturnTDsOpponent,puntReturnYards,puntReturnYardsOpponent,puntReturns,puntReturnsOpponent,rushingAttempts,rushingAttemptsOpponent,rushingTDs,rushingTDsOpponent,rushingYards,rushingYardsOpponent,sacks,sacksOpponent,tacklesForLoss,tacklesForLossOpponent,thirdDownConversions,thirdDownConversionsOpponent,thirdDowns,thirdDownsOpponent,totalYards,totalYardsOpponent,turnovers,turnoversOpponent,total_turnovers,thirdDownConversionRate,fourthDownConversionRate,possessionTimeMinutes,color,alt_color,logo,fpi,fpi_rank,fpi_sor,fpi_sos,def_eff,off_eff,special_eff,games_played,wins,losses,conference_games,conference_wins,conference_losses,Offense_explosiveness,Defense_explosiveness,Offense_ppa,Defense_ppa,Defense_havoc_total,Offense_successRate,Defense_successRate,Offense_powerSuccess,Defense_powerSuccess,Offense_stuffRate,Defense_stuffRate,Offense_pointsPerOpportunity,Defense_pointsPerOpportunity,Offense_fieldPosition_averagePredictedPoints,Defense_fieldPosition_averagePredictedPoints,Offense_fieldPosition_averageStart,Defense_fieldPosition_averageStart,offense_drive_quality,defense_drive_quality,avg_opp_offense_drive_quality_pct,avg_opp_defense_drive_quality_pct,adj_offense_drive_quality,adj_defense_drive_quality,elo_x,avg_opp_offense_ppa,avg_opp_defense_ppa,avg_opp_offense_ppo,avg_opp_defense_ppo,adj_offense_ppa,adj_defense_ppa,adj_offense_ppo,adj_defense_ppo,unweighted_power,power_rating,sp_conf_scaled,total_turnovers_scaled,possession_scaled,third_down_scaled,offense_avg_field_position_scaled,defense_avg_field_position_scaled,offense_ppo_scaled,offense_success_scaled,offense_explosive,talent_scaled,defense_ppo_scaled,penalties_scaled,offense_ppa_scaled,defense_ppa_scaled,defense_success_scaled,defense_explosive,PBR,PBR_rank,STM,STM_rank,DCE,DCE_rank,DefensivePossessionTime,DDE,DDE_rank,offensive_total,defensive_total,offensive_rank,defensive_rank,talent_scaled_rank,offense_success_rank,defense_success_rank,offense_explosive_rank,defense_explosive_rank,total_turnovers_rank,penalties_rank,avg_expected_wins,SOS,wins_above_average,wins_above_good,wins_above_elite,SOR,most_deserving_wins,most_deserving,elo_y
53,Memphis,American Athletic,642.9766666666667,2025,-7.5285714285714285,24.0,14.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,27.0,20.0,1.0,2.0,0.0,0.0,20.0,15.0,1.0,1.0,199.0,114.0,28.0,19.0,22.0,12.0,2.0,1.0,1.0,1.0,3.0,3.0,35.0,25.0,1707.0,1893.0,0.0,0.0,16.0,0.0,1.0,0.0,33.0,37.0,4.0,0.0,233.0,118.0,2.0,0.0,10.0,3.0,5.0,2.0,9.0,12.0,432.0,232.0,1.0,2.0,1.0,0.5556,1.0,28.45,#004991,#8e908f,"['http://a.espncdn.com/i/teamlogos/ncaa/500/235.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/235.png']",3.897,51,0,0,,,,1.0,1.0,0.0,0.0,0.0,0.0,1.2203529683154075,1.0629303863748607,0.4414168779128389,-0.1191362021572505,,0.5666666666666667,0.375,0.75,0.0,0.12121212121212122,0.2857142857142857,5.428571428571429,2.5,1.556,-1.141,67.7,73.2,60.0,8.3,,,,,1604.0,,,,,,,,,7.9,2.6,3.0254607848563673,58.75,41.71924244614717,63.86217142857142,54.367187499999986,2.1481481481481524,77.77551020408163,70.52738166566806,40.12786039307538,584.226642383354,51.91428571428571,80.96153846153845,63.86231482987668,73.66847940907216,50.28913738019169,72.56428191404557,0.0599082572770345,41.0,41.5,30.0,54.006,33.0,31.55,13.2,52.0,2.570308917423507,-1.7520889095039838,22,33,66.0,19.0,67.0,72.0,36.0,29.0,32.0,11.269,103,0.0,0.0,0.0,84,0.0,79,1604
54,Mississippi State,SEC,753.5133333333333,2025,15.55,23.0,18.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,32.0,0.0,1.0,277.0,199.0,37.0,39.0,27.0,26.0,1.0,1.0,1.0,2.0,14.0,8.0,119.0,60.0,1821.0,1779.0,0.0,0.0,0.0,0.0,3.0,0.0,42.0,34.0,3.0,0.0,188.0,104.0,1.0,1.0,3.0,4.0,11.0,10.0,17.0,19.0,465.0,303.0,1.0,1.0,0.0,0.6471,0.0,30.35,#5d1725,#c1c6c8,"['http://a.espncdn.com/i/teamlogos/ncaa/500/344.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/344.png']",3.061,54,0,0,,,,1.0,1.0,0.0,0.0,0.0,0.0,1.206599180557303,1.4544137270277882,0.313816381682342,0.047516500099379196,0.139,0.4533333333333333,0.3194444444444444,0.4,0.6,0.15,0.20588235294117646,5.4,4.25,1.329,-1.27,71.8,70.2,41.7,25.0,25.0,41.7,0.0,0.0,1424.0,0.047516500099379196,0.313816381682342,4.25,5.4,0.0,0.0,0.0,0.0,9.0,2.5,10.0,50.5,44.438629463640304,74.21474285714285,38.51171875000001,-0.07407407407406907,77.37142857142858,47.52268424206111,38.91687520808324,709.7577697487687,32.114285714285714,35.269230769230774,51.8812034587497,60.85899615353943,60.85569755058574,41.06408701859755,0.16766283522633665,114.0,,,36.821,103.0,29.65,7.4,99.0,1.3599085142414131,0.5236529143397799,47,82,28.0,59.0,39.0,75.0,107.0,54.0,130.0,8.813,2,0.03,0.0,0.0,81,0.0,78,1424
55,Virginia,ACC,650.5733333333334,2025,6.070588235294117,23.0,13.0,1.0,1.0,3.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,1.0,1.0,0.0,100.0,18.0,1.0,1.0,290.0,163.0,36.0,37.0,22.0,20.0,1.0,0.0,2.0,0.0,7.0,7.0,50.0,60.0,2013.0,1587.0,0.0,0.0,31.0,0.0,4.0,0.0,42.0,29.0,3.0,1.0,177.0,98.0,1.0,0.0,4.0,3.0,9.0,1.0,18.0,14.0,467.0,261.0,0.0,2.0,3.0,0.5,0.3333,33.55,#232d4b,#f84c1e,"['http://a.espncdn.com/i/teamlogos/ncaa/500/258.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/258.png']",-0.459,68,0,0,,,,1.0,1.0,0.0,0.0,0.0,0.0,1.22693325232787,1.0658388783794353,0.36661982725498593,-0.08647772902227144,,0.5128205128205128,0.2923076923076923,0.7272727272727273,0.0,0.06976744186046512,0.21428571428571427,3.7777777777777777,1.75,1.92,-1.179,63.0,73.3,61.5,0.0,0.0,61.5,0.0,0.0,1521.0,-0.08647772902227144,0.36661982725498593,1.75,3.7777777777777777,0.0,0.0,0.0,0.0,6.9,2.3,7.135241698384118,75.25,49.01864970362873,57.57142857142857,72.54296875,2.2222222222222214,54.42857142857142,59.59754804811724,40.7072372594544,592.8538080076048,60.4,72.80219780219781,56.83920895931048,71.15824009636316,66.01705578766281,72.33025390957634,0.08433782380184801,55.0,118.05,1.0,45.215999999999994,65.0,26.450000000000003,16.0,37.0,1.3154299392703281,-2.2569345411700583,48,27,61.0,34.0,27.0,70.0,37.0,4.0,62.0,11.002,78,0.41,0.02,0.0,19,0.003,19,1521
56,Maryland,Big Ten,693.5500000000001,2025,9.622222222222222,22.0,23.0,0.0,3.0,2.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,31.0,0.0,0.0,6.0,0.0,0.0,37.0,140.0,2.0,6.0,268.0,277.0,47.0,62.0,28.0,36.0,6.0,0.0,3.0,1.0,14.0,7.0,100.0,77.0,1774.0,1826.0,0.0,0.0,5.0,0.0,2.0,0.0,30.0,32.0,0.0,0.0,112.0,77.0,3.0,0.0,8.0,7.0,5.0,7.0,17.0,20.0,380.0,354.0,0.0,6.0,6.0,0.2941,0.0,29.57,#D5002B,#ffcd00,"['http://a.espncdn.com/i/teamlogos/ncaa/500/120.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/120.png']",1.24,62,0,0,,,,1.0,1.0,0.0,0.0,0.0,0.0,1.242410883711391,1.613484390794169,0.037891995545479125,-0.22807548535992547,0.274,0.3246753246753247,0.25274725274725274,0.25,1.0,0.20689655172413793,0.20689655172413793,3.3333333333333335,1.1666666666666667,1.782,-1.362,67.7,71.0,40.0,17.6,17.6,40.0,0.0,0.0,1509.0,-0.22807548535992547,0.037891995545479125,1.1666666666666667,3.3333333333333335,0.0,0.0,0.0,0.0,3.6,2.2,8.208575487537129,100.0,43.322249530143125,34.27531428571428,54.367187499999986,0.518518518518519,48.142857142857146,21.40734400410853,42.070002385240855,641.6603224408938,67.0,45.604395604395606,25.973147471695615,82.04191653405518,73.54137555735,28.264674143372275,0.15584569670693865,109.0,24.299999999999997,57.0,32.511,117.0,30.43,9.600000000000001,81.0,-1.1875438420606725,-2.6825104360642014,89,22,45.0,116.0,18.0,66.0,123.0,1.0,127.0,10.527,53,0.05,0.0,0.0,76,0.0,65,1509
57,Tulane,American Athletic,614.2133333333334,2025,-7.5285714285714285,23.0,19.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,4.0,0.0,0.0,18.0,0.0,1.0,0.0,152.0,161.0,31.0,36.0,18.0,19.0,4.0,0.0,1.0,0.0,5.0,4.0,55.0,19.0,2001.0,1599.0,0.0,0.0,3.0,0.0,2.0,0.0,40.0,27.0,1.0,0.0,269.0,76.0,3.0,1.0,3.0,3.0,6.0,5.0,15.0,12.0,421.0,237.0,0.0,5.0,5.0,0.4,1.0,33.35,#006547,#468ac9,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2655.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2655.png']",5.197,46,0,0,,,,1.0,1.0,0.0,0.0,0.0,0.0,1.0745493470216707,0.8691231586570851,0.1599551602128588,-0.12953052613461877,0.226,0.44594594594594594,0.4126984126984127,0.75,1.0,0.14634146341463414,0.08,3.2,0.75,1.814,-0.785,66.3,78.4,58.3,18.2,18.2,58.3,0.0,0.0,1644.0,-0.12953052613461877,0.1599551602128588,0.75,3.2,0.0,0.0,0.0,0.0,1.9,2.2,3.0254607848563673,91.75,48.73239843862947,46.25714285714286,59.78125000000001,6.000000000000007,46.25714285714286,46.02317296325685,27.29023134060742,551.5615207634944,71.71428571428572,70.08241758241758,37.43432837141814,74.46742186327641,43.11897155028146,88.15872696775939,0.09971689091702175,74.0,31.60000000000001,44.0,57.35,15.0,26.65,12.600000000000001,55.0,-0.0964788373455151,-2.4015615560469303,69,26,70.0,65.0,88.0,98.0,8.0,2.0,75.0,11.103,84,0.36,0.02,0.0,17,0.003,17,1644
58,Colorado,Big 12,738.7433333333333,2025,7.1,19.0,27.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,143.0,29.0,21.0,17.0,13.0,1.0,0.0,1.0,0.0,5.0,8.0,45.0,65.0,1657.0,1943.0,0.0,0.0,11.0,19.0,1.0,2.0,31.0,47.0,1.0,3.0,146.0,320.0,1.0,1.0,3.0,6.0,5.0,6.0,13.0,11.0,305.0,463.0,0.0,3.0,3.0,0.3846,1.0,27.62,#CFB87C,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/38.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/38.png']",4.429,48,0,0,,,,1.0,0.0,1.0,0.0,0.0,0.0,1.1905248819816767,1.091538754755947,0.15164264914000258,0.34977937085005806,0.104,0.3898305084745763,0.5882352941176471,0.6,0.8571428571428571,0.10344827586206896,0.10638297872340426,5.0,5.0,1.665,-0.82,66.8,78.3,40.0,50.0,50.0,40.0,0.0,0.0,1613.0,0.34977937085005806,0.15164264914000258,5.0,5.0,0.0,0.0,0.0,0.0,3.6,1.2,7.446338628438589,75.25,40.531299696400175,44.514742857142856,57.84765625000001,5.925925925925924,71.71428571428571,34.63271420011984,37.50157509028453,692.9841976201794,23.628571428571433,75.52197802197801,36.653821054599305,37.6260624583641,9.732193196767525,70.2623469756597,0.06493654567382247,46.0,,,51.466,40.0,32.379999999999995,15.4,39.0,0.30889886733515676,3.2044672000730854,62,121,29.0,88.0,130.0,83.0,44.0,4.0,54.0,10.505,51,-0.06,-0.63,-0.98,99,-0.93,104,1613
59,Liberty,Conference USA,499.68666666666667,2025,-13.983333333333333,22.0,15.0,1.0,2.0,2.0,5.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,55.0,12.0,2.0,1.0,197.0,132.0,33.0,31.0,19.0,13.0,1.0,0.0,3.0,0.0,4.0,2.0,40.0,20.0,2014.0,1586.0,0.0,0.0,4.0,0.0,1.0,0.0,40.0,31.0,1.0,1.0,194.0,185.0,3.0,0.0,6.0,3.0,11.0,2.0,19.0,11.0,391.0,317.0,0.0,2.0,2.0,0.5789,0.5,33.57,#071740,#a61f21,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2335.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2335.png']",-5.809,91,0,0,,,,1.0,1.0,0.0,0.0,0.0,0.0,1.155135215085867,1.9523288249599804,0.13015030420320828,0.11784789578011053,0.161,0.4594594594594595,0.29508196721311475,0.625,1.0,0.175,0.2413793103448276,4.666666666666667,1.4,1.943,-0.825,64.5,77.6,54.5,25.0,,,,,1502.0,,,,,,,,,-5.4,1.1,1.0747772181325068,67.0,49.047274830128664,66.49839999999999,66.7421875,5.407407407407405,67.0,48.766181400093934,34.38560710631013,421.4991440552852,64.36000000000001,78.24175824175825,34.6357867528419,55.45309019995184,65.48939401875033,1.0,0.09489936234545109,67.0,44.599999999999994,24.0,49.359,47.0,26.43,14.4,43.0,0.48412617047614076,-0.6323073046605703,60,54,107.0,58.0,28.0,89.0,134.0,12.0,44.0,11.672,134,0.0,0.0,0.0,55,0.0,55,1502
60,Oklahoma State,Big 12,680.0966666666667,2025,7.1,20.0,13.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,41.0,0.0,2.0,0.0,232.0,109.0,30.0,17.0,18.0,10.0,1.0,0.0,1.0,1.0,5.0,7.0,55.0,50.0,1881.0,1719.0,0.0,0.0,17.0,0.0,3.0,1.0,42.0,38.0,2.0,0.0,127.0,116.0,4.0,2.0,9.0,9.0,10.0,6.0,18.0,15.0,359.0,225.0,0.0,1.0,1.0,0.5556,1.0,31.35,#FF7300,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/197.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/197.png']",1.25,61,0,0,,,,1.0,1.0,0.0,0.0,0.0,0.0,1.243732687889223,1.2033261575214573,0.1918689555892476,0.04505603282053846,0.655,0.38666666666666666,0.3392857142857143,1.0,1.0,0.2682926829268293,0.14705882352941177,5.4,2.3333333333333335,1.09,-0.843,75.5,77.4,36.4,-9.1,,,,,1334.0,,,,,,,,,5.3,0.9,7.446338628438589,58.75,45.869885788636694,63.86217142857142,24.203125,5.259259259259267,77.37142857142858,33.9905092869982,42.186383799944025,626.3820247403776,53.79999999999999,70.08241758241758,40.43088988940137,61.048115885666924,57.08192606115929,61.26751984432749,0.08780584025027915,59.0,28.066666666666677,50.0,56.906,20.0,28.65,11.8,63.0,0.6127514286926568,-1.6042869028657356,58,35,48.0,89.0,52.0,65.0,62.0,29.0,75.0,10.186,42,0.0,0.0,0.0,28,0.0,28,1334
61,West Virginia,Big 12,671.1533333333333,2025,7.1,26.0,8.0,1.0,0.0,2.0,0.0,4.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,50.0,2.0,3.0,232.0,70.0,23.0,22.0,18.0,7.0,0.0,0.0,1.0,0.0,9.0,4.0,69.0,24.0,1650.0,1950.0,0.0,0.0,52.0,0.0,5.0,0.0,53.0,37.0,5.0,0.0,393.0,53.0,4.0,1.0,8.0,3.0,5.0,3.0,11.0,15.0,625.0,123.0,4.0,2.0,-2.0,0.4545,0.5,27.5,#002855,#eaaa00,"['http://a.espncdn.com/i/teamlogos/ncaa/500/277.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/277.png']",2.139,56,0,0,,,,1.0,1.0,0.0,0.0,0.0,0.0,1.083724733974432,1.370479586243873,0.4103628887143047,-0.2980766591203786,2.4,0.5789473684210527,0.15517241379310345,0.9,,0.07547169811320754,0.2647058823529412,4.428571428571429,3.0,1.829,-1.322,64.9,71.2,46.7,-20.0,,,,,1470.0,,,,,,,,,8.5,0.8,7.446338628438589,34.0,40.359548937400604,52.42342857142857,65.19531249999997,0.6666666666666714,63.63265306122449,73.02015073633754,28.098100260921157,616.2255151441226,46.25714285714286,62.467032967032964,60.94648523597508,87.42244052802774,92.09992288200948,47.81773786020335,0.1119719945122076,85.0,40.699999999999996,31.0,42.045,79.0,32.5,23.200000000000003,7.0,1.4183021939697915,-3.281232652611617,43,12,52.0,16.0,4.0,96.0,92.0,113.0,105.0,10.658,58,0.0,0.0,0.0,26,0.0,26,1470
62,Michigan State,Big Ten,728.8366666666667,2025,9.622222222222222,20.0,10.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,32.0,1.0,1.0,0.0,0.0,22.0,37.0,1.0,2.0,155.0,188.0,24.0,33.0,17.0,16.0,1.0,1.0,1.0,0.0,5.0,5.0,35.0,21.0,2207.0,1393.0,0.0,0.0,20.0,10.0,1.0,2.0,41.0,24.0,2.0,0.0,186.0,29.0,4.0,4.0,12.0,10.0,4.0,4.0,13.0,14.0,341.0,217.0,2.0,1.0,-1.0,0.3077,1.0,36.78,#18453b,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/127.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/127.png']",1.312,60,0,0,,,,1.0,1.0,0.0,0.0,0.0,0.0,1.0140941387744506,1.5243469245863974,0.008153415657710841,-0.20256799465189712,2.222,0.4857142857142857,0.22807017543859648,0.75,,0.2619047619047619,0.4,4.0,0.0,1.676,-0.738,66.5,80.6,23.1,-16.7,-16.7,23.1,0.0,0.0,1403.0,-0.20256799465189712,0.008153415657710841,0.0,4.0,0.0,0.0,0.0,0.0,6.1,0.7,8.208575487537129,42.25,53.641607633367066,35.81405714285714,59.0078125,7.629629629629626,57.57142857142857,54.09545493452024,21.967307733628033,681.7336771132583,80.2,80.96153846153845,23.180828882190387,80.08132561239103,78.23490835715486,35.43700375859474,0.051339696387311305,31.0,56.099999999999994,16.0,59.857,7.0,23.22,17.6,31.0,-1.490408114412942,-4.286083906547887,91,6,31.0,48.0,12.0,106.0,116.0,97.0,32.0,9.862,29,0.02,0.0,0.0,31,0.0,30,1403
63,Duke,ACC,641.9899999999999,2025,6.070588235294117,23.0,14.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,46.0,3.0,1.0,389.0,112.0,34.0,18.0,27.0,11.0,0.0,0.0,3.0,0.0,3.0,7.0,15.0,47.0,1627.0,1973.0,1.0,0.0,82.0,0.0,4.0,0.0,25.0,44.0,2.0,2.0,159.0,163.0,3.0,2.0,10.0,4.0,5.0,8.0,9.0,17.0,548.0,275.0,1.0,0.0,-1.0,0.5556,0.0,27.12,#013088,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/150.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/150.png']",4.678,47,0,0,,,,1.0,1.0,0.0,0.0,0.0,0.0,1.4851780526993363,1.3471206901819337,0.5017667291178529,0.19819507128077835,0.541,0.5254237288135594,0.3442622950819672,1.0,0.8,0.13043478260869565,0.225,4.222222222222222,5.666666666666667,1.388,-1.042,71.3,74.0,90.0,9.1,,,,,1526.0,,,,,,,,,7.0,0.6,7.135241698384118,42.25,39.815671533901984,63.86217142857142,40.44531250000001,2.7407407407407405,60.714285714285715,62.15578190533254,63.44501923277454,583.1061329385192,16.08571428571429,91.84065934065934,69.52889380000926,49.277337960301544,56.13538993348348,49.69728087540905,0.025724304980996576,9.0,42.53333333333333,26.0,32.676,116.0,32.879999999999995,10.8,73.0,3.130446397628271,1.4870406503789795,15,99,67.0,31.0,55.0,23.0,90.0,97.0,6.0,10.619,55,0.0,0.0,0.0,33,0.0,33,1526
64,UTSA,American Athletic,626.99,2025,-7.5285714285714285,17.0,17.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,67.0,1.0,2.0,170.0,291.0,34.0,36.0,21.0,23.0,0.0,0.0,1.0,4.0,4.0,7.0,34.0,50.0,2021.0,1579.0,0.0,1.0,9.0,142.0,1.0,5.0,33.0,22.0,2.0,1.0,203.0,110.0,0.0,1.0,2.0,9.0,5.0,3.0,16.0,11.0,373.0,401.0,0.0,0.0,0.0,0.3125,1.0,33.68,#002A5C,#f47321,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2636.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2636.png']",-2.038,72,0,0,,,,1.0,0.0,1.0,0.0,0.0,0.0,1.7786961037428994,1.590247929359249,0.22202351608954476,0.3464193243559051,,0.3283582089552239,0.423728813559322,1.0,0.0,0.1875,0.2608695652173913,4.25,7.0,0.88,-1.528,76.2,67.4,23.1,-84.6,-84.6,23.1,0.0,0.0,1503.0,0.3464193243559051,0.22202351608954476,7.0,4.25,0.0,0.0,0.0,0.0,-0.7,-0.1,3.0254607848563673,50.5,49.20471302587827,36.357142857142854,21.496093749999986,-2.1481481481481453,61.107142857142854,22.154905520331234,89.28851904482266,566.0713609731272,1.0,81.50549450549451,43.262267183176334,37.88432685325153,41.02101045107489,30.13436561647498,0.060063098655178324,42.0,20.200000000000003,60.0,56.805,21.0,26.32,1.2,133.0,-0.3365380796140109,-0.13298960442125418,72,64,68.0,115.0,94.0,3.0,121.0,54.0,29.0,10.92,71,0.0,-0.06,-0.64,91,-0.13,90,1503
65,Houston,Big 12,657.8966666666666,2025,7.1,18.0,7.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,2.0,0.0,0.0,0.0,23.0,0.0,1.0,152.0,105.0,27.0,33.0,16.0,17.0,2.0,0.0,3.0,0.0,8.0,7.0,65.0,60.0,2089.0,1511.0,0.0,0.0,18.0,27.0,3.0,2.0,46.0,25.0,0.0,0.0,191.0,39.0,2.0,1.0,5.0,8.0,7.0,3.0,17.0,16.0,343.0,144.0,0.0,2.0,2.0,0.4118,0.0,34.82,#c92a39,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/248.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/248.png']",-1.096,70,0,0,,,,1.0,1.0,0.0,0.0,0.0,0.0,1.3582379470985844,1.142320280920786,-0.005195254703265244,-0.26396693621294376,0.707,0.3333333333333333,0.18032786885245902,0.3333333333333333,0.0,0.26666666666666666,0.375,4.5,0.0,2.123,-0.945,61.1,75.6,42.9,-28.6,,,,,1375.0,,,,,,,,,4.5,-0.3,7.446338628438589,67.0,50.83634523637415,47.59222857142857,79.89062499999999,3.925925925925924,64.64285714285714,23.16476932294787,52.26827359968398,601.1705622315973,80.2,64.64285714285714,21.927448911297358,84.80065331115549,87.31540355103965,66.17627790152537,0.10812239334992446,82.0,,,38.938,94.0,25.18,6.2,110.0,-0.6258171456004495,-4.972141113308823,77,3,57.0,111.0,6.0,41.0,52.0,12.0,97.0,10.769,65,0.0,0.0,0.0,34,0.0,34,1375
66,Navy,American Athletic,319.43,2025,-7.5285714285714285,26.0,9.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,40.0,2.0,2.0,92.0,197.0,14.0,28.0,9.0,16.0,0.0,0.0,1.0,1.0,4.0,5.0,35.0,35.0,2127.0,1473.0,0.0,0.0,53.0,0.0,4.0,0.0,54.0,22.0,6.0,0.0,468.0,15.0,5.0,0.0,7.0,3.0,10.0,4.0,13.0,14.0,560.0,212.0,0.0,0.0,0.0,0.7692,0.0,35.45,#00225b,#b5a67c,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2426.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2426.png']",-2.321,73,0,0,,,,1.0,1.0,0.0,0.0,0.0,0.0,1.1902595092215749,1.5988155487615743,0.5329742875121378,0.010838420749959474,0.2,0.6086956521739131,0.28,1.0,0.0,0.09090909090909091,0.23529411764705882,5.428571428571429,0.0,1.743,-0.848,66.3,77.2,72.7,0.0,,,,,1543.0,,,,,,,,,-6.6,-0.6,3.0254607848563673,50.5,51.73803672112187,88.02948571428571,59.78125000000001,5.111111111111114,77.77551020408163,79.05853544168599,37.4782097100245,216.79039659472804,80.2,80.96153846153845,72.45914284909965,63.67819582392943,68.35795527156549,29.44498332880687,0.1614462658391167,111.0,56.150000000000006,14.0,43.142,73.0,24.549999999999997,12.2,59.0,3.413087585600077,-2.702742249003397,11,21,131.0,10.0,23.0,84.0,122.0,54.0,32.0,10.991,76,0.0,0.0,0.0,30,0.0,31,1543
67,Oregon State,Pac-12,649.3733333333333,2025,-4.15,19.0,15.0,1.0,2.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,41.0,1.0,0.0,0.0,0.0,51.0,78.0,3.0,3.0,248.0,234.0,34.0,30.0,22.0,20.0,0.0,1.0,0.0,3.0,3.0,6.0,20.0,39.0,1792.0,1808.0,0.0,0.0,3.0,73.0,1.0,3.0,26.0,30.0,2.0,1.0,70.0,129.0,0.0,1.0,4.0,7.0,3.0,2.0,11.0,13.0,318.0,363.0,2.0,0.0,-2.0,0.2727,0.5,29.87,#231f20,#d73f09,"['http://a.espncdn.com/i/teamlogos/ncaa/500/204.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/204.png']",-4.621,82,0,0,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.8861223490042867,1.3369896123961733,0.09099117305433711,0.1597431032553213,,0.4262295081967213,0.4032258064516129,0.75,0.8,0.25925925925925924,0.21875,4.0,4.8,1.446,-2.39,69.5,56.8,0.0,50.0,50.0,0.0,0.0,0.0,1371.0,0.1597431032553213,0.09099117305433711,4.8,4.0,0.0,0.0,0.0,0.0,-5.2,-1.0,4.046493607129019,34.0,43.751626427642044,31.85405714285714,47.40625,-10.0,57.57142857142857,42.021078686560124,10.699724996844864,591.4910262503734,25.891428571428577,89.12087912087912,30.958920867902968,52.23288463848197,44.920643100072155,50.512464796697095,0.03381285448535978,15.0,7.299999999999997,73.0,42.597,76.0,30.13,6.4,109.0,-1.8457053057594335,2.1724717973583125,101,110,62.0,69.0,84.0,126.0,87.0,113.0,13.0,10.794,66,-0.64,-0.98,-1.0,121,-0.997,123,1371
