,team,conference,avg_talent,season,sp_conf_rating,firstDowns,firstDownsOpponent,fourthDownConversions,fourthDownConversionsOpponent,fourthDowns,fourthDownsOpponent,fumblesLost,fumblesLostOpponent,fumblesRecovered,fumblesRecoveredOpponent,games,interceptionTDs,interceptionTDsOpponent,interceptionYards,interceptionYardsOpponent,interceptions,interceptionsOpponent,kickReturnTDs,kickReturnTDsOpponent,kickReturnYards,kickReturnYardsOpponent,kickReturns,kickReturnsOpponent,netPassingYards,netPassingYardsOpponent,passAttempts,passAttemptsOpponent,passCompletions,passCompletionsOpponent,passesIntercepted,passesInterceptedOpponent,passingTDs,passingTDsOpponent,penalties,penaltiesOpponent,penaltyYards,penaltyYardsOpponent,possessionTime,possessionTimeOpponent,puntReturnTDs,puntReturnTDsOpponent,puntReturnYards,puntReturnYardsOpponent,puntReturns,puntReturnsOpponent,rushingAttempts,rushingAttemptsOpponent,rushingTDs,rushingTDsOpponent,rushingYards,rushingYardsOpponent,sacks,sacksOpponent,tacklesForLoss,tacklesForLossOpponent,thirdDownConversions,thirdDownConversionsOpponent,thirdDowns,thirdDownsOpponent,totalYards,totalYardsOpponent,turnovers,turnoversOpponent,total_turnovers,thirdDownConversionRate,fourthDownConversionRate,possessionTimeMinutes,color,alt_color,logo,fpi,fpi_rank,fpi_sor,fpi_sos,def_eff,off_eff,special_eff,games_played,wins,losses,conference_games,conference_wins,conference_losses,Offense_explosiveness,Defense_explosiveness,Offense_ppa,Defense_ppa,Defense_havoc_total,Offense_successRate,Defense_successRate,Offense_powerSuccess,Defense_powerSuccess,Offense_stuffRate,Defense_stuffRate,Offense_pointsPerOpportunity,Defense_pointsPerOpportunity,Offense_fieldPosition_averagePredictedPoints,Defense_fieldPosition_averagePredictedPoints,Offense_fieldPosition_averageStart,Defense_fieldPosition_averageStart,offense_drive_quality,defense_drive_quality,avg_opp_offense_drive_quality_pct,avg_opp_defense_drive_quality_pct,adj_offense_drive_quality,adj_defense_drive_quality,elo_x,avg_opp_offense_ppa,avg_opp_defense_ppa,avg_opp_offense_ppo,avg_opp_defense_ppo,adj_offense_ppa,adj_defense_ppa,adj_offense_ppo,adj_defense_ppo,unweighted_power,power_rating,sp_conf_scaled,total_turnovers_scaled,possession_scaled,third_down_scaled,offense_avg_field_position_scaled,defense_avg_field_position_scaled,offense_ppo_scaled,offense_success_scaled,offense_explosive,talent_scaled,defense_ppo_scaled,penalties_scaled,offense_ppa_scaled,defense_ppa_scaled,defense_success_scaled,defense_explosive,PBR,PBR_rank,STM,STM_rank,DCE,DCE_rank,DefensivePossessionTime,DDE,DDE_rank,offensive_total,defensive_total,offensive_rank,defensive_rank,talent_scaled_rank,offense_success_rank,defense_success_rank,offense_explosive_rank,defense_explosive_rank,total_turnovers_rank,penalties_rank,avg_expected_wins,SOS,wins_above_average,wins_above_good,wins_above_elite,SOR,most_deserving_wins,most_deserving,elo_y
119,Arkansas State,Sun Belt,550.6466666666666,2025,-9.057142857142857,48.0,49.0,1.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,18.0,40.0,2.0,2.0,1.0,0.0,128.0,7.0,2.0,1.0,477.0,581.0,68.0,65.0,48.0,46.0,2.0,2.0,4.0,6.0,13.0,16.0,126.0,145.0,4069.0,3131.0,0.0,0.0,32.0,7.0,3.0,2.0,78.0,62.0,3.0,5.0,300.0,413.0,3.0,4.0,7.0,14.0,15.0,11.0,30.0,20.0,777.0,994.0,3.0,3.0,0.0,0.5,0.25,67.82,#e81018,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2032.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2032.png']",-10.37,110,78,29,15.653,56.13,76.439,2,1,1,0,0,0,1.3289249650494503,1.422325124373564,0.11344387491863962,0.41744144598304694,0.116,0.4217687074829932,0.5193798449612403,0.4666666666666667,1.0,0.25675675675675674,0.11475409836065574,3.8181818181818183,5.363636363636363,1.482,-0.984,68.4,76.5,40.9,29.2,52.0,4.3,36.6,-22.8,1244,0.5316900192785426,-0.03416146660680164,6.266666666666667,2.0,0.14760534152544125,-0.1142485732954957,1.8181818181818183,-0.9030303030303033,-10.9,-13.6,2.5576854747794657,46.69230769230769,58.4497082522923,55.90136778115502,47.61434977578474,6.38297872340425,60.96277915632754,46.47451560725471,56.48718304035708,479.37194267904397,20.66265060240964,63.63265306122449,33.60970618683269,19.14602324587159,27.742759309459245,36.6922604943831,0.26284391884896224,108.0,82.76666666666667,2.0,43.91,79.0,52.18000000000001,23.0,78.0,-0.27636965565771243,4.39936138257471,76,128,86.0,79.0,131.0,44.0,110.0,68.0,96.0,11.328,97,-0.03,-0.49,-0.97,74,-0.863,75,1244
120,Sam Houston,Conference USA,520.97,2025,-13.533333333333333,53.0,70.0,3.0,4.0,10.0,5.0,0.0,3.0,3.0,0.0,3.0,1.0,2.0,66.0,99.0,3.0,2.0,0.0,0.0,140.0,163.0,7.0,7.0,555.0,944.0,93.0,117.0,56.0,79.0,2.0,3.0,2.0,8.0,21.0,16.0,204.0,182.0,5069.0,5731.0,0.0,0.0,27.0,1.0,4.0,2.0,97.0,102.0,4.0,4.0,407.0,383.0,6.0,9.0,15.0,22.0,5.0,22.0,37.0,45.0,962.0,1327.0,3.0,5.0,2.0,0.1351,0.3,84.48,#fe5000,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2534.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2534.png']",-14.11,124,117,92,25.613,19.203,51.488,3,0,3,1,0,1,1.2490207777601334,1.2365263838222254,0.04113839801638416,0.15948496575363058,0.161,0.36597938144329895,0.44495412844036697,0.6666666666666666,0.6923076923076923,0.23255813953488372,0.17708333333333334,3.142857142857143,4.380952380952381,1.189,-1.353,72.6,70.6,0.0,38.9,24.8,20.6,-20.6,14.1,1337,0.17547225435802286,0.13175654540152684,4.208576998050682,3.4686234817813766,-0.09061814738514268,-0.015987288604392275,-0.3257663389242338,0.1723753829016994,-13.5,-14.0,1.2711947677096447,61.92307692307692,81.36357321478188,1.0,28.968609865470896,0.10638297872338853,51.0088621056363,33.900749291563066,49.19661442232338,445.6695927217361,36.29087779690188,37.36734693877551,26.28830808243457,52.42998567977688,44.58100692294704,54.195166021992584,0.45773820635632195,127.0,24.75,86.0,35.510999999999996,126.0,95.52,48.6,2.0,-2.6093345683730123,2.3641139216019433,115,116,99.0,116.0,108.0,67.0,71.0,26.0,134.0,11.274,91,-2.59,-2.98,-3.0,136,-2.997,136,1337
121,Eastern Michigan,Mid-American,486.23333333333335,2025,-14.476923076923077,40.0,51.0,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,17.0,7.0,2.0,437.0,462.0,63.0,51.0,41.0,33.0,0.0,0.0,3.0,4.0,6.0,9.0,50.0,64.0,3069.0,4131.0,0.0,0.0,0.0,33.0,0.0,2.0,58.0,84.0,3.0,7.0,265.0,623.0,1.0,2.0,9.0,11.0,11.0,18.0,27.0,27.0,702.0,1085.0,0.0,0.0,0.0,0.4074,0.6667,51.15,#00331b,#f0f0f0,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2199.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2199.png']",-15.41,127,117,82,3.77,31.32,78.004,2,0,2,0,0,0,1.2953835455968994,1.4330801266557551,0.252825579490607,0.46434193340875146,0.109,0.40816326530612246,0.5057471264367817,0.6,0.7333333333333333,0.17647058823529413,0.21904761904761905,4.25,5.076923076923077,1.049,-1.261,74.5,71.2,15.0,57.1,36.0,26.1,-11.1,21.1,1241,0.46391073599634125,0.30936588739564874,6.076923076923077,5.0,-0.05654030790504172,0.00043119741241021137,-0.75,-1.0,-12.7,-14.0,1.0,46.69230769230769,35.522089469297015,41.969148936170214,20.53363228699554,0.7446808510638334,67.32754342431761,43.408128850191,53.42681751558604,406.22084635476915,25.222428174235404,89.22448979591837,47.72300702323376,13.094482845643327,30.827057330230573,35.679100833904116,0.12308575605776019,32.0,,,42.983000000000004,86.0,68.85,7.0,134.0,0.013748135247631854,5.590755302843769,65,134,114.0,88.0,129.0,55.0,112.0,68.0,9.0,11.55,125,-1.36,-1.95,-2.0,133,-1.985,132,1241
122,Western Michigan,Mid-American,494.4533333333334,2025,-14.476923076923077,28.0,43.0,1.0,1.0,4.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,32.0,0.0,1.0,1.0,0.0,0.0,162.0,89.0,8.0,4.0,275.0,379.0,47.0,57.0,23.0,35.0,1.0,1.0,1.0,3.0,14.0,14.0,97.0,116.0,3592.0,3608.0,0.0,0.0,6.0,20.0,4.0,1.0,81.0,74.0,2.0,4.0,245.0,363.0,7.0,5.0,14.0,16.0,13.0,10.0,32.0,27.0,520.0,742.0,1.0,2.0,1.0,0.4062,0.25,59.87,#532e1f,#8b7f79,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2711.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2711.png']",-11.719,113,117,71,38.143,4.477,60.031,2,0,2,0,0,0,1.2880255686796644,1.1713966812014274,-0.09089836005876295,0.17051965907774097,0.153,0.30201342281879195,0.46,0.8571428571428571,0.6666666666666666,0.22580645161290322,0.2236842105263158,1.5454545454545454,4.230769230769231,1.449,-1.378,71.1,71.2,4.8,18.2,34.9,2.2,2.6,-16.7,1312,0.18378093075041585,0.0002666494037615666,4.682539682539683,1.8888888888888888,-0.09116500946252451,-0.01326127167267488,-0.3434343434343434,-0.45177045177045194,-18.7,-14.5,1.0,54.30769230769231,47.51542095026396,41.788601823708206,35.627802690582996,0.7446808510638334,27.464019851116625,19.484138212026217,52.75546551984175,415.5559013918041,38.67933271547729,73.39795918367346,12.91873067699047,51.00618613908414,41.17699386503067,60.33061682553633,0.23342226563290747,100.0,21.85000000000001,95.0,38.997,113.0,60.13,29.6,38.0,-4.4843912319396475,1.4773242330889045,133,98,111.0,131.0,113.0,59.0,51.0,45.0,57.0,11.442,111,-1.08,-1.94,-2.0,132,-1.985,131,1312
123,Hawai'i,Mountain West,467.5566666666667,2025,-7.983333333333333,65.0,56.0,4.0,4.0,6.0,5.0,4.0,0.0,0.0,4.0,3.0,1.0,1.0,41.0,101.0,4.0,2.0,0.0,0.0,71.0,91.0,3.0,6.0,727.0,429.0,130.0,81.0,80.0,46.0,2.0,4.0,5.0,2.0,21.0,24.0,208.0,229.0,5550.0,5250.0,0.0,0.0,13.0,65.0,1.0,4.0,86.0,106.0,0.0,5.0,289.0,451.0,6.0,12.0,13.0,18.0,13.0,13.0,41.0,39.0,1016.0,880.0,8.0,2.0,-6.0,0.3171,0.6667,92.5,#003420,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/62.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/62.png']",-11.615,112,58,53,40.184,30.641,62.881,3,2,1,0,0,0,1.0887005266533767,1.1879529159579176,0.013576007137440114,0.12394820434888965,0.141,0.4027777777777778,0.3783783783783784,0.625,1.0,0.18181818181818182,0.125,2.888888888888889,3.75,1.235,-1.385,71.9,69.8,17.6,9.1,10.4,27.3,-9.7,-1.3,1238,0.13405733504140746,0.046152704392073175,2.6587301587301586,2.882539682539683,-0.03257669725463306,-0.010109130692517815,0.0063492063492058826,1.0912698412698414,-15.1,-15.0,2.8663063837627045,1.0,92.39413726035009,28.382978723404253,32.07623318385649,-0.7446808510638334,47.26550868486352,42.19435075885328,34.56877286350593,385.01066250541544,46.325301204819276,36.02040816326531,23.497437390763825,57.01527165734221,59.64325982424142,58.77096032853385,0.5402447782782492,130.0,34.56666666666666,51.0,47.33833333333334,53.0,87.5,33.400000000000006,23.0,-2.380088382182601,0.42701049121461054,111,81,116.0,90.0,67.0,109.0,59.0,134.0,135.0,11.51,121,0.0,-0.87,-1.0,91,-0.96,87,1238
124,Central Michigan,Mid-American,427.00666666666666,2025,-14.476923076923077,33.0,41.0,4.0,0.0,7.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,18.0,0.0,0.0,3.0,0.0,0.0,31.0,150.0,2.0,7.0,292.0,648.0,40.0,75.0,28.0,48.0,3.0,0.0,1.0,6.0,16.0,10.0,108.0,102.0,4228.0,2972.0,0.0,0.0,2.0,26.0,1.0,2.0,91.0,50.0,2.0,2.0,287.0,199.0,2.0,4.0,5.0,14.0,8.0,14.0,30.0,25.0,579.0,847.0,1.0,4.0,3.0,0.2667,0.5714,70.47,#6a0032,#ffc82e,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2117.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2117.png']",-12.536,118,62,46,44.083,37.924,65.064,2,1,1,0,0,0,1.1670216716946884,1.2967375402603567,0.07975477957855866,0.26361214302636654,0.136,0.3484848484848485,0.464,0.75,0.6,0.22727272727272727,0.23404255319148937,3.6363636363636362,3.1,1.469,-1.373,67.0,71.1,9.1,39.1,32.7,-1.9,11.0,6.4,1204,0.19823142200907112,0.07792573710249122,3.0214285714285714,3.6916666666666664,0.0018290424760674384,0.06538072101729542,-0.05530303030303019,0.07857142857142874,-16.4,-16.4,1.0,69.53846153846155,62.09447068630175,20.8,53.829596412556064,0.6382978723404165,58.282878411910666,29.95784148397977,41.71490251625062,338.95999562563884,56.66265060240963,69.6938775510204,30.1984669650074,38.99452147429529,40.272024539877286,48.52305985099552,0.3186216703851967,117.0,21.599999999999994,96.0,49.33,41.0,49.53,12.2,128.0,-1.6870709078789154,1.9971377547414115,103,108,120.0,123.0,116.0,92.0,87.0,14.0,83.0,11.387,106,0.04,-0.66,-0.99,78,-0.876,76,1204
125,New Mexico State,Conference USA,384.03,2025,-13.533333333333333,38.0,41.0,1.0,2.0,1.0,6.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,21.0,-1.0,1.0,3.0,0.0,0.0,51.0,0.0,3.0,0.0,479.0,422.0,76.0,73.0,42.0,47.0,3.0,1.0,3.0,1.0,16.0,17.0,145.0,139.0,3540.0,3628.0,0.0,0.0,17.0,32.0,3.0,3.0,58.0,72.0,1.0,1.0,117.0,209.0,4.0,4.0,13.0,15.0,14.0,12.0,35.0,33.0,596.0,631.0,2.0,3.0,1.0,0.4,1.0,59.0,#891216,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/166.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/166.png']",-16.274,130,61,133,47.846,12.264,63.989,2,2,0,0,0,0,1.373206735376874,1.1792494632817776,0.08161421662253308,-0.03452219978416153,0.162,0.34502923976608185,0.32947976878612717,0.75,0.42857142857142855,0.4057971014492754,0.26744186046511625,3.3333333333333335,2.125,1.375,-0.915,71.2,76.8,0.0,-8.7,23.8,-5.0,5.0,-32.5,1244,0.16722481572752487,0.03180523978303124,3.4166666666666665,2.7,0.04980897683950184,-0.2017470155116864,0.6333333333333333,-1.2916666666666665,-15.3,-16.9,1.2711947677096447,54.30769230769231,46.31883856626841,40.85577507598785,35.183856502242165,6.702127659574458,53.816377171215876,29.1790183722375,60.52751304122617,290.1534811923499,72.16867469879517,57.234693877551024,30.38674701559617,77.46260825210156,70.70619525515089,59.59085668252666,0.4997355172308821,129.0,28.266666666666666,72.0,53.5,26.0,61.0,18.200000000000003,106.0,-2.2209313795423204,-2.6068095339994746,109,20,128.0,126.0,35.0,31.0,58.0,45.0,115.0,11.464,112,0.02,0.0,0.0,47,0.0,49,1244
126,Delaware,Conference USA,238.14,2025,-13.533333333333333,45.0,42.0,3.0,3.0,5.0,3.0,2.0,0.0,0.0,3.0,2.0,1.0,0.0,45.0,2.0,1.0,2.0,0.0,0.0,90.0,19.0,3.0,1.0,584.0,416.0,80.0,56.0,49.0,35.0,2.0,1.0,4.0,3.0,9.0,17.0,86.0,149.0,3310.0,3890.0,0.0,0.0,13.0,9.0,2.0,2.0,55.0,77.0,1.0,3.0,222.0,335.0,7.0,4.0,18.0,10.0,10.0,13.0,23.0,30.0,806.0,751.0,3.0,2.0,-1.0,0.4348,0.6,55.17,#033594,#e8ce31,"['http://a.espncdn.com/i/teamlogos/ncaa/500/48.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/48.png']",-14.604,125,113,61,23.605,30.501,25.902,2,1,1,0,0,0,1.3225718401270956,1.4183190815144493,0.2651181141896173,0.16772003798075488,0.214,0.4666666666666667,0.4198473282442748,0.7142857142857143,0.7777777777777778,0.2037037037037037,0.24285714285714285,3.5,3.7272727272727275,1.031,-1.135,76.3,73.8,35.0,19.0,19.0,28.6,6.4,0.0,1453,0.18384740242286773,0.26167271414900917,4.888888888888889,3.857142857142857,0.0034454000406081153,-0.01612736444211285,-0.3571428571428572,-1.1616161616161618,-21.5,-17.9,1.2711947677096447,39.07692307692308,41.051125312586834,46.09164133738602,12.542600896861032,3.510638297872333,56.272952853598014,56.59359190556493,55.907515131118984,124.47328905694658,46.68674698795181,77.10204081632654,48.96770582198789,51.367419488749874,50.26122793050157,37.06964405196036,0.6909112842728448,135.0,34.0,53.0,43.933,78.0,64.83,26.0,60.0,0.16725877870786732,1.085330045025932,58,92,135.0,48.0,91.0,48.0,109.0,88.0,46.0,11.558,127,-0.33,-0.94,-1.0,103,-0.983,99,1453
127,New Mexico,Mountain West,406.24666666666667,2025,-7.983333333333333,41.0,41.0,3.0,0.0,6.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,140.0,89.0,8.0,4.0,372.0,516.0,69.0,70.0,45.0,49.0,1.0,3.0,2.0,2.0,3.0,17.0,18.0,164.0,3751.0,3449.0,0.0,0.0,3.0,14.0,2.0,3.0,66.0,63.0,4.0,4.0,268.0,322.0,2.0,5.0,6.0,13.0,11.0,14.0,27.0,28.0,640.0,838.0,4.0,2.0,-2.0,0.4074,0.5,62.52,#BA0C2F,#a7a8aa,"['http://a.espncdn.com/i/teamlogos/ncaa/500/167.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/167.png']",-11.959,114,90,31,21.956,34.455,65.82,2,1,1,0,0,0,1.101211788505789,1.086496331196805,0.06819424999347563,0.13676563753705273,0.088,0.3782051282051282,0.4339622641509434,0.7,0.9444444444444444,0.13513513513513514,0.17333333333333334,3.7272727272727275,2.769230769230769,1.564,-1.378,68.3,70.1,27.3,26.3,26.1,20.8,6.5,0.2,1317,0.21768806040539138,0.07811926947898003,3.3,4.1,-0.009925019485504394,-0.08092242286833864,-0.37272727272727213,-0.5307692307692307,-15.4,-18.2,2.8663063837627045,31.461538461538463,51.16018338427341,41.969148936170214,48.05829596412559,-0.4255319148936252,59.62282878411911,36.65618108704111,35.71031770774459,315.38387122553615,61.92307692307692,100.0,29.02788842772062,55.3614463130264,47.06783192499131,68.3285332860157,0.05707330539781442,5.0,20.799999999999997,98.0,45.334,68.0,57.48,24.8,64.0,-1.0715979703982899,0.4103680362181722,92,80,127.0,109.0,102.0,105.0,30.0,105.0,1.0,11.349,100,-0.01,-0.29,-0.93,71,-0.591,69,1317
128,Charlotte,American Athletic,576.5133333333333,2025,-3.842857142857143,36.0,47.0,2.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,34.0,3.0,0.0,0.0,0.0,0.0,29.0,0.0,3.0,392.0,559.0,66.0,75.0,38.0,50.0,0.0,3.0,1.0,4.0,12.0,14.0,97.0,153.0,3384.0,3816.0,0.0,0.0,5.0,14.0,2.0,7.0,57.0,71.0,0.0,2.0,98.0,330.0,1.0,1.0,8.0,11.0,11.0,12.0,30.0,30.0,490.0,889.0,4.0,1.0,-3.0,0.3667,0.6667,56.4,#046A38,#B9975B,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2429.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2429.png']",-17.35,131,117,99,30.612,9.213,30.753,2,0,2,0,0,0,1.3465941630705094,1.088543176165228,-0.00504737764244136,0.18136005628969137,0.095,0.32558139534883723,0.47619047619047616,0.8333333333333334,0.6923076923076923,0.29310344827586204,0.1388888888888889,1.8571428571428572,3.9166666666666665,0.917,-1.412,76.8,70.0,-18.2,13.6,8.9,0.0,-18.2,4.7,1200,0.12897357706651288,0.08240509938895799,4.064935064935065,3.2272727272727275,-0.08745247703139934,0.05238647922317849,-1.3701298701298703,-0.1482683982683981,-12.8,-18.3,4.0563102878022885,23.846153846153847,42.74284523478744,35.84559270516718,10.322869955156989,-0.5319148936170279,32.058135412974124,24.795874348013648,58.0993451180681,508.7474605571423,43.67469879518072,73.39795918367346,21.61169899491282,49.607456503564705,37.51402278702893,68.13571317321158,0.19066434237091393,75.0,,,45.201,70.0,63.6,24.400000000000002,66.0,-4.5065741666173205,1.1066917756729948,134,93,78.0,128.0,121.0,35.0,31.0,118.0,57.0,10.802,65,-1.12,-1.92,-2.0,131,-1.992,133,1200
129,UL Monroe,Sun Belt,379.66333333333336,2025,-9.057142857142857,31.0,36.0,2.0,2.0,3.0,3.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,22.0,2.0,1.0,0.0,0.0,33.0,55.0,5.0,7.0,178.0,421.0,44.0,53.0,24.0,41.0,1.0,2.0,2.0,7.0,9.0,11.0,86.0,113.0,3395.0,3805.0,0.0,0.0,28.0,45.0,3.0,2.0,75.0,63.0,2.0,3.0,404.0,293.0,3.0,2.0,7.0,20.0,11.0,11.0,26.0,24.0,582.0,714.0,4.0,1.0,-3.0,0.4231,0.6667,56.58,#231F20,#b18445,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2433.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2433.png']",-17.745,132,92,10,26.129,21.051,13.306,2,1,1,0,0,0,1.4039036484012308,1.268545783382365,0.14791696718990716,0.3863185596190425,0.086,0.3644067796610169,0.46551724137931033,0.8571428571428571,0.6666666666666666,0.2222222222222222,0.03333333333333333,3.875,6.6,1.262,-1.774,72.0,64.4,4.3,38.1,71.4,9.1,-4.8,-33.3,1116,0.4081102897986538,0.13241953414967778,5.1875,5.166666666666667,0.01549743304022938,-0.021791730179611335,-1.291666666666667,1.4124999999999996,-22.3,-19.6,2.5576854747794657,23.846153846153847,42.99041400388997,44.33130699088146,31.632286995515713,-6.489361702127653,61.80024813895781,33.54631720353273,63.32834186331981,285.1944697979802,1.0,77.10204081632654,37.10033017855034,23.16178970249615,39.92876031309498,51.17882412490071,0.3015486242104161,113.0,8.333333333333343,115.0,45.855000000000004,64.0,63.42,17.0,111.0,-1.2591027995016553,5.559802120899272,93,133,130.0,118.0,117.0,25.0,80.0,118.0,46.0,11.025,72,0.0,-0.02,-0.35,59,-0.054,57,1116
130,Akron,Mid-American,506.6833333333334,2025,-14.476923076923077,26.0,50.0,3.0,1.0,5.0,4.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,18.0,1.0,1.0,0.0,0.0,173.0,42.0,8.0,2.0,201.0,754.0,61.0,76.0,25.0,51.0,1.0,1.0,0.0,5.0,6.0,13.0,39.0,111.0,3394.0,3806.0,0.0,0.0,0.0,103.0,0.0,7.0,64.0,72.0,0.0,5.0,202.0,402.0,0.0,3.0,6.0,3.0,4.0,17.0,29.0,30.0,403.0,1156.0,1.0,1.0,1.0,0.1379,0.6,56.57,#00285e,#84754e,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2006.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2006.png']",-15.537,128,117,38,44.176,3.363,73.831,2,0,2,0,0,0,1.021834679772649,1.2465702913951984,-0.2086066848050492,0.18733242141403766,0.169,0.28688524590163933,0.45112781954887216,0.4444444444444444,0.46153846153846156,0.2,0.171875,-0.25,2.5625,1.18,-1.594,73.6,68.0,-3.8,-44.0,-13.3,-6.5,2.7,-30.7,1058,0.19138409115332022,-0.09159087532382718,3.14375,1.2222222222222223,-0.11701580948122203,-0.00405166973928256,-1.4722222222222223,-0.5812499999999998,-20.2,-19.7,1.0,54.30769230769231,42.97666018338427,1.4212765957446827,24.529147982062824,-2.659574468085111,1.0,16.0745583722666,28.467840466536828,429.4449188009204,65.21084337349397,92.92857142857143,1.0,48.836845987156984,43.184256653904704,53.24899402504509,0.09081490615582156,13.0,,,41.664,100.0,63.43,13.6,125.0,-6.881718681677785,-2.2734897056956966,136,26,103.0,133.0,110.0,123.0,73.0,45.0,4.0,11.553,126,-0.99,-1.64,-1.98,125,-1.867,124,1058
131,Massachusetts,Mid-American,546.65,2025,-14.476923076923077,39.0,49.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,23.0,0.0,2.0,2.0,0.0,0.0,57.0,182.0,1.0,8.0,456.0,594.0,72.0,74.0,45.0,44.0,2.0,2.0,0.0,9.0,14.0,9.0,130.0,84.0,3739.0,3461.0,0.0,0.0,6.0,24.0,2.0,1.0,57.0,62.0,3.0,0.0,204.0,272.0,2.0,4.0,5.0,14.0,10.0,13.0,26.0,26.0,660.0,866.0,3.0,2.0,-1.0,0.3846,0.3333,62.32,#971B2F,#B1B3B3,"['http://a.espncdn.com/i/teamlogos/ncaa/500/113.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/113.png']",-22.279,135,117,111,6.483,8.156,74.073,2,0,2,0,0,0,1.2067924808566382,1.2531603129375772,0.08550075189306382,0.21739685328318495,0.102,0.4012738853503185,0.4267515923566879,0.42857142857142855,0.6,0.2463768115942029,0.16923076923076924,2.3,4.0,1.146,-0.961,73.4,78.1,15.8,13.6,50.0,-23.8,39.6,-36.4,1096,0.5169152418107811,-0.033833236862220395,6.428571428571429,3.4,0.11933398875528421,-0.29951838852759616,-1.1,-2.428571428571429,-11.0,-20.1,1.0,39.07692307692308,50.885106974159484,38.5387537993921,25.417040358744387,8.085106382978708,38.58560794044664,41.85540434581798,45.34364617820742,474.8331223264872,42.34939759036144,62.285714285714285,30.78028389802081,44.957651248418685,48.69919112187878,52.62819043865427,0.273780395443042,110.0,64.69999999999999,8.0,41.672,99.0,57.68,14.2,120.0,-2.481448393195735,1.4021441900169196,113,97,89.0,91.0,97.0,77.0,74.0,88.0,98.0,11.424,108,-1.81,-1.99,-2.0,135,-1.999,135,1096
