,team,conference,season,sp_conf_rating,firstDowns,fourthDownConversions,fourthDowns,fumblesLost,fumblesRecovered,games,interceptionTDs,interceptionYards,interceptions,kickReturnTDs,kickReturnYards,kickReturns,netPassingYards,passAttempts,passCompletions,passesIntercepted,passingTDs,penalties,penaltyYards,possessionTime,puntReturnTDs,puntReturnYards,puntReturns,rushingAttempts,rushingTDs,rushingYards,thirdDownConversions,thirdDowns,totalYards,turnovers,total_turnovers,thirdDownConversionRate,fourthDownConversionRate,possessionTimeMinutes,color,alt_color,logo,qb_average_ppa,qb_total_ppa,fpi,fpi_rank,fpi_sor,fpi_sos,def_eff,off_eff,special_eff,games_played,wins,losses,conference_games,conference_wins,conference_losses,Offense_success_rate,Defense_success_rate,Offense_explosiveness,Defense_explosiveness,Offense_ppa,Offense_power_success,Offense_stuff_rate,Defense_power_success,Defense_stuff_rate,Defense_ppa,Offense_points_per_opportunity,Defense_points_per_opportunity,Defense_havoc_total,Offense_field_position_average_predicted_points,Defense_field_position_average_predicted_points,Offense_field_position_average_start,Defense_field_position_average_start,avg_talent,sp_conf_scaled,total_turnovers_scaled,possession_scaled,third_down_scaled,offense_avg_field_position_scaled,defense_avg_field_position_scaled,offense_ppo_scaled,offense_success_scaled,offense_explosive,talent_scaled,defense_ppo_scaled,penalties_scaled,offense_ppa_scaled,defense_ppa_scaled,defense_success_scaled,defense_explosive,adjusted_metric,average_metric,in_house_pr,ranking,power_ranking,calculated_rank,combined_rank,PBR,PBR_rank,STM,STM_rank,DCE,DCE_rank,DefensivePossessionTime,DDE,DDE_rank,offensive_total,offensive_rank,defensive_total,defensive_rank,talent_scaled_rank,offense_success_rank,defense_success_rank,offense_explosive_rank,defense_explosive_rank,total_turnovers_rank,penalties_rank,power_rating,avg_expected_wins,SOS,wins_above_average,wins_above_good,wins_above_elite,SOR,most_deserving_wins,most_deserving
95,UConn,FBS Independents,2013,13.724465558194773,217.0,11.0,20.0,7.0,11.0,12.0,1.0,124.0,18.0,1.0,747.0,40.0,2810.0,439.0,241.0,13.0,16.0,56.0,493.0,22338.0,1.0,62.0,20.0,388.0,12.0,1013.0,63.0,184.0,3823.0,25.0,59.5,34.47687861271676,54.10456553755524,372.3,#0c2340,#f1f2f3,"['http://a.espncdn.com/i/teamlogos/ncaa/500/41.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/41.png']",0.11033333333333332,15.884333333333332,-8.065,99.0,105.0,70.0,44.267,22.606,32.096,12.0,3.0,9.0,8.0,3.0,5.0,36.71341403277461,75.15866828609082,47.95377630260987,67.4082378829347,23.128724527218605,58.55813953488372,60.02458968194179,23.84615384615384,14.281683168316832,77.83263471246659,80.92233009708738,27.109890109890113,49.32786885245902,47.143033292231834,68.58862144420131,72.9,66.5,44.64044783334799,2.156769596199525,41.5,36.35793296089386,34.47687861271676,42.24999999999995,-4.529914529914521,80.92233009708738,36.71341403277461,47.95377630260987,496.73134393952716,27.109890109890102,73.49111675126903,23.128724527218605,77.83263471246659,75.1586682860908,67.40823788293471,185.58976963037276,54.69924262401586,-2.3,96.0,30.376260011199694,96.0,151.12708780983456,0.9924882051735768,51.0,15.375,123.0,1457.8850968782724,64.0,347.7,138.0,13.0,354.4440074687478,99,354.2258894500542,41,73.0,109.0,27.0,40.0,113.0,69.0,28.0,-7.7,0.9726363636363636,110,-3.77,-6.13,-7.71,87,-6.81,87
96,Louisiana Tech,Conference USA,2013,14.314217848659652,234.0,5.0,16.0,14.0,8.0,12.0,1.0,134.0,15.0,1.0,766.0,36.0,2472.0,448.0,254.0,18.0,10.0,56.0,479.0,19483.0,1.0,103.0,24.0,410.0,14.0,1922.0,66.0,184.0,4394.0,29.0,64.0,39.14075144508672,15.628865979381438,324.72,#002d65,#d3313a,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2348.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2348.png']",0.11449999999999999,24.519,-16.672,114.0,113.0,126.0,35.063,17.041,47.886,12.0,4.0,8.0,8.0,3.0,5.0,41.327655262093685,66.12180143295802,52.01476420452482,81.03335585781085,35.06447752788711,61.36585365853659,48.069482789158045,29.557692307692307,35.412476007677554,74.93178008645643,95.19417475728156,11.56,64.44489795918366,71.43526510480889,47.79212253829324,69.8,69.4,30.04649731915268,2.210383440787241,37.0,10.042737430167591,39.14075144508672,70.66666666666667,0.42735042735044715,95.19417475728156,41.327655262093685,52.01476420452482,364.0590665377516,11.560000000000002,75.25,35.06447752788711,74.93178008645643,66.12180143295802,81.03335585781086,191.52865639674428,58.415639061955154,0.5,108.0,30.187347905348847,97.0,171.809864925973,1.3157205630266302,79.0,25.16944444444445,96.0,731.044834038496,117.0,395.28,108.0,50.0,404.4716733042907,52,346.4092282308884,58,99.0,95.0,63.0,29.0,47.0,81.0,25.0,-7.8,1.033909090909091,124,-4.77,-6.53,-7.42,90,-6.886,88
97,Texas State,Sun Belt,2013,1.0,195.0,11.0,21.0,6.0,8.0,12.0,1.0,169.0,11.0,67.0,897.0,39.0,1857.0,300.0,166.0,11.0,11.0,87.0,751.0,22879.0,1.0,284.0,21.0,471.0,22.0,2058.0,59.0,172.0,3915.0,17.0,52.75,34.64855491329482,49.86008836524301,381.32,#4e1719,#b4975a,"['http://a.espncdn.com/i/teamlogos/ncaa/500/326.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/326.png']",0.34750000000000003,12.479,-13.666,112.0,100.0,125.0,45.476,13.731,64.084,12.0,6.0,6.0,7.0,2.0,5.0,39.01124502982108,74.07848907218978,40.15133403486743,80.87802872234363,23.70121659319689,57.25000000000001,41.53396988615498,34.58928571428572,43.372,72.50615794077234,80.00156592546195,20.9936,38.35906862745099,87.91491985203454,26.237417943107246,67.9,71.8,23.4244528434561,1.0,48.25,41.34664804469273,34.64855491329482,88.08333333333324,4.529914529914535,80.00156592546195,39.01124502982108,40.15133403486743,303.85866221323727,20.9936,41.07741116751269,23.70121659319689,72.50615794077234,74.07848907218977,80.87802872234364,177.2017453979002,55.05441189886519,-6.4,97.0,30.026911229522245,99.0,160.87149862434404,2.4715438241249634,120.0,40.42380952380952,10.0,1375.463983104475,76.0,338.68,92.0,82.0,369.56425132153686,87,352.6549793926987,48,116.0,101.0,32.0,64.0,48.0,47.0,100.0,-7.9,0.9338181818181819,102,,,,120,,120
98,Nevada,Mountain West,2013,33.0332541567696,278.0,14.0,28.0,6.0,8.0,12.0,0.0,69.0,5.0,1.0,662.0,38.0,3003.0,415.0,275.0,10.0,17.0,69.0,553.0,23236.0,1.0,124.0,17.0,559.0,23.0,2148.0,86.0,199.0,5151.0,11.0,41.5,60.17109826589595,46.00441826215022,387.27,#002d62,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2440.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2440.png']",0.245,45.98,-5.981,91.0,95.0,65.0,26.106,54.071,55.613,12.0,4.0,8.0,8.0,3.0,5.0,51.250080510457764,49.86207778915045,47.82761864323814,71.0939362447625,51.00096279763666,66.34,31.51854285255233,18.325000000000003,36.84319809069213,45.49580941038621,82.80020439448136,11.56,35.142929292929296,42.992601726263885,20.17177242888404,72.6,72.3,32.48407972224663,3.9121140142517814,59.5,44.637430167597756,60.17109826589595,45.00000000000006,5.384615384615387,82.80020439448136,51.250080510457764,47.82761864323814,386.21890656587857,11.560000000000002,65.95304568527919,51.00096279763666,45.4958094103862,49.86207778915045,71.09393624476252,183.90909488725885,52.755080899271945,-3.1,108.0,30.04096939759392,98.0,156.10948541438842,1.431830473855047,88.0,24.415170278637774,98.0,1554.0718479019638,50.0,332.73,68.0,117.0,373.7300109246301,80,253.3517939638753,124,91.0,72.0,116.0,43.0,102.0,23.0,47.0,-7.9,0.9254545454545454,100,-2.76,-4.81,-6.21,79,-5.548,79
99,Wyoming,Mountain West,2013,33.0332541567696,280.0,10.0,22.0,12.0,11.0,12.0,2.0,162.0,12.0,1.0,523.0,33.0,3389.0,473.0,297.0,9.0,29.0,66.0,582.0,18502.0,1.0,78.0,18.0,449.0,21.0,2285.0,85.0,188.0,5674.0,24.0,66.25,65.8650289017341,38.63328424153166,308.37,#492f24,#ffc425,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2751.png']",0.226,95.653,-10.2,105.0,98.0,99.0,26.099,50.754,26.022,12.0,5.0,7.0,8.0,3.0,5.0,51.8267572266748,57.94983959937625,65.2138830514435,80.80154238797837,55.00515762582914,65.05882352941177,23.7527567964586,38.949999999999996,49.20786948176583,59.23752051369145,95.19417475728156,18.854020618556703,25.506711409395976,41.28360049321826,48.33369803063458,73.6,68.8,26.33084292871583,3.9121140142517814,34.75,1.0,65.8650289017341,35.8333333333334,-0.5982905982905891,95.19417475728156,51.8267572266748,65.2138830514435,330.28039026105296,18.85402061855669,62.30964467005076,55.00515762582914,59.23752051369145,57.94983959937625,80.80154238797839,190.34789723265285,61.67245006749892,-0.0,103.0,29.993705428357092,100.0,161.3148218381534,1.762139131360443,107.0,15.381818181818183,122.0,1457.0134738479742,65.0,411.63,114.0,41.0,397.3351534803176,60,353.3344906320032,45,111.0,69.0,98.0,8.0,49.0,86.0,57.0,-7.9,0.9146363636363636,94,,,,121,,121
100,San José State,Mountain West,2013,33.0332541567696,295.0,16.0,26.0,8.0,5.0,12.0,0.0,58.0,14.0,1.0,814.0,44.0,4271.0,496.0,317.0,12.0,34.0,61.0,561.0,22349.0,1.0,52.0,10.0,432.0,12.0,1648.0,82.0,189.0,5919.0,22.0,68.5,60.657514450867055,64.69955817378496,372.48,#005893,#fdba31,"['http://a.espncdn.com/i/teamlogos/ncaa/500/23.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/23.png']",-0.056499999999999995,69.3105,-3.454,78.0,78.0,71.0,25.313,62.782,46.779,12.0,6.0,6.0,8.0,5.0,3.0,66.02316125818453,57.062157772479594,46.122711079453666,75.6736447997874,58.020191098891246,64.421875,25.81944179214102,24.760000000000005,47.2825,60.21134682870189,95.19417475728156,11.56,41.71353293413174,34.32552404438967,51.36652078774618,74.4,68.6,24.345752395183272,3.9121140142517814,32.5,36.45748603351956,60.657514450867055,28.49999999999997,-0.9401709401709439,95.19417475728156,66.02316125818453,46.122711079453666,312.2341126834842,11.560000000000002,64.94796954314721,58.020191098891246,60.211346828701885,57.062157772479594,75.67364479978741,193.7645653350754,60.51886880624972,1.6,81.0,28.57235107542166,101.0,123.73770972331086,1.796728727615656,108.0,17.89999999999999,119.0,1931.6063079843698,26.0,347.52,86.0,88.0,389.9270790303417,68,327.9161701887151,90,115.0,31.0,103.0,47.0,82.0,93.0,50.0,-8.6,0.9872727272727274,116,-1.26,-3.52,-4.92,66,-4.053,65
101,Kansas,Big 12,2013,84.79334916864607,174.0,7.0,28.0,11.0,10.0,12.0,1.0,171.0,12.0,1.0,927.0,44.0,1685.0,329.0,154.0,14.0,9.0,88.0,713.0,21249.0,1.0,203.0,18.0,496.0,12.0,1849.0,53.0,190.0,3534.0,23.0,55.0,16.307803468208093,5.503681885125182,354.15,#0051ba,#e8000d,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2305.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2305.png']",0.023000000000000003,-0.2986666666666668,-10.105,104.0,92.0,29.0,50.89,13.993,61.666,12.0,3.0,9.0,9.0,1.0,8.0,16.106177420862366,70.68970161700099,41.9092039492717,78.31125707689773,3.736490651445104,52.480000000000004,48.607684055898105,33.28260869565217,37.77142857142858,71.21046255659813,95.19417475728156,11.56,50.20760095011877,65.69790382244143,53.74945295404815,70.6,68.6,51.705194691043346,8.617577197149643,46.0,26.319664804469255,16.307803468208093,63.33333333333337,-0.9401709401709439,95.19417475728156,16.106177420862366,41.9092039492717,560.9563153731212,11.560000000000002,45.851522842639596,3.736490651445104,71.21046255659812,70.68970161700099,78.31125707689775,165.77728817387623,46.99388221201267,-11.9,89.0,28.40738684298664,102.0,148.44823093923011,1.2710437167032278,76.0,30.3459595959596,59.0,302.66417238458456,124.0,365.85,108.0,50.0,323.7316346572003,114,356.5749114716258,40,60.0,122.0,48.0,59.0,66.0,54.0,96.0,-8.6,0.9134545454545454,92,-2.46,-5.03,-7.06,81,-5.809,81
102,New Mexico,Mountain West,2013,33.0332541567696,241.0,15.0,28.0,9.0,6.0,12.0,0.0,51.0,5.0,100.0,1608.0,67.0,1356.0,177.0,90.0,4.0,9.0,44.0,363.0,23132.0,1.0,60.0,14.0,604.0,40.0,3706.0,58.0,152.0,5062.0,14.0,66.25,45.69306358381503,51.78792341678939,385.53,#BA0C2F,#a7a8aa,"['http://a.espncdn.com/i/teamlogos/ncaa/500/167.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/167.png']",0.09249999999999999,14.2595,-13.036,110.0,110.0,90.0,6.587,51.523,66.143,12.0,3.0,9.0,8.0,1.0,7.0,57.9720571598036,45.7195915569323,67.13469518627264,74.51779654566295,60.38559491152735,71.71428571428572,30.269346168229077,16.910714285714278,51.54561797752809,43.00740201597056,89.4506275159839,19.509662921348315,7.496433289299867,70.45869297163996,30.353391684901553,69.9,71.0,30.65235782719522,3.9121140142517814,34.75,43.67508379888267,45.69306358381503,69.74999999999993,3.1623931623931725,89.4506275159839,57.9720571598036,67.13469518627264,369.56688933813837,19.50966292134831,89.82360406091371,60.38559491152735,43.007402015970555,45.71959155693229,74.51779654566296,193.7058649890868,58.12285622936157,1.6,101.0,28.398345384354496,103.0,162.98738128996587,0.9822308504154712,50.0,29.38571428571428,68.0,1524.816604173938,54.0,334.47,56.0,122.0,447.38529962774226,16,281.564176988058,123,97.0,59.0,120.0,6.0,88.0,86.0,3.0,-8.6,0.9246666666666666,99,-4.59,-6.81,-8.09,93,-7.372,93
103,Central Michigan,Mid-American,2013,11.449296546683719,208.0,3.0,10.0,10.0,8.0,12.0,3.0,296.0,17.0,34.0,999.0,43.0,2500.0,346.0,192.0,14.0,15.0,52.0,500.0,21755.0,1.0,118.0,18.0,410.0,16.0,1593.0,66.0,154.0,4093.0,27.0,68.5,59.14104046242774,13.60382916053019,362.58,#6a0032,#ffc82e,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2117.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2117.png']",0.161,39.876999999999995,-12.566,109.0,94.0,116.0,38.554,24.445,50.636,12.0,6.0,6.0,8.0,5.0,3.0,50.60908741101778,53.47635619242578,51.2270670270089,84.53415272690336,37.82976379869973,63.413043478260875,47.23379100375536,38.55172413793103,38.01450892857143,63.08478637457035,75.00970873786409,20.630769230769232,56.061818181818175,72.77805178791617,40.3183807439825,69.6,69.5,31.78358750109871,1.9499360496985196,32.5,30.98206703910614,59.14104046242774,72.50000000000003,0.5982905982906033,75.00970873786409,50.60908741101778,51.2270670270089,379.8507954645338,20.630769230769232,72.61167512690355,37.82976379869973,63.08478637457034,53.47635619242579,84.53415272690337,178.918489062111,56.793535588437656,-5.5,112.0,27.724432704472456,104.0,171.8778720031273,1.3163063128208834,80.0,29.688113695090443,65.0,893.7019878348812,112.0,357.42,116.0,35.0,398.1005132445229,59,338.6106783351537,73,95.0,76.0,110.0,31.0,26.0,93.0,29.0,-9.0,1.006909090909091,121,-2.32,-4.13,-5.19,76,-4.618,74
104,Purdue,Big Ten,2013,79.72446555819478,178.0,12.0,25.0,9.0,7.0,12.0,0.0,59.0,13.0,67.0,1129.0,50.0,2590.0,426.0,235.0,13.0,15.0,61.0,508.0,19793.0,1.0,97.0,10.0,319.0,6.0,805.0,53.0,172.0,3395.0,22.0,61.75,24.66271676300579,42.76435935198821,329.88,#000000,#ceb888,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2509.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2509.png']",0.111,24.2525,-13.475,111.0,109.0,20.0,29.813,13.967,63.52,12.0,1.0,11.0,8.0,0.0,8.0,35.72946712786862,40.38061313832608,45.339379044461765,86.70869913545226,23.321674334406666,48.025,49.50401762761659,28.41538461538461,49.016016427104724,59.54350413796092,60.94174757281554,19.509662921348315,46.57614457831326,53.36868064118373,45.95076586433261,71.7,69.6,50.95249186956141,8.156769596199524,39.25,12.89659217877093,24.66271676300579,53.24999999999997,0.7692307692307736,60.94174757281554,35.72946712786862,45.339379044461765,554.1135624505582,19.50966292134831,71.60659898477158,23.321674334406666,59.54350413796092,40.380613138326076,86.70869913545228,155.15121464843372,48.50388948641271,-17.0,106.0,26.844832938295138,105.0,168.02142280853866,0.9167795817041154,41.0,30.179999999999993,60.0,1129.4043546698222,98.0,390.12,94.0,76.0,316.2299663483529,116,329.5246462399095,86,63.0,111.0,122.0,49.0,19.0,73.0,31.0,-9.4,0.8722727272727273,62,-3.76,-6.34,-8.58,88,-7.097,90
105,Tulsa,American Athletic,2013,46.32209026128266,237.0,17.0,30.0,15.0,9.0,12.0,0.0,169.0,19.0,1.0,940.0,41.0,2297.0,429.0,210.0,15.0,12.0,37.0,305.0,20631.0,1.0,154.0,23.0,483.0,15.0,1977.0,71.0,203.0,4274.0,34.0,79.75,36.594219653179195,56.8100147275405,343.85,#003595,#d0b787,"['http://a.espncdn.com/i/teamlogos/ncaa/500/202.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/202.png']",0.057333333333333326,7.623666666666666,-10.056,103.0,106.0,74.0,50.837,19.744,29.346,12.0,3.0,9.0,8.0,2.0,6.0,37.3872048607233,66.77462676031483,31.64422623256084,77.52428718304486,20.13591427164625,77.15384615384616,36.968915586800264,35.73684210526315,25.84539614561028,72.25101541189476,81.54284508231322,34.63130434782609,52.52068965517241,53.490752157829846,57.973741794310726,71.9,67.7,39.168124285839866,5.120190023752969,21.25,20.623016759776533,36.594219653179195,51.41666666666661,-2.4786324786324627,81.54284508231322,37.3872048607233,31.64422623256084,446.98294805308956,34.631304347826074,97.11040609137056,20.13591427164625,72.25101541189474,66.77462676031483,77.52428718304488,180.27985014255768,50.95287912003081,-4.9,111.0,26.490918914153536,106.0,166.9118375617088,0.6823526519937271,10.0,25.422481442205722,94.0,1530.7966577492687,53.0,376.15,130.0,22.0,338.32370434571993,105,370.7372137482647,25,79.0,107.0,59.0,85.0,70.0,114.0,2.0,-9.6,0.8796666666666666,64,-3.26,-5.84,-7.58,85,-6.442,85
106,Army,American Athletic,2013,46.32209026128266,251.0,13.0,26.0,13.0,10.0,12.0,0.0,0.0,4.0,1.0,611.0,40.0,931.0,154.0,75.0,7.0,4.0,45.0,390.0,22828.0,1.0,47.0,14.0,693.0,34.0,3717.0,72.0,168.0,4648.0,17.0,57.25,59.14104046242774,46.00441826215022,380.47,#ce9c00,#231f20,"['http://a.espncdn.com/i/teamlogos/ncaa/500/349.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/349.png']",0.269,8.838999999999999,-14.127,113.0,111.0,106.0,14.063,41.087,36.089,12.0,3.0,9.0,0.0,0.0,0.0,60.909001436923006,59.66422162074804,22.951075131264275,76.37560438088705,57.910992821142216,81.72307692307692,12.324097035897196,38.35849056603774,44.23938730853392,62.88913224795675,95.19417475728156,20.084337349397593,25.093314366998577,38.96424167694205,77.68708971553609,73.5,65.4,20.188483343587944,5.120190023752969,43.75,40.87653631284917,59.14104046242774,36.750000000000014,-6.410256410256395,95.19417475728156,60.909001436923006,22.951075131264275,274.4407576689813,20.084337349397572,86.43147208121827,57.910992821142216,62.889132247956745,59.66422162074803,76.37560438088707,199.49632393826357,56.78333793982023,4.4,115.0,26.191114830732513,107.0,177.21922258120085,1.4210717216806452,85.0,10.532142857142858,124.0,1543.204603200615,52.0,339.53,76.0,107.0,369.97665978252724,85,379.2982631890972,14,121.0,48.0,92.0,106.0,76.0,61.0,4.0,-9.7,0.9993636363636363,120,-4.65,-6.74,-8.01,92,-7.332,92
107,UAB,American Athletic,2013,46.32209026128266,240.0,10.0,21.0,11.0,7.0,12.0,0.0,43.0,9.0,34.0,1080.0,54.0,2578.0,353.0,185.0,7.0,19.0,72.0,579.0,21915.0,20.8,117.0,10.0,455.0,17.0,2137.0,63.0,168.0,4715.0,20.0,70.75,43.804624277456654,42.14874815905744,365.25,#003b28,#ffc845,"['http://a.espncdn.com/i/teamlogos/ncaa/500/5.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/5.png']",0.3265,45.391999999999996,-17.182,116.0,116.0,88.0,9.926,34.279,60.483,12.0,2.0,10.0,8.0,1.0,7.0,43.388818524882026,55.15334132413943,81.66881585466632,68.79300637548671,53.25391340309032,58.75000000000001,26.414218757085862,32.67999999999999,32.51267605633802,48.53474400293703,95.19417475728156,19.250434782608696,22.28131578947368,50.92725030826141,34.46936542669586,72.0,70.3,28.81954821130351,5.120190023752969,30.25,32.45877094972067,43.804624277456654,50.5,1.965811965811966,95.19417475728156,43.388818524882026,81.66881585466632,352.9049837391228,19.250434782608693,62.68654822335025,53.25391340309032,48.534744002937025,55.15334132413942,68.79300637548673,181.96039582856207,58.46543991420032,-4.1,113.0,25.833580108832287,108.0,177.52653164070165,1.6406682440846823,101.0,30.0,62.0,1311.4587059557152,84.0,354.75,78.0,105.0,409.59719160526754,48,291.39356796820573,118,106.0,85.0,106.0,2.0,109.0,97.0,56.0,-9.9,0.9705454545454546,109,-5.18,-7.27,-8.72,94,-7.893,94
108,UTSA,American Athletic,2013,46.32209026128266,263.0,10.0,13.0,8.0,6.0,12.0,1.0,166.0,13.0,1.0,755.0,36.0,2909.0,412.0,259.0,8.0,13.0,75.0,666.0,23812.0,1.0,52.0,10.0,426.0,23.0,2105.0,75.0,167.0,5014.0,21.0,73.0,65.00664739884392,89.61561119293077,396.87,#002A5C,#f47321,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2636.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2636.png']",0.27,67.1755,-4.804,85.0,64.0,82.0,43.509,49.037,28.817,12.0,7.0,5.0,8.0,6.0,2.0,66.02133721061745,58.5737176293693,36.645675191052476,85.66964051772169,56.90486685253248,69.8695652173913,49.20012004882497,19.95744680851064,48.45954198473283,68.49898210698493,74.71718024482904,28.20752941176471,25.682427307206076,26.512946979038247,49.95842450765865,75.0,68.4,18.02935747560868,5.120190023752969,28.0,49.94692737430168,65.00664739884392,23.00000000000003,-1.2820512820512704,74.71718024482904,66.02133721061745,36.645675191052476,254.81234068735168,28.207529411764696,51.756345177664976,56.90486685253248,68.49898210698493,58.5737176293693,85.66964051772169,179.6979166686379,62.052369918046395,-5.2,83.0,24.90850302263821,109.0,130.2566526253686,2.6136881683339084,122.0,19.572222222222223,115.0,2475.4511978470546,2.0,323.13,88.0,84.0,379.87169174428595,74,359.32528296674275,37,122.0,32.0,95.0,76.0,23.0,102.0,86.0,-10.4,0.8967499999999999,79,0.31,-2.1,-3.69,52,-2.647,51
109,South Florida,American Athletic,2013,46.32209026128266,154.0,5.0,16.0,12.0,14.0,12.0,1.0,56.0,16.0,1.0,920.0,47.0,2002.0,357.0,166.0,11.0,7.0,102.0,861.0,20515.0,20.8,198.0,14.0,359.0,4.0,1064.0,49.0,172.0,3066.0,28.0,64.0,18.024566473988443,15.628865979381438,341.92,#004A36,#231f20,"['http://a.espncdn.com/i/teamlogos/ncaa/500/58.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/58.png']",0.030500000000000006,8.79,-11.537,107.0,108.0,61.0,49.799,8.601,69.246,12.0,2.0,10.0,8.0,2.0,6.0,8.77579051240005,63.27721168976001,65.29263808328952,85.65553517684785,19.703148740793978,63.699999999999996,40.49687844289387,42.88461538461539,1.0,76.3379824717536,47.29883166035873,28.013953488372096,43.800000000000004,52.75832305795315,76.38730853391685,72.7,65.2,52.98217895754594,5.120190023752969,37.0,19.55558659217877,18.024566473988443,44.08333333333331,-6.752136752136735,47.29883166035873,8.77579051240005,65.29263808328952,572.5652632504175,28.013953488372096,27.257614213197968,19.703148740793978,76.3379824717536,63.27721168976,85.65553517684786,132.90986239042513,53.17371777914084,-27.7,105.0,23.113417805000918,110.0,164.42063875943188,1.5037587071073022,92.0,26.217325227963528,90.0,521.3163176608465,121.0,378.08,148.0,10.0,298.0256104976893,122,373.55660674526575,19,57.0,123.0,74.0,7.0,24.0,81.0,115.0,-11.2,0.9426363636363636,105,-4.16,-6.62,-8.41,91,-7.232,91
110,Kent State,Mid-American,2013,11.449296546683719,227.0,9.0,19.0,8.0,4.0,12.0,0.0,84.0,9.0,34.0,923.0,53.0,2238.0,362.0,209.0,9.0,14.0,74.0,641.0,21963.0,1.0,66.0,17.0,434.0,16.0,2189.0,68.0,172.0,4427.0,17.0,66.25,49.613005780346825,41.74374079528719,366.05,#003976,#efab00,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2309.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2309.png']",-0.011,-0.506,-9.139,100.0,102.0,85.0,33.757,36.574,48.546,12.0,4.0,8.0,8.0,3.0,5.0,41.812436725294646,54.853318636327856,50.45394914866213,80.42086122673668,38.38747799405505,67.0,24.888976312890193,15.142857142857153,47.25919282511211,60.77026015486638,95.19417475728156,11.56,31.78331160365059,56.1763255240444,32.41137855579869,71.8,71.1,25.469368023204712,1.9499360496985196,34.75,32.90122905027934,49.613005780346825,52.33333333333336,3.3333333333333286,95.19417475728156,41.812436725294646,50.45394914866213,322.44880021095184,11.560000000000002,54.89720812182741,38.38747799405505,60.77026015486638,54.85331863632784,80.42086122673669,174.39110455394444,54.449717314323784,-7.7,98.0,22.914391451865356,111.0,153.55027953495718,1.9879124982963068,115.0,20.59744728079911,110.0,1361.5090403758786,79.0,353.95,60.0,121.0,373.91334046222795,79,302.4178685416989,114,113.0,91.0,107.0,35.0,57.0,86.0,75.0,-11.3,0.8135833333333333,29,,,,122,,122
111,Hawai'i,Mountain West,2013,33.0332541567696,261.0,12.0,27.0,12.0,15.0,12.0,1.0,85.0,22.0,1.0,1111.0,52.0,3617.0,519.0,296.0,9.0,31.0,88.0,777.0,19039.0,1.0,186.0,25.0,428.0,12.0,1375.0,64.0,198.0,4992.0,34.0,79.75,28.983236994219652,36.99705449189985,317.32,#003420,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/62.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/62.png']",-0.09999999999999999,17.593666666666667,-9.249,101.0,114.0,66.0,37.968,24.528,60.752,12.0,1.0,11.0,8.0,0.0,8.0,39.777786567790486,68.88762798347106,40.08578649775882,65.42492958158911,24.793131766214586,72.77499999999999,29.86146387404783,43.196721311475414,22.948113207547166,67.06231606576735,84.11250713877784,26.300000000000004,23.613390010627,80.5906288532676,40.42669584245077,69.3,70.0,35.41548738683309,3.9121140142517814,21.25,5.949999999999989,28.983236994219652,75.25,1.452991452991455,84.11250713877784,39.777786567790486,40.08578649775882,412.86806715302805,26.299999999999997,37.81091370558376,24.793131766214586,67.06231606576733,68.88762798347106,65.42492958158914,159.81173286709344,51.00526307709857,-14.7,99.0,22.762324435023626,112.0,155.10318799559644,1.8819571233926593,111.0,29.50538461538462,67.0,1056.2167931135268,102.0,402.68,178.0,3.0,371.99630469785717,81,334.2464039923009,79,83.0,98.0,53.0,65.0,117.0,114.0,104.0,-11.4,0.9030833333333333,85,-5.91,-8.34,-9.83,100,-8.969,101
